market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR2122-T88249.99,KXBTCD,1745283660,2025-04-22T01:01:00+00:00,,,,,0,7,0,5,12,40,8,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745283720,2025-04-22T01:02:00+00:00,,,,,5,5,1,4,8,8,8,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745283780,2025-04-22T01:03:00+00:00,,,,,4,4,0,2,8,8,8,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745283840,2025-04-22T01:04:00+00:00,,,,,2,2,1,2,8,21,6,6,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284020,2025-04-22T01:07:00+00:00,,,,,2,3,2,3,6,10,6,6,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284080,2025-04-22T01:08:00+00:00,,,,,3,4,3,4,6,9,6,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284140,2025-04-22T01:09:00+00:00,,,,,4,4,3,3,8,8,8,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284200,2025-04-22T01:10:00+00:00,,,,,3,5,3,5,8,8,8,8,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284260,2025-04-22T01:11:00+00:00,,,,,5,5,3,3,8,11,7,9,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284320,2025-04-22T01:12:00+00:00,,,,,3,5,3,5,9,12,7,11,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284380,2025-04-22T01:13:00+00:00,,,,,5,9,4,7,11,16,11,13,0,0
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284440,2025-04-22T01:14:00+00:00,11.0,11.0,11.0,11.0,7,7,5,6,13,14,11,12,50,50
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284500,2025-04-22T01:15:00+00:00,,,,,6,7,5,5,12,16,10,10,0,50
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284560,2025-04-22T01:16:00+00:00,15.0,27.0,15.0,27.0,5,23,5,19,10,30,10,23,29,53
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284620,2025-04-22T01:17:00+00:00,37.0,43.0,36.0,36.0,19,43,19,32,23,58,23,34,136,164
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284680,2025-04-22T01:18:00+00:00,34.0,34.0,27.0,31.0,32,39,20,35,34,44,28,39,144,268
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284740,2025-04-22T01:19:00+00:00,39.0,57.0,39.0,57.0,35,58,34,56,39,60,39,58,338,396
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284800,2025-04-22T01:20:00+00:00,56.0,63.0,52.0,52.0,56,63,52,55,58,64,55,59,839,752
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284860,2025-04-22T01:21:00+00:00,58.0,79.0,58.0,79.0,56,78,55,78,59,79,58,79,506,1006
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284920,2025-04-22T01:22:00+00:00,78.0,83.0,78.0,83.0,78,86,75,86,79,87,77,87,150,1145
KXBTCD-25APR2122-T88249.99,KXBTCD,1745284980,2025-04-22T01:23:00+00:00,84.0,85.0,81.0,82.0,86,86,78,82,87,87,82,85,193,1254
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285040,2025-04-22T01:24:00+00:00,77.0,77.0,73.0,73.0,82,82,70,72,85,85,75,76,25,1273
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285100,2025-04-22T01:25:00+00:00,78.0,78.0,71.0,72.0,72,76,68,68,76,78,71,72,131,1306
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285160,2025-04-22T01:26:00+00:00,72.0,77.0,71.0,77.0,69,79,69,79,72,80,71,80,265,1446
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285220,2025-04-22T01:27:00+00:00,70.0,70.0,70.0,70.0,79,79,66,68,80,80,68,71,50,1446
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285280,2025-04-22T01:28:00+00:00,68.0,70.0,68.0,70.0,68,70,66,70,71,73,67,71,34,1446
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285340,2025-04-22T01:29:00+00:00,70.0,70.0,66.0,66.0,70,70,63,63,71,71,64,64,57,1446
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285400,2025-04-22T01:30:00+00:00,62.0,65.0,62.0,65.0,63,66,59,66,64,67,63,67,25,1431
KXBTCD-25APR2122-T88249.99,KXBTCD,1745285460,2025-04-22T01:31:00+00:00,69.0,75.0,69.0,75.0,66,73,63,70,67,75,67,74,108,1471
