2025-05-20 23:22:21,326 - INFO - ClassifierKellyBacktest.main_backtest_loop:304 - Logging for session 25MAY11_00 to: /Users/omarabul-hassan/Desktop/projects/kalshi/notebooks/logs/classifier_kelly_backtests/backtest_LogRegKelly_25MAY11_00_20250520_232215.txt
2025-05-20 23:22:21,326 - INFO - utils.clear_binance_cache:41 - Utils: All Binance data caches cleared.
2025-05-20 23:22:21,327 - INFO - utils.clear_kalshi_cache:46 - Utils: Kalshi market minute data cache cleared.
2025-05-20 23:22:21,327 - INFO - ClassifierKellyBacktest.main_backtest_loop:325 -   Session 25MAY11_00: Pre-loading Binance data from 2025-05-11 01:00 to 2025-05-11 05:00
2025-05-20 23:22:21,327 - INFO - utils.load_and_prepare_binance_range_with_features:192 - Utils: Preparing Binance data with features for range: 2025-05-11 to 2025-05-11
2025-05-20 23:22:21,334 - INFO - utils.load_and_prepare_binance_range_with_features:222 - Utils: Calculating TA features on combined Binance data (4320 rows)...
2025-05-20 23:22:21,336 - INFO - utils.load_and_prepare_binance_range_with_features:237 - Utils: Binance features calculated and cached for the requested range 2025-05-11 to 2025-05-11.
2025-05-20 23:22:21,337 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:112 - --- Starting Backtest for Session: 25MAY11_00 ---
2025-05-20 23:22:21,724 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103249.99 @ 03:01 | P(YES):0.973 P(YES):0.973 | BUY_YES x2@90c (B:84,A:90) | Outcome:YES | PNL:20c | Cap:$27.14
2025-05-20 23:22:21,725 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103249.99 @ 03:02 | P(YES):0.967 P(YES):0.967 | BUY_YES x2@89c (B:82,A:89) | Outcome:YES | PNL:22c | Cap:$27.36
2025-05-20 23:22:21,726 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103249.99 @ 03:03 | P(YES):0.976 P(YES):0.976 | BUY_YES x2@92c (B:87,A:92) | Outcome:YES | PNL:16c | Cap:$27.52
2025-05-20 23:22:21,728 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103249.99 @ 03:05 | P(YES):0.971 P(YES):0.971 | BUY_YES x1@92c (B:85,A:92) | Outcome:YES | PNL:8c | Cap:$27.60
2025-05-20 23:22:21,780 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:01 | P(YES):0.921 P(YES):0.921 | BUY_YES x2@77c (B:69,A:77) | Outcome:YES | PNL:46c | Cap:$28.06
2025-05-20 23:22:21,781 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:02 | P(YES):0.910 P(YES):0.910 | BUY_YES x2@77c (B:68,A:77) | Outcome:YES | PNL:46c | Cap:$28.52
2025-05-20 23:22:21,782 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:03 | P(YES):0.933 P(YES):0.933 | BUY_YES x2@83c (B:72,A:83) | Outcome:YES | PNL:34c | Cap:$28.86
2025-05-20 23:22:21,783 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:04 | P(YES):0.929 P(YES):0.929 | BUY_YES x2@83c (B:71,A:83) | Outcome:YES | PNL:34c | Cap:$29.20
2025-05-20 23:22:21,784 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:05 | P(YES):0.909 P(YES):0.909 | BUY_YES x1@80c (B:68,A:80) | Outcome:YES | PNL:20c | Cap:$29.40
2025-05-20 23:22:21,785 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:06 | P(YES):0.957 P(YES):0.957 | BUY_YES x2@85c (B:84,A:85) | Outcome:YES | PNL:30c | Cap:$29.70
2025-05-20 23:22:21,786 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1100-T103499.99 @ 03:07 | P(YES):0.949 P(YES):0.949 | BUY_YES x2@86c (B:83,A:86) | Outcome:YES | PNL:28c | Cap:$29.98
