2025-05-20 23:22:16,464 - INFO - ClassifierKellyBacktest.main_backtest_loop:304 - Logging for session 25MAY10_20 to: /Users/omarabul-hassan/Desktop/projects/kalshi/notebooks/logs/classifier_kelly_backtests/backtest_LogRegKelly_25MAY10_20_20250520_232215.txt
2025-05-20 23:22:16,464 - INFO - utils.clear_binance_cache:41 - Utils: All Binance data caches cleared.
2025-05-20 23:22:16,464 - INFO - utils.clear_kalshi_cache:46 - Utils: Kalshi market minute data cache cleared.
2025-05-20 23:22:16,464 - INFO - ClassifierKellyBacktest.main_backtest_loop:325 -   Session 25MAY10_20: Pre-loading Binance data from 2025-05-10 21:00 to 2025-05-11 01:00
2025-05-20 23:22:16,464 - INFO - utils.load_and_prepare_binance_range_with_features:192 - Utils: Preparing Binance data with features for range: 2025-05-10 to 2025-05-11
2025-05-20 23:22:16,474 - INFO - utils.load_and_prepare_binance_range_with_features:222 - Utils: Calculating TA features on combined Binance data (5760 rows)...
2025-05-20 23:22:16,477 - INFO - utils.load_and_prepare_binance_range_with_features:237 - Utils: Binance features calculated and cached for the requested range 2025-05-10 to 2025-05-11.
2025-05-20 23:22:16,477 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:112 - --- Starting Backtest for Session: 25MAY10_20 ---
2025-05-20 23:22:16,926 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:01 | P(YES):0.880 P(YES):0.880 | BUY_YES x39@72c (B:65,A:72) | Outcome:YES | PNL:1092c | Cap:$510.92
2025-05-20 23:22:16,927 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:02 | P(YES):0.874 P(YES):0.874 | BUY_YES x42@70c (B:65,A:70) | Outcome:YES | PNL:1260c | Cap:$523.52
2025-05-20 23:22:16,928 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:03 | P(YES):0.937 P(YES):0.937 | BUY_YES x49@77c (B:76,A:77) | Outcome:YES | PNL:1127c | Cap:$534.79
2025-05-20 23:22:16,929 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:04 | P(YES):0.886 P(YES):0.886 | BUY_YES x42@73c (B:65,A:73) | Outcome:YES | PNL:1134c | Cap:$546.13
2025-05-20 23:22:16,930 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:05 | P(YES):0.880 P(YES):0.880 | BUY_YES x41@73c (B:64,A:73) | Outcome:YES | PNL:1107c | Cap:$557.20
2025-05-20 23:22:16,931 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:06 | P(YES):0.840 P(YES):0.840 | BUY_YES x50@63c (B:61,A:63) | Outcome:YES | PNL:1850c | Cap:$575.70
2025-05-20 23:22:16,932 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:07 | P(YES):0.907 P(YES):0.907 | BUY_YES x44@77c (B:68,A:77) | Outcome:YES | PNL:1012c | Cap:$585.82
2025-05-20 23:22:16,933 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:08 | P(YES):0.911 P(YES):0.911 | BUY_YES x38@81c (B:73,A:81) | Outcome:YES | PNL:722c | Cap:$593.04
2025-05-20 23:22:16,934 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:09 | P(YES):0.947 P(YES):0.947 | BUY_YES x42@86c (B:78,A:86) | Outcome:YES | PNL:588c | Cap:$598.92
2025-05-20 23:22:16,935 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:10 | P(YES):0.931 P(YES):0.931 | BUY_YES x38@85c (B:77,A:85) | Outcome:YES | PNL:570c | Cap:$604.62
2025-05-20 23:22:16,936 - INFO - ClassifierKellyBacktest.run_hourly_session_backtest:215 - TRADE: KXBTCD-25MAY1020-T103499.99 @ 23:11 | P(YES):0.950 P(YES):0.950 | BUY_YES x42@87c (B:80,A:87) | Outcome:YES | PNL:546c | Cap:$610.08
