2025-05-22 02:44:40,948 - INFO - Backtest_Logistic Regression_CalV2_15m.main_backtest_loop:450 - Processing session 25MAY12_11 (detailed logs will be in: session_25MAY12_11_logistic_regression_20250522_024427.log)
2025-05-22 02:44:40,948 - INFO - utils.clear_binance_cache:53 - Utils: All Binance data caches cleared.
2025-05-22 02:44:40,948 - INFO - utils.clear_kalshi_cache:58 - Utils: Kalshi market minute data cache cleared.
2025-05-22 02:44:40,948 - INFO - Backtest_Logistic Regression_CalV2_15m.main_backtest_loop:471 -   Session 25MAY12_11: Binance data range for TA features: 2025-05-12 12:00 to 2025-05-12 16:00
2025-05-22 02:44:40,948 - INFO - utils.load_and_prepare_binance_range_with_features:197 - Utils: Preparing Binance data with features for range: 2025-05-12 to 2025-05-12
2025-05-22 02:44:40,956 - INFO - utils.load_and_prepare_binance_range_with_features:226 - Utils: Calculating TA features on combined Binance data (4320 rows)...
2025-05-22 02:44:40,960 - INFO - utils.load_and_prepare_binance_range_with_features:240 - Utils: Binance features calculated and cached for the requested range 2025-05-12 to 2025-05-12.
2025-05-22 02:44:40,963 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:156 - --- Starting Backtest for Session: 25MAY12_11 ---
2025-05-22 02:44:41,111 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102249.99 @ 14:31 | P(YES):0.922 P(YES):0.922 | BUY_YES x13@81c (Exec B:77, Exec A:81) | Outcome:YES | PNL:247c | Cap:$375.61
2025-05-22 02:44:41,200 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102499.99 @ 14:30 | P(YES):0.944 P(YES):0.944 | BUY_YES x16@81c (Exec B:76, Exec A:81) | Outcome:YES | PNL:304c | Cap:$378.65
2025-05-22 02:44:41,204 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102499.99 @ 14:32 | P(YES):0.932 P(YES):0.932 | BUY_YES x15@80c (Exec B:79, Exec A:80) | Outcome:YES | PNL:300c | Cap:$381.65
2025-05-22 02:44:41,282 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:29 | P(YES):0.933 P(YES):0.933 | BUY_YES x18@75c (Exec B:71, Exec A:75) | Outcome:YES | PNL:450c | Cap:$386.15
2025-05-22 02:44:41,284 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:30 | P(YES):0.913 P(YES):0.913 | BUY_YES x23@63c (Exec B:62, Exec A:63) | Outcome:YES | PNL:851c | Cap:$394.66
2025-05-22 02:44:41,287 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:32 | P(YES):0.895 P(YES):0.895 | BUY_YES x17@71c (Exec B:62, Exec A:71) | Outcome:YES | PNL:493c | Cap:$399.59
2025-05-22 02:44:41,289 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:33 | P(YES):0.938 P(YES):0.938 | BUY_YES x15@83c (Exec B:81, Exec A:83) | Outcome:YES | PNL:255c | Cap:$402.14
2025-05-22 02:44:41,295 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:36 | P(YES):0.955 P(YES):0.955 | BUY_YES x17@84c (Exec B:80, Exec A:84) | Outcome:YES | PNL:272c | Cap:$404.86
2025-05-22 02:44:41,296 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:37 | P(YES):0.944 P(YES):0.944 | BUY_YES x16@83c (Exec B:78, Exec A:83) | Outcome:YES | PNL:272c | Cap:$407.58
2025-05-22 02:44:41,298 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102749.99 @ 14:38 | P(YES):0.902 P(YES):0.902 | BUY_YES x13@79c (Exec B:71, Exec A:79) | Outcome:YES | PNL:273c | Cap:$410.31
2025-05-22 02:44:41,361 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1211-T102999.99 @ 14:27 | P(YES):0.961 P(YES):0.961 | BUY_YES x18@84c (Exec B:80, Exec A:84) | Outcome:NO | PNL:-1512c | Cap:$395.19
