2025-05-22 02:44:31,941 - INFO - Backtest_Logistic Regression_CalV2_15m.main_backtest_loop:450 - Processing session 25MAY11_22 (detailed logs will be in: session_25MAY11_22_logistic_regression_20250522_024427.log)
2025-05-22 02:44:31,941 - INFO - utils.clear_binance_cache:53 - Utils: All Binance data caches cleared.
2025-05-22 02:44:31,941 - INFO - utils.clear_kalshi_cache:58 - Utils: Kalshi market minute data cache cleared.
2025-05-22 02:44:31,941 - INFO - Backtest_Logistic Regression_CalV2_15m.main_backtest_loop:471 -   Session 25MAY11_22: Binance data range for TA features: 2025-05-11 23:00 to 2025-05-12 03:00
2025-05-22 02:44:31,941 - INFO - utils.load_and_prepare_binance_range_with_features:197 - Utils: Preparing Binance data with features for range: 2025-05-11 to 2025-05-12
2025-05-22 02:44:31,949 - INFO - utils.load_and_prepare_binance_range_with_features:226 - Utils: Calculating TA features on combined Binance data (5760 rows)...
2025-05-22 02:44:31,953 - INFO - utils.load_and_prepare_binance_range_with_features:240 - Utils: Binance features calculated and cached for the requested range 2025-05-11 to 2025-05-12.
2025-05-22 02:44:31,953 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:156 - --- Starting Backtest for Session: 25MAY11_22 ---
2025-05-22 02:44:32,430 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103499.99 @ 01:37 | P(YES):0.967 P(YES):0.967 | BUY_YES x50@86c (Exec B:81, Exec A:86) | Outcome:YES | PNL:700c | Cap:$1409.51
2025-05-22 02:44:32,432 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103499.99 @ 01:38 | P(YES):0.968 P(YES):0.968 | BUY_YES x50@86c (Exec B:81, Exec A:86) | Outcome:YES | PNL:700c | Cap:$1416.51
2025-05-22 02:44:32,507 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:35 | P(YES):0.965 P(YES):0.965 | BUY_YES x50@84c (Exec B:80, Exec A:84) | Outcome:YES | PNL:800c | Cap:$1424.51
2025-05-22 02:44:32,509 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:36 | P(YES):0.955 P(YES):0.955 | BUY_YES x50@71c (Exec B:69, Exec A:71) | Outcome:YES | PNL:1450c | Cap:$1439.01
2025-05-22 02:44:32,511 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:37 | P(YES):0.945 P(YES):0.945 | BUY_YES x50@65c (Exec B:60, Exec A:65) | Outcome:YES | PNL:1750c | Cap:$1456.51
2025-05-22 02:44:32,513 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:38 | P(YES):0.942 P(YES):0.942 | BUY_YES x50@68c (Exec B:62, Exec A:68) | Outcome:YES | PNL:1600c | Cap:$1472.51
2025-05-22 02:44:32,514 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:39 | P(YES):0.943 P(YES):0.943 | BUY_YES x50@81c (Exec B:70, Exec A:81) | Outcome:YES | PNL:950c | Cap:$1482.01
2025-05-22 02:44:32,516 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:40 | P(YES):0.955 P(YES):0.955 | BUY_YES x50@78c (Exec B:73, Exec A:78) | Outcome:YES | PNL:1100c | Cap:$1493.01
2025-05-22 02:44:32,525 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:41 | P(YES):0.956 P(YES):0.956 | BUY_YES x50@81c (Exec B:76, Exec A:81) | Outcome:YES | PNL:950c | Cap:$1502.51
2025-05-22 02:44:32,534 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:42 | P(YES):0.953 P(YES):0.953 | BUY_YES x50@72c (Exec B:66, Exec A:72) | Outcome:YES | PNL:1400c | Cap:$1516.51
2025-05-22 02:44:32,541 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:43 | P(YES):0.944 P(YES):0.944 | BUY_YES x50@78c (Exec B:73, Exec A:78) | Outcome:YES | PNL:1100c | Cap:$1527.51
2025-05-22 02:44:32,551 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103749.99 @ 01:44 | P(YES):0.951 P(YES):0.951 | BUY_YES x50@84c (Exec B:80, Exec A:84) | Outcome:YES | PNL:800c | Cap:$1535.51
2025-05-22 02:44:32,628 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103999.99 @ 01:21 | P(YES):0.967 P(YES):0.967 | BUY_YES x50@83c (Exec B:79, Exec A:83) | Outcome:NO | PNL:-4150c | Cap:$1494.01
2025-05-22 02:44:32,639 - INFO - Backtest_Logistic Regression_CalV2_15m.run_hourly_session_backtest:323 - TRADE: KXBTCD-25MAY1122-T103999.99 @ 01:27 | P(YES):0.964 P(YES):0.964 | BUY_YES x50@86c (Exec B:85, Exec A:86) | Outcome:NO | PNL:-4300c | Cap:$1451.01
