market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723660,2025-05-08T17:01:00+00:00,,,,,40,40,40,40,100,100,100,100,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723720,2025-05-08T17:02:00+00:00,,,,,40,72,40,69,100,100,79,79,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723780,2025-05-08T17:03:00+00:00,,,,,69,69,60,64,79,83,75,77,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723840,2025-05-08T17:04:00+00:00,,,,,64,71,62,68,77,86,77,81,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723900,2025-05-08T17:05:00+00:00,,,,,68,70,64,66,81,100,78,78,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746723960,2025-05-08T17:06:00+00:00,,,,,66,66,40,65,78,100,74,76,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724020,2025-05-08T17:07:00+00:00,,,,,65,71,40,71,80,100,78,85,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724080,2025-05-08T17:08:00+00:00,,,,,71,76,70,76,85,90,85,89,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724140,2025-05-08T17:09:00+00:00,,,,,76,76,72,74,89,89,87,87,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724200,2025-05-08T17:10:00+00:00,,,,,74,74,67,69,87,88,82,82,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724260,2025-05-08T17:11:00+00:00,,,,,69,75,65,75,82,89,81,87,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724320,2025-05-08T17:12:00+00:00,,,,,75,75,72,74,87,87,87,87,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724380,2025-05-08T17:13:00+00:00,,,,,74,74,70,74,87,90,84,87,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724440,2025-05-08T17:14:00+00:00,,,,,74,76,72,75,87,90,84,88,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724500,2025-05-08T17:15:00+00:00,,,,,75,76,73,76,88,91,86,86,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724560,2025-05-08T17:16:00+00:00,,,,,76,77,40,77,86,100,86,88,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724620,2025-05-08T17:17:00+00:00,,,,,77,79,73,79,88,88,88,88,0,0
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724680,2025-05-08T17:18:00+00:00,88.0,88.0,88.0,88.0,79,85,73,85,88,100,88,97,1,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724740,2025-05-08T17:19:00+00:00,,,,,85,92,85,92,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724800,2025-05-08T17:20:00+00:00,,,,,92,92,92,92,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724860,2025-05-08T17:21:00+00:00,,,,,92,92,92,92,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724920,2025-05-08T17:22:00+00:00,,,,,92,92,84,84,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746724980,2025-05-08T17:23:00+00:00,,,,,84,84,84,84,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725040,2025-05-08T17:24:00+00:00,,,,,84,88,73,88,97,100,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725100,2025-05-08T17:25:00+00:00,,,,,88,92,88,92,97,97,97,97,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725160,2025-05-08T17:26:00+00:00,,,,,92,92,92,92,97,99,97,98,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725220,2025-05-08T17:27:00+00:00,,,,,92,92,92,92,98,100,98,98,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725280,2025-05-08T17:28:00+00:00,,,,,92,92,92,92,98,100,97,98,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725340,2025-05-08T17:29:00+00:00,,,,,92,93,92,93,98,100,98,100,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725400,2025-05-08T17:30:00+00:00,,,,,93,93,92,92,100,100,97,98,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725460,2025-05-08T17:31:00+00:00,,,,,92,92,91,91,98,100,98,100,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725520,2025-05-08T17:32:00+00:00,,,,,91,91,86,89,100,100,97,98,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725580,2025-05-08T17:33:00+00:00,,,,,89,93,86,91,98,100,98,99,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725640,2025-05-08T17:34:00+00:00,,,,,91,91,86,90,99,100,92,92,0,1
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725700,2025-05-08T17:35:00+00:00,90.0,90.0,85.0,85.0,90,90,73,86,92,97,85,95,50,50
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725760,2025-05-08T17:36:00+00:00,94.0,95.0,94.0,95.0,86,86,82,85,95,97,93,94,10,51
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725820,2025-05-08T17:37:00+00:00,,,,,85,85,85,85,94,94,94,94,0,51
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725880,2025-05-08T17:38:00+00:00,86.0,86.0,86.0,86.0,85,86,81,84,94,97,93,93,16,67
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746725940,2025-05-08T17:39:00+00:00,,,,,84,87,84,87,93,93,90,92,0,67
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726000,2025-05-08T17:40:00+00:00,86.0,86.0,86.0,86.0,87,87,86,87,92,93,87,91,41,108
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726060,2025-05-08T17:41:00+00:00,88.0,92.0,86.0,86.0,87,87,86,86,91,93,87,87,128,196
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726120,2025-05-08T17:42:00+00:00,86.0,86.0,86.0,86.0,86,86,73,74,87,87,80,80,100,235
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726180,2025-05-08T17:43:00+00:00,73.0,74.0,70.0,71.0,74,74,44,71,80,83,70,80,261,444
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726240,2025-05-08T17:44:00+00:00,72.0,73.0,72.0,73.0,71,73,63,63,80,92,73,74,100,528
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726300,2025-05-08T17:45:00+00:00,64.0,75.0,39.0,75.0,63,68,39,60,74,90,64,66,39,542
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726360,2025-05-08T17:46:00+00:00,64.0,71.0,60.0,62.0,60,66,42,63,66,90,62,71,185,627
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726420,2025-05-08T17:47:00+00:00,67.0,90.0,60.0,60.0,63,64,60,60,71,90,61,65,93,651
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726480,2025-05-08T17:48:00+00:00,60.0,60.0,60.0,60.0,60,60,26,50,65,83,54,57,159,651
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726540,2025-05-08T17:49:00+00:00,46.0,46.0,20.0,20.0,50,50,14,21,57,63,20,24,171,657
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726600,2025-05-08T17:50:00+00:00,25.0,34.0,22.0,34.0,21,34,3,29,24,52,24,32,318,624
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726660,2025-05-08T17:51:00+00:00,30.0,46.0,30.0,46.0,27,46,9,45,32,68,28,49,61,685
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726720,2025-05-08T17:52:00+00:00,49.0,49.0,47.0,49.0,45,48,41,47,49,52,44,50,202,884
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726780,2025-05-08T17:53:00+00:00,55.0,67.0,55.0,60.0,47,65,42,61,50,75,46,64,138,774
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726840,2025-05-08T17:54:00+00:00,64.0,65.0,48.0,50.0,61,63,42,46,64,85,48,51,815,1379
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726900,2025-05-08T17:55:00+00:00,53.0,75.0,53.0,64.0,46,71,46,71,51,85,51,77,950,1852
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746726960,2025-05-08T17:56:00+00:00,76.0,79.0,72.0,72.0,71,78,63,75,77,85,73,78,313,2080
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746727020,2025-05-08T17:57:00+00:00,75.0,75.0,50.0,50.0,75,75,47,47,78,92,52,52,465,2101
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746727080,2025-05-08T17:58:00+00:00,54.0,65.0,54.0,56.0,47,68,43,56,52,93,52,62,22,2090
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746727140,2025-05-08T17:59:00+00:00,65.0,97.0,41.0,97.0,56,97,41,96,62,99,56,99,456,2326
KXBTCD-25MAY0814-T100999.99,KXBTCD,1746727200,2025-05-08T18:00:00+00:00,96.0,99.0,96.0,98.0,96,98,96,97,99,100,98,98,181,2389
