trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents,contracts_traded,kalshi_outcome_target,pnl_cents
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746748920,58.00,BUY_YES,0.9626,96,1,1,4
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T105499.99,105499.99,1746824400,1746748920,1258.00,BUY_NO,0.2901,70,1,0,30
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746748920,58.00,BUY_YES,0.9644,96,1,1,4
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T104749.99,104749.99,1746752400,1746748920,58.00,BUY_NO,0.1214,87,1,0,13
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T105249.99,105249.99,1746752400,1746748920,58.00,BUY_NO,0.1317,86,1,0,14
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T101249.99,101249.99,1746752400,1746748920,58.00,BUY_YES,0.9655,96,1,1,4
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T101499.99,101499.99,1746824400,1746748920,1258.00,BUY_YES,0.9134,91,1,1,9
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746748920,1258.00,BUY_YES,0.8046,80,1,1,20
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746748920,58.00,BUY_YES,0.9632,96,1,1,4
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T104499.99,104499.99,1746752400,1746748920,58.00,BUY_NO,0.1173,88,1,0,12
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T102999.99,102999.99,1746824400,1746748920,1258.00,BUY_YES,0.7238,72,1,1,28
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746748920,58.00,BUY_NO,0.0830,91,1,0,9
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T105749.99,105749.99,1746752400,1746748920,58.00,BUY_NO,0.1454,85,1,0,15
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746748920,1258.00,BUY_NO,0.3362,66,1,0,34
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746748920,58.00,BUY_NO,0.0786,92,1,0,8
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T103499.99,103499.99,1746752400,1746748920,58.00,BUY_NO,0.2298,77,1,0,23
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T104999.99,104999.99,1746752400,1746748920,58.00,BUY_NO,0.1262,87,1,0,13
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746748920,58.00,BUY_YES,0.7606,76,1,0,-76
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T105499.99,105499.99,1746752400,1746748920,58.00,BUY_NO,0.1381,86,1,0,14
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T104249.99,104249.99,1746752400,1746748920,58.00,BUY_NO,0.0513,94,1,0,6
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746748920,58.00,BUY_YES,0.9669,96,1,1,4
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746748920,58.00,BUY_YES,0.9528,95,1,1,5
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746748920,1258.00,BUY_YES,0.6067,60,1,0,-60
2025-05-09T00:02:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746748920,58.00,BUY_YES,0.9112,91,1,1,9
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T105499.99,105499.99,1746752400,1746748980,57.00,BUY_NO,0.1500,85,1,0,15
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T104499.99,104499.99,1746752400,1746748980,57.00,BUY_NO,0.1223,87,1,0,13
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T101499.99,101499.99,1746824400,1746748980,1257.00,BUY_YES,0.9224,92,1,1,8
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T105749.99,105749.99,1746752400,1746748980,57.00,BUY_NO,0.1576,84,1,0,16
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746748980,57.00,BUY_YES,0.9673,96,1,1,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746748980,1257.00,BUY_NO,0.3587,64,1,0,36
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T101249.99,101249.99,1746752400,1746748980,57.00,BUY_YES,0.9693,96,1,1,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746748980,57.00,BUY_YES,0.9607,96,1,1,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746748980,57.00,BUY_NO,0.0996,90,1,0,10
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T105249.99,105249.99,1746752400,1746748980,57.00,BUY_NO,0.1433,85,1,0,15
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T103499.99,103499.99,1746752400,1746748980,57.00,BUY_NO,0.2329,76,1,0,24
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T101999.99,101999.99,1746752400,1746748980,57.00,BUY_YES,0.9702,97,1,1,3
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746748980,57.00,BUY_YES,0.9683,96,1,1,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T104249.99,104249.99,1746752400,1746748980,57.00,BUY_NO,0.0351,96,1,0,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T101999.99,101999.99,1746824400,1746748980,1257.00,BUY_YES,0.8829,88,1,1,12
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T102999.99,102999.99,1746824400,1746748980,1257.00,BUY_YES,0.7454,74,1,1,26
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746748980,57.00,BUY_YES,0.9248,92,1,1,8
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T104749.99,104749.99,1746752400,1746748980,57.00,BUY_NO,0.1325,86,1,0,14
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746748980,57.00,BUY_YES,0.9670,96,1,1,4
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746748980,1257.00,BUY_YES,0.8219,82,1,1,18
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746748980,57.00,BUY_YES,0.7853,78,1,0,-78
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T105499.99,105499.99,1746824400,1746748980,1257.00,BUY_NO,0.3103,68,1,0,32
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746748980,1257.00,BUY_YES,0.6321,63,1,0,-63
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746748980,57.00,BUY_YES,0.9706,97,1,1,3
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746748980,57.00,BUY_NO,0.0954,90,1,0,10
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T104999.99,104999.99,1746752400,1746748980,57.00,BUY_NO,0.1375,86,1,0,14
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0917-T100999.99,100999.99,1746824400,1746748980,1257.00,BUY_YES,0.9476,94,1,1,6
2025-05-09T00:03:00+00:00,KXBTCD-25MAY0821-T100749.99,100749.99,1746752400,1746748980,57.00,BUY_YES,0.9719,97,1,1,3
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T105249.99,105249.99,1746752400,1746749040,56.00,BUY_NO,0.1212,87,1,0,13
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T100999.99,100999.99,1746824400,1746749040,1256.00,BUY_YES,0.9387,93,1,1,7
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T101499.99,101499.99,1746824400,1746749040,1256.00,BUY_YES,0.9117,91,1,1,9
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746749040,56.00,BUY_YES,0.9543,95,1,1,5
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T105749.99,105749.99,1746752400,1746749040,56.00,BUY_NO,0.1339,86,1,0,14
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746749040,1256.00,BUY_NO,0.3342,66,1,0,34
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746749040,56.00,BUY_YES,0.9592,95,1,1,5
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T101249.99,101249.99,1746752400,1746749040,56.00,BUY_YES,0.9624,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746749040,56.00,BUY_NO,0.1297,87,1,0,13
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746749040,56.00,BUY_YES,0.8386,83,1,0,-83
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T105499.99,105499.99,1746824400,1746749040,1256.00,BUY_NO,0.2709,72,1,0,28
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746749040,1256.00,BUY_YES,0.8083,80,1,1,20
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T100749.99,100749.99,1746752400,1746749040,56.00,BUY_YES,0.9655,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T105499.99,105499.99,1746752400,1746749040,56.00,BUY_NO,0.1271,87,1,0,13
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T102999.99,102999.99,1746824400,1746749040,1256.00,BUY_YES,0.7134,71,1,1,29
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T103249.99,103249.99,1746752400,1746749040,56.00,BUY_YES,0.6412,64,1,0,-64
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746749040,56.00,BUY_NO,0.0730,92,1,0,8
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746749040,56.00,BUY_YES,0.9623,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T103499.99,103499.99,1746752400,1746749040,56.00,BUY_NO,0.2888,71,1,0,29
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746749040,56.00,BUY_YES,0.9611,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T101999.99,101999.99,1746824400,1746749040,1256.00,BUY_YES,0.8665,86,1,1,14
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T104999.99,104999.99,1746752400,1746749040,56.00,BUY_NO,0.1161,88,1,0,12
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T104249.99,104249.99,1746752400,1746749040,56.00,BUY_NO,0.0642,93,1,0,7
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T104749.99,104749.99,1746752400,1746749040,56.00,BUY_NO,0.1117,88,1,0,12
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T104499.99,104499.99,1746752400,1746749040,56.00,BUY_NO,0.1079,89,1,0,11
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T101999.99,101999.99,1746752400,1746749040,56.00,BUY_YES,0.9632,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746749040,56.00,BUY_YES,0.9294,92,1,1,8
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746749040,56.00,BUY_YES,0.9639,96,1,1,4
2025-05-09T00:04:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746749040,1256.00,BUY_YES,0.6128,61,1,0,-61
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746749100,55.00,BUY_NO,0.1111,88,1,0,12
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746749100,55.00,BUY_YES,0.9615,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746749100,55.00,BUY_YES,0.9627,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T105499.99,105499.99,1746824400,1746749100,1255.00,BUY_NO,0.2818,71,1,0,29
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746749100,55.00,BUY_YES,0.9655,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746749100,55.00,BUY_YES,0.7736,77,1,0,-77
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746749100,1255.00,BUY_NO,0.3313,66,1,0,34
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T102999.99,102999.99,1746824400,1746749100,1255.00,BUY_YES,0.7154,71,1,1,29
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T104499.99,104499.99,1746752400,1746749100,55.00,BUY_NO,0.1078,89,1,0,11
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746749100,55.00,BUY_NO,0.0778,92,1,0,8
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T101249.99,101249.99,1746752400,1746749100,55.00,BUY_YES,0.9641,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T100749.99,100749.99,1746752400,1746749100,55.00,BUY_YES,0.9670,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T100999.99,100999.99,1746824400,1746749100,1255.00,BUY_YES,0.9414,94,1,1,6
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746749100,55.00,BUY_YES,0.9629,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746749100,1255.00,BUY_YES,0.8071,80,1,1,20
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T103499.99,103499.99,1746752400,1746749100,55.00,BUY_NO,0.3289,67,1,0,33
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T101999.99,101999.99,1746752400,1746749100,55.00,BUY_YES,0.9652,96,1,1,4
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T101499.99,101499.99,1746824400,1746749100,1255.00,BUY_YES,0.9146,91,1,1,9
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T104249.99,104249.99,1746752400,1746749100,55.00,BUY_NO,0.0502,94,1,0,6
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746749100,1255.00,BUY_YES,0.6019,60,1,0,-60
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746749100,55.00,BUY_YES,0.9528,95,1,1,5
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746749100,55.00,BUY_YES,0.9177,91,1,1,9
2025-05-09T00:05:00+00:00,KXBTCD-25MAY0917-T101999.99,101999.99,1746824400,1746749100,1255.00,BUY_YES,0.8655,86,1,1,14
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746749160,54.00,BUY_YES,0.9662,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746749160,54.00,BUY_YES,0.9637,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746749160,54.00,BUY_NO,0.0853,91,1,0,9
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T101999.99,101999.99,1746752400,1746749160,54.00,BUY_YES,0.9660,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T100999.99,100999.99,1746824400,1746749160,1254.00,BUY_YES,0.9400,94,1,1,6
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T104249.99,104249.99,1746752400,1746749160,54.00,BUY_NO,0.0312,96,1,0,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T101999.99,101999.99,1746824400,1746749160,1254.00,BUY_YES,0.8681,86,1,1,14
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T102999.99,102999.99,1746824400,1746749160,1254.00,BUY_YES,0.7200,71,1,1,29
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746749160,54.00,BUY_YES,0.9628,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746749160,54.00,BUY_YES,0.9096,90,1,1,10
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T103499.99,103499.99,1746752400,1746749160,54.00,BUY_NO,0.2662,73,1,0,27
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T100749.99,100749.99,1746752400,1746749160,54.00,BUY_YES,0.9677,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746749160,54.00,BUY_YES,0.9623,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746749160,54.00,BUY_YES,0.7823,78,1,0,-78
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746749160,54.00,BUY_YES,0.9503,95,1,1,5
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T101499.99,101499.99,1746824400,1746749160,1254.00,BUY_YES,0.9118,91,1,1,9
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746749160,54.00,BUY_NO,0.1945,80,1,0,20
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T101249.99,101249.99,1746752400,1746749160,54.00,BUY_YES,0.9648,96,1,1,4
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746749160,1254.00,BUY_YES,0.6022,60,1,0,-60
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746749160,1254.00,BUY_YES,0.8015,80,1,1,20
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0821-T104499.99,104499.99,1746752400,1746749160,54.00,BUY_NO,0.1100,88,1,0,12
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T105499.99,105499.99,1746824400,1746749160,1254.00,BUY_NO,0.2745,72,1,0,28
2025-05-09T00:06:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746749160,1254.00,BUY_NO,0.3266,67,1,0,33
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T102249.99,102249.99,1746752400,1746749220,53.00,BUY_YES,0.9612,96,1,1,4
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T102999.99,102999.99,1746752400,1746749220,53.00,BUY_YES,0.7454,74,1,0,-74
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T102749.99,102749.99,1746752400,1746749220,53.00,BUY_YES,0.8982,89,1,1,11
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T101749.99,101749.99,1746752400,1746749220,53.00,BUY_YES,0.9641,96,1,1,4
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0917-T104999.99,104999.99,1746824400,1746749220,1253.00,BUY_NO,0.3362,66,1,0,34
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0917-T101999.99,101999.99,1746824400,1746749220,1253.00,BUY_YES,0.8737,87,1,1,13
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T101499.99,101499.99,1746752400,1746749220,53.00,BUY_YES,0.9654,96,1,1,4
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0917-T102499.99,102499.99,1746824400,1746749220,1253.00,BUY_YES,0.8092,80,1,1,20
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T102499.99,102499.99,1746752400,1746749220,53.00,BUY_YES,0.9458,94,1,1,6
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T100999.99,100999.99,1746752400,1746749220,53.00,BUY_YES,0.9679,96,1,1,4
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0917-T103499.99,103499.99,1746824400,1746749220,1253.00,BUY_YES,0.6133,61,1,0,-61
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T103999.99,103999.99,1746752400,1746749220,53.00,BUY_NO,0.0701,92,1,0,8
2025-05-09T00:07:00+00:00,KXBTCD-25MAY0821-T103749.99,103749.99,1746752400,1746749220,53.00,BUY_NO,0.2018,79,1,0,21
