market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357260,2025-05-16T01:01:00+00:00,,,,,0,50,0,42,58,100,50,50,0,0
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357320,2025-05-16T01:02:00+00:00,52.0,52.0,52.0,52.0,42,52,21,48,50,69,48,58,98,98
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357380,2025-05-16T01:03:00+00:00,51.0,51.0,51.0,51.0,48,51,38,38,58,69,49,55,40,98
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357440,2025-05-16T01:04:00+00:00,37.0,37.0,35.0,35.0,38,43,31,35,55,69,41,42,3,101
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357500,2025-05-16T01:05:00+00:00,,,,,35,37,11,34,42,49,36,41,0,101
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357560,2025-05-16T01:06:00+00:00,36.0,36.0,34.0,34.0,34,36,31,32,41,50,34,39,202,303
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357620,2025-05-16T01:07:00+00:00,,,,,32,32,25,25,39,42,32,32,0,303
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357680,2025-05-16T01:08:00+00:00,31.0,31.0,28.0,28.0,25,26,20,21,32,34,28,28,46,301
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357740,2025-05-16T01:09:00+00:00,27.0,29.0,26.0,26.0,21,27,20,24,28,34,26,30,261,160
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357800,2025-05-16T01:10:00+00:00,34.0,36.0,34.0,36.0,24,38,24,37,30,48,30,42,8,162
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357860,2025-05-16T01:11:00+00:00,37.0,54.0,30.0,54.0,37,55,30,55,42,59,42,57,1794,1911
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357920,2025-05-16T01:12:00+00:00,56.0,56.0,44.0,44.0,55,55,42,44,57,57,50,50,314,1851
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747357980,2025-05-16T01:13:00+00:00,44.0,49.0,40.0,49.0,44,44,36,39,50,50,46,46,899,2700
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358040,2025-05-16T01:14:00+00:00,,,,,39,39,30,33,46,48,38,39,0,2700
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358100,2025-05-16T01:15:00+00:00,,,,,33,33,29,33,39,39,36,39,0,2700
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358160,2025-05-16T01:16:00+00:00,34.0,34.0,34.0,34.0,33,35,26,28,39,42,33,33,11,2700
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358220,2025-05-16T01:17:00+00:00,31.0,31.0,31.0,31.0,28,28,14,18,33,36,21,22,46,2700
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358280,2025-05-16T01:18:00+00:00,22.0,22.0,16.0,16.0,18,19,9,16,22,25,15,18,351,2701
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358340,2025-05-16T01:19:00+00:00,,,,,16,18,9,17,18,24,15,19,0,2701
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358400,2025-05-16T01:20:00+00:00,15.0,15.0,15.0,15.0,17,17,9,14,19,22,13,15,1,2701
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358460,2025-05-16T01:21:00+00:00,16.0,16.0,15.0,15.0,14,17,10,17,15,20,14,18,301,2701
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358520,2025-05-16T01:22:00+00:00,17.0,17.0,17.0,17.0,17,27,13,20,18,29,17,22,1,2702
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358580,2025-05-16T01:23:00+00:00,19.0,20.0,19.0,20.0,20,21,13,19,22,24,17,22,62,2702
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358640,2025-05-16T01:24:00+00:00,19.0,19.0,16.0,16.0,19,19,15,15,22,24,16,18,25,2702
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358700,2025-05-16T01:25:00+00:00,16.0,16.0,16.0,16.0,15,16,15,16,18,21,16,18,1,2703
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358760,2025-05-16T01:26:00+00:00,20.0,20.0,20.0,20.0,16,21,15,21,18,27,18,24,73,2776
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358820,2025-05-16T01:27:00+00:00,24.0,24.0,23.0,23.0,21,33,20,31,24,38,24,37,82,2777
KXBTCD-25MAY1522-T103749.99,KXBTCD,1747358880,2025-05-16T01:28:00+00:00,37.0,53.0,37.0,49.0,31,53,31,42,37,56,37,47,35,2777
