decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,capital_after_trade
2025-05-20T21:40:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.226,,14.0,19.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:41:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.1803,,13.0,14.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.1408,,7.0,11.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:43:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.1623,,9.0,14.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:44:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.1778,,11.0,16.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:45:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.1917,,14.0,18.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:46:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.3108,,25.0,29.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:47:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.2838,,21.0,24.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.3012,,20.0,25.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.3543,,25.0,30.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:50:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.4165,,27.0,32.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.2713,,17.0,22.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.2665,,15.0,22.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.5163,,36.0,39.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.4926,,34.0,39.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T106749.99,106749.99,0.6385,,45.0,49.0,NO_TRADE,0,,,no,886.2
2025-05-20T21:02:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.7374,0.7374,45.0,49.0,BUY_YES,43,49.0,-2107.0,no,865.13
2025-05-20T21:03:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.8182,0.8182,51.0,55.0,BUY_YES,46,55.0,-2530.0,no,839.83
2025-05-20T21:04:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.9238,0.9238,66.0,71.0,BUY_YES,43,71.0,-3053.0,no,809.3
2025-05-20T21:05:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.9251,0.9251,66.0,69.0,BUY_YES,44,69.0,-3036.0,no,778.94
2025-05-20T21:06:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.9155,0.9155,63.0,68.0,BUY_YES,42,68.0,-2856.0,no,750.38
2025-05-20T21:07:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.8797,0.8797,55.0,60.0,BUY_YES,43,60.0,-2580.0,no,724.58
2025-05-20T21:08:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.8763,0.8763,52.0,54.0,BUY_YES,49,54.0,-2646.0,no,698.12
2025-05-20T21:09:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.8354,0.8354,50.0,55.0,BUY_YES,40,55.0,-2200.0,no,676.12
2025-05-20T21:10:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.8509,0.8509,53.0,59.0,BUY_YES,36,59.0,-2124.0,no,654.88
2025-05-20T21:11:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.5953,,34.0,36.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:12:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.4155,,22.0,26.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:13:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.3036,,18.0,22.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:14:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.3716,,23.0,27.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:15:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1584,,12.0,15.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:16:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2107,,16.0,21.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:17:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2573,,20.0,25.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:18:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2742,,18.0,23.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:19:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1743,,12.0,18.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:20:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2098,,12.0,18.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:21:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1734,,10.0,15.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:22:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2506,,18.0,23.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:23:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.3537,,28.0,31.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:24:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2438,,18.0,21.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:25:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.3463,,25.0,28.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:26:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.3283,,22.0,26.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:27:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.2119,,11.0,16.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:28:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1746,,11.0,17.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:29:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1445,,7.0,12.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:30:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0994,,4.0,8.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:31:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0849,,4.0,7.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:32:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0698,,1.0,6.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:33:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0796,,4.0,7.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:34:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0863,,4.0,8.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:35:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1029,,4.0,8.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:36:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1059,,4.0,9.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:37:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1129,,3.0,7.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:38:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1007,,4.0,6.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:39:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1002,,4.0,5.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:40:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0906,,1.0,6.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:41:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1446,,,,NO_TRADE,0,,,no,654.88
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0798,,1.0,3.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:43:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1532,,,,NO_TRADE,0,,,no,654.88
2025-05-20T21:44:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1541,,,,NO_TRADE,0,,,no,654.88
2025-05-20T21:45:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0831,,1.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:46:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0998,,3.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:47:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0981,,2.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0967,,2.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1046,,4.0,6.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:50:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.167,,,,NO_TRADE,0,,,no,654.88
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0834,,1.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0855,,1.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0925,,1.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.1584,,,,NO_TRADE,0,,,no,654.88
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,0.0877,,1.0,4.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:03:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.4574,,30.0,33.0,NO_TRADE,0,,,no,654.88
2025-05-20T21:04:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.7071,0.7071,43.0,47.0,BUY_YES,31,47.0,-1457.0,no,640.31
2025-05-20T21:05:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.6926,0.6926,44.0,48.0,BUY_YES,27,48.0,-1296.0,no,627.35
2025-05-20T21:06:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.7301,0.7301,42.0,46.0,BUY_YES,34,46.0,-1564.0,no,611.71
2025-05-20T21:07:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.5845,,35.0,37.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:08:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.5584,,30.0,34.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:09:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.4715,,28.0,31.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:10:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.502,,31.0,35.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:11:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.2376,,15.0,19.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:12:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.173,,10.0,13.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:13:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1221,,7.0,11.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:14:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.151,,10.0,13.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:15:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.082,,6.0,8.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:16:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1154,,10.0,11.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:17:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1348,,10.0,13.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:18:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1351,,7.0,12.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:19:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1023,,5.0,9.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:20:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1225,,5.0,9.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:21:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1653,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:22:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1749,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:23:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.152,,10.0,14.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:24:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1139,,5.0,10.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:25:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1454,,8.0,13.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:26:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1376,,7.0,11.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:27:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1008,,4.0,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:28:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.0838,,2.0,7.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:29:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1411,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:30:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1131,,,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:31:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1105,,,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:32:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1045,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:33:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.0606,,1.0,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:34:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.0686,,1.0,3.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:35:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.0808,,1.0,3.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:36:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1532,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:37:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.0915,,1.0,3.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:38:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1429,,,3.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:39:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1449,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:40:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1441,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:41:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1325,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1356,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:43:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1446,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:44:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1482,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:45:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1452,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:46:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1629,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:47:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1657,,,2.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.161,,,2.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1597,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:50:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1561,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1414,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1447,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1541,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1479,,,1.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,0.1508,,,1.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:01:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1963,,15.0,16.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:02:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1765,,13.0,15.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:03:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1928,,14.0,17.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:04:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.3096,,23.0,27.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:05:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.2984,,25.0,28.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:06:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.3511,,25.0,27.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:07:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.2626,,17.0,21.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:08:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.238,,13.0,17.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:09:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.2264,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:10:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.2001,,13.0,18.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:11:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1067,,5.0,10.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:12:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0833,,3.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:13:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0713,,3.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:14:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0804,,3.0,8.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:15:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0565,,2.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:16:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0742,,4.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:17:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0955,,5.0,7.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:18:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0958,,3.0,7.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:19:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0796,,2.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:20:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.089,,1.0,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:21:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0793,,1.0,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:22:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.0872,,2.0,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:23:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1091,,5.0,7.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:24:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1516,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:25:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.101,,3.0,6.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:26:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1694,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:27:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1391,,,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:28:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1277,,,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:29:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1254,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:30:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1021,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:31:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.106,,,5.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:32:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1007,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:33:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1096,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:34:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1255,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:35:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.147,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:36:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1531,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:37:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1667,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:38:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1448,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:39:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1474,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:40:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1456,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:41:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1349,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.138,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:43:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1472,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:44:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1509,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:45:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1478,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:46:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1657,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:47:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1686,,,4.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1638,,,2.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1625,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:50:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1595,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1445,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1486,,,2.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1581,,,2.0,NO_TRADE,0,,,no,611.71
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1528,,,,NO_TRADE,0,,,no,611.71
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T107499.99,107499.99,0.1559,,,,NO_TRADE,0,,,no,611.71
2025-05-20T22:24:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8058,0.8058,52.0,57.0,BUY_YES,29,57.0,1247.0,yes,624.18
2025-05-20T22:25:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8538,0.8538,56.0,62.0,BUY_YES,30,62.0,1140.0,yes,635.58
2025-05-20T22:26:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.924,0.924,65.0,75.0,BUY_YES,29,75.0,725.0,yes,642.83
2025-05-20T22:27:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9731,0.9731,79.0,85.0,BUY_YES,31,85.0,465.0,yes,647.48
2025-05-20T22:28:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.973,,82.0,90.0,NO_TRADE,0,,,yes,647.48
2025-05-20T22:29:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9832,,88.0,90.0,NO_TRADE,0,,,yes,647.48
2025-05-20T22:30:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9866,,88.0,90.0,NO_TRADE,0,,,yes,647.48
2025-05-20T22:31:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9903,,90.0,96.0,NO_TRADE,0,,,yes,647.48
2025-05-20T22:32:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8312,,,,NO_TRADE,0,,,yes,647.48
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.99,,90.0,97.0,NO_TRADE,0,,,yes,647.48
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.833,,,,NO_TRADE,0,,,yes,647.48
