decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision_t,kalshi_yes_ask_at_decision_t,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,capital_after_trade
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1574,,36.0,37.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1524,,27.0,30.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1204,,18.0,22.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:29:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.096,,8.0,14.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0838,,7.0,12.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0577,,5.0,11.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0557,,8.0,14.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.061,,9.0,12.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.051,,14.0,22.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.081,,13.0,17.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0706,,17.0,20.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0949,,20.0,25.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1234,,25.0,30.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1496,,23.0,27.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1039,,12.0,17.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:41:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0715,,10.0,12.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.055,,2.0,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0241,,,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2113,,,7.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:45:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2243,,,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:46:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2194,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:47:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3227,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:48:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3369,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:49:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3907,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3861,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:51:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3883,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:52:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3736,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:53:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3661,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3589,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:55:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3465,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:02:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0434,,18.0,23.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:03:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0376,,21.0,24.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:04:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.069,,25.0,29.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:05:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0776,,25.0,27.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:06:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0805,,27.0,28.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:07:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1381,,37.0,40.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:08:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1399,,31.0,36.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:09:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1355,,36.0,38.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:10:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1432,,34.0,35.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:11:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1343,,42.0,47.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:12:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1262,,38.0,41.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:13:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1553,,43.0,46.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:14:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1276,,40.0,42.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:15:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0898,,26.0,30.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:16:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1358,,30.0,34.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:17:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1428,,17.0,21.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:18:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0874,,17.0,22.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:19:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0813,,19.0,24.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:20:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0843,,23.0,25.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:21:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.072,,19.0,23.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:22:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0802,,10.0,12.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:23:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0512,,7.0,9.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:24:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0409,,9.0,11.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:25:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0475,,9.0,11.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0534,,13.0,15.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0721,,9.0,13.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0715,,6.0,9.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:29:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0274,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0118,,2.0,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0123,,1.0,5.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0093,,3.0,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0117,,2.0,5.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0047,,3.0,7.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0108,,4.0,7.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0174,,5.0,7.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0236,,6.0,9.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0233,,7.0,10.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0268,,5.0,9.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0185,,2.0,6.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:41:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0099,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0054,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0095,,,5.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2037,,,5.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:45:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2235,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:46:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2101,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:47:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3156,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:48:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3312,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:49:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3892,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3892,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:51:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3868,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:52:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3726,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:53:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3697,,,,NO_TRADE,0,,,no,517.48
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.356,,,1.0,NO_TRADE,0,,,no,517.48
2025-05-20T18:55:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3436,,,,NO_TRADE,0,,,no,517.48
2025-05-20T19:04:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7287,,74.0,81.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:05:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7978,,76.0,79.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:06:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7464,,85.0,88.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:07:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8207,,87.0,90.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:08:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8217,,89.0,92.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:09:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8402,,90.0,94.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:10:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8629,,92.0,95.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:11:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.862,,92.0,96.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:12:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8881,,92.0,96.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:13:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8904,,93.0,96.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:14:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9128,,95.0,98.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:15:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9439,,95.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:16:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9624,,94.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:17:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9485,,95.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:18:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9639,,95.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:19:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9793,,96.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:20:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9709,,96.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:21:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9722,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:22:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8429,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:23:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8216,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:24:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8257,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:25:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8096,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:26:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8113,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:27:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7645,,71.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:28:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7645,,71.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:29:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7645,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:30:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7675,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:31:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7645,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:32:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7628,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:33:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.76,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:34:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7508,,71.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.749,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7517,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7517,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:38:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7447,,97.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:39:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7451,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:40:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7413,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:41:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7406,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:42:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7389,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:43:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7408,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:44:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7412,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:45:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7632,,97.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:46:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.748,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:47:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7453,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:48:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7388,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:49:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7442,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:50:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7543,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:51:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.749,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:52:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.754,,97.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:53:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7598,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:54:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7607,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:55:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.7558,,98.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:04:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.3362,,37.0,43.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:05:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.1302,,40.0,43.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:06:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.1676,,52.0,55.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:07:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.2548,,56.0,59.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:08:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.2812,,60.0,64.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:09:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.3813,,65.0,67.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:10:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.4383,,70.0,72.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:11:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.4876,,69.0,72.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:12:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.4682,,70.0,73.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:13:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.4819,,70.0,73.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:14:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.5626,,79.0,81.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:15:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.65,,81.0,83.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:16:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.68,,83.0,86.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:17:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7174,,79.0,83.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:18:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7051,,85.0,86.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:19:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7925,,88.0,90.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:20:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8156,,88.0,92.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:21:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8202,,92.0,94.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:22:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8382,,92.0,94.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:23:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8608,,93.0,95.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:24:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8875,,93.0,98.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:25:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9048,,94.0,98.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:26:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9171,,94.0,98.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:27:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9174,,94.0,98.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:28:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9446,,94.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:29:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8331,,95.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:30:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8108,,95.0,99.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:31:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9629,,95.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:32:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8173,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:33:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7941,,96.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:34:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.757,,96.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7386,,96.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7854,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7413,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:38:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7343,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:39:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7347,,96.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:40:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7277,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:41:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7302,,96.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:42:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7284,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:43:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7303,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:44:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7342,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:45:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7527,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:46:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.741,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:47:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7383,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:48:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7338,,99.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:49:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7392,,99.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:50:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7493,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:51:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.749,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:52:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.754,,99.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:53:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7598,,99.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:54:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7607,,,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:55:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7558,,99.0,,NO_TRADE,0,,,yes,517.48
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.3647,,52.0,55.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.185,,49.0,53.0,NO_TRADE,0,,,yes,517.48
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.2038,,55.0,58.0,NO_TRADE,0,,,yes,517.48
