decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision_t,kalshi_yes_ask_at_decision_t,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,capital_after_trade
2025-05-20T18:22:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2299,,23.0,28.0,NO_TRADE,0,,,no,673.94
2025-05-20T18:23:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1213,,17.0,21.0,NO_TRADE,0,,,no,673.94
2025-05-20T18:24:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1463,,22.0,26.0,NO_TRADE,0,,,no,673.94
2025-05-20T18:25:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1266,,23.0,25.0,NO_TRADE,0,,,no,673.94
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1574,0.8426,36.0,37.0,BUY_NO,29,64.0,1044.0,no,684.38
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1524,,27.0,30.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1204,,18.0,22.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:29:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.096,,8.0,14.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0838,,7.0,12.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0577,,5.0,11.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0557,,8.0,14.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.061,,9.0,12.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.051,,14.0,22.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.081,,13.0,17.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0706,,17.0,20.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.0949,,20.0,25.0,NO_TRADE,0,,,no,684.38
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1234,,25.0,30.0,NO_TRADE,0,,,no,684.38
