1747267200000000,103507.83000000,103507.83000000,103492.06000000,103507.83000000,4.08985000,1747267259999999,423321.43467990,888,1.00577000,104097.83835700,0
1747267260000000,103507.83000000,103508.97000000,103493.63000000,103498.51000000,6.59322000,1747267319999999,682432.06459440,1398,1.77303000,183512.06036500,0
1747267320000000,103498.50000000,103498.51000000,103498.50000000,103498.51000000,0.92616000,1747267379999999,95856.17324870,327,0.24887000,25757.67418370,0
1747267380000000,103498.50000000,103553.31000000,103498.50000000,103553.31000000,6.56956000,1747267439999999,680135.12109840,2039,5.26972000,545557.09087910,0
1747267440000000,103553.31000000,103553.31000000,103513.49000000,103550.87000000,4.15896000,1747267499999999,430605.32237010,1903,1.99486000,206532.80256000,0
1747267500000000,103550.87000000,103571.43000000,103550.86000000,103560.48000000,3.45646000,1747267559999999,357954.58878610,1182,2.48505000,257350.24051830,0
1747267560000000,103560.47000000,103560.48000000,103541.84000000,103541.84000000,6.41202000,1747267619999999,663941.21772460,860,5.16667000,534985.93066750,0
1747267620000000,103541.84000000,103541.85000000,103536.18000000,103536.18000000,0.60550000,1747267679999999,62693.96031410,485,0.14279000,14784.64720170,0
1747267680000000,103536.18000000,103536.18000000,103520.00000000,103520.01000000,3.24742000,1747267739999999,336194.42390570,723,0.31772000,32890.67911890,0
1747267740000000,103520.01000000,103544.49000000,103520.00000000,103544.49000000,2.30293000,1747267799999999,238417.51028820,1471,1.93973000,200816.17997940,0
1747267800000000,103544.48000000,103590.58000000,103544.48000000,103590.57000000,6.61338000,1747267859999999,684967.92521290,2210,5.72767000,593235.12783610,0
1747267860000000,103590.57000000,103631.22000000,103590.57000000,103631.21000000,9.47006000,1747267919999999,981290.17513450,1244,8.44885000,875480.90251490,0
1747267920000000,103631.21000000,103682.54000000,103631.21000000,103682.53000000,9.23001000,1747267979999999,956899.05385840,2236,3.15974000,327525.65710230,0
1747267980000000,103682.53000000,103682.54000000,103668.05000000,103682.53000000,4.99819000,1747268039999999,518194.92521980,1318,2.23940000,232172.00517470,0
1747268040000000,103682.53000000,103705.00000000,103682.53000000,103704.99000000,5.17775000,1747268099999999,536879.41233870,1399,3.42898000,355553.17885790,0
1747268100000000,103704.99000000,103766.02000000,103704.99000000,103759.63000000,14.75102000,1747268159999999,1530212.54837150,3889,10.33925000,1072507.15681760,0
1747268160000000,103759.64000000,103785.12000000,103750.16000000,103760.19000000,7.18246000,1747268219999999,745344.85415440,2241,2.30562000,239254.45699120,0
1747268220000000,103760.20000000,103760.20000000,103746.78000000,103750.52000000,3.58600000,1747268279999999,372052.44514490,959,1.61898000,167966.24564220,0
1747268280000000,103750.52000000,103818.12000000,103750.51000000,103818.11000000,12.93963000,1747268339999999,1343105.26061320,4451,10.45057000,1084721.86367030,0
1747268340000000,103818.11000000,103825.97000000,103809.52000000,103809.52000000,4.77152000,1747268399999999,495373.00199440,1421,1.51562000,157347.36657490,0
1747268400000000,103809.52000000,103827.45000000,103794.57000000,103794.57000000,10.62734000,1747268459999999,1103252.97130700,2049,3.15168000,327190.34595830,0
1747268460000000,103794.57000000,103794.58000000,103757.63000000,103757.63000000,5.37540000,1747268519999999,557817.98540930,1048,0.09125000,9469.05721100,0
1747268520000000,103757.63000000,103757.63000000,103725.40000000,103725.41000000,3.50634000,1747268579999999,363738.77397110,1254,0.34143000,35416.44626340,0
1747268580000000,103725.41000000,103757.50000000,103725.40000000,103746.46000000,6.98710000,1747268639999999,724863.46556040,1276,3.24735000,336857.73562540,0
1747268640000000,103746.46000000,103777.78000000,103746.46000000,103757.89000000,5.55579000,1747268699999999,576484.42200880,1934,2.97003000,308158.77387630,0
1747268700000000,103757.89000000,103757.90000000,103752.70000000,103752.70000000,1.30792000,1747268759999999,135703.57618240,526,0.10651000,11051.01928910,0
1747268760000000,103752.70000000,103752.70000000,103720.00000000,103720.00000000,1.61895000,1747268819999999,167935.38397160,1003,0.29664000,30768.30962310,0
1747268820000000,103720.00000000,103779.25000000,103720.00000000,103779.24000000,6.71554000,1747268879999999,696791.17408600,2048,4.86256000,504501.46488580,0
1747268880000000,103779.24000000,103779.25000000,103764.28000000,103764.28000000,1.98365000,1747268939999999,205846.53562510,771,0.57494000,59660.54009760,0
1747268940000000,103764.29000000,103768.25000000,103764.28000000,103768.24000000,0.77090000,1747268999999999,79993.47303710,462,0.19371000,20100.43789230,0
1747269000000000,103768.24000000,103777.13000000,103764.28000000,103777.12000000,5.02629000,1747269059999999,521571.01160230,1089,3.94964000,409849.49266000,0
1747269060000000,103777.13000000,103811.97000000,103777.12000000,103795.66000000,5.92900000,1747269119999999,615435.02145800,2001,3.46788000,359946.63366730,0
1747269120000000,103793.87000000,103793.88000000,103764.28000000,103773.84000000,2.49811000,1747269179999999,259236.01475550,1212,1.03988000,107905.19809250,0
1747269180000000,103773.83000000,103794.07000000,103767.39000000,103767.39000000,3.12911000,1747269239999999,324749.30605170,1563,0.89345000,92725.98142030,0
1747269240000000,103767.40000000,103767.40000000,103733.68000000,103733.68000000,7.02736000,1747269299999999,729143.67390390,1404,0.28077000,29127.77698110,0
1747269300000000,103733.68000000,103733.69000000,103709.29000000,103709.29000000,5.14291000,1747269359999999,533407.35685700,1090,0.12708000,13180.23032240,0
1747269360000000,103709.29000000,103716.77000000,103688.54000000,103716.76000000,3.60145000,1747269419999999,373472.88765490,1689,2.81833000,292264.09733810,0
1747269420000000,103716.77000000,103735.36000000,103714.28000000,103735.35000000,3.30093000,1747269479999999,342388.10783290,1638,1.89102000,196136.96112710,0
1747269480000000,103735.35000000,103793.23000000,103735.35000000,103793.22000000,4.25534000,1747269539999999,441526.55865810,2153,3.55389000,368740.13720480,0
1747269540000000,103793.22000000,103799.99000000,103793.22000000,103799.98000000,3.51604000,1747269599999999,364962.57980810,526,0.53576000,55610.42596370,0
1747269600000000,103799.99000000,103799.99000000,103783.03000000,103783.03000000,5.42133000,1747269659999999,562723.67613330,985,2.29762000,238490.62234710,0
1747269660000000,103783.03000000,103800.00000000,103783.03000000,103799.99000000,3.91687000,1747269719999999,406535.76274280,712,2.13788000,221883.13846550,0
1747269720000000,103799.99000000,103800.00000000,103792.50000000,103792.50000000,4.33635000,1747269779999999,450110.05266610,700,0.66229000,68744.80514740,0
1747269780000000,103792.50000000,103831.52000000,103792.50000000,103831.51000000,13.65908000,1747269839999999,1418032.17049700,1467,7.09963000,737038.37286550,0
1747269840000000,103831.51000000,103841.27000000,103831.51000000,103841.27000000,4.98715000,1747269899999999,517845.46611920,1006,1.94504000,201965.04529890,0
