decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision_t,kalshi_yes_ask_at_decision_t,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,session_capital_after_trade
2025-05-11T23:00:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.3613,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:01:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.3593,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:02:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.285,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:03:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2847,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:04:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.284,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:05:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2827,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:06:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2859,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:07:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2884,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:08:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2955,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:09:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2862,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:10:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2835,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:11:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2874,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:12:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2755,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:13:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2762,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:14:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2763,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:15:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2834,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:16:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2779,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:17:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2783,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:18:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2772,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:19:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2778,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:20:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.281,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:21:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2872,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:22:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2913,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:23:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2917,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:24:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2929,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:25:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2934,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:26:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2808,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:27:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2818,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:28:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2869,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:29:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2883,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:30:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2905,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:31:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2883,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:32:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2878,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:33:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2909,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:34:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2943,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:35:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2944,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:36:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2918,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:37:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2951,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:38:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2923,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:39:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2932,,0.0,16.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:40:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2996,,0.0,10.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:41:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.3191,,0.0,4.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:42:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2472,,0.0,14.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:43:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.3111,,0.0,14.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:44:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2842,,0.0,12.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:45:00+00:00,KXBTCD-25MAY1120-T106249.99,106249.99,0.2896,,0.0,6.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,no,500.0
2025-05-11T23:00:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.8667,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:01:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.8666,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:02:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9261,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:03:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:04:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:05:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:06:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9262,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:07:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:08:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:09:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:10:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:11:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:12:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:13:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9265,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:14:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:15:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:16:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:17:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:18:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9265,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:19:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:20:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:21:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:22:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:23:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:24:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:25:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:26:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:27:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:28:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:29:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:30:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:31:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:32:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:33:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:34:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:35:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:36:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:37:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:38:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:39:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:40:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:41:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:42:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:43:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:44:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:45:00+00:00,KXBTCD-25MAY1120-T101749.99,101749.99,0.9267,,90.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:00:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.8668,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:01:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.8667,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:02:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9261,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:03:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:04:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:05:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:06:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9262,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:07:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:08:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:09:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:10:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:11:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:12:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:13:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9265,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:14:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:15:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:16:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:17:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:18:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9265,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:19:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:20:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:21:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:22:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:23:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:24:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:25:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:26:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:27:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:28:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:29:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:30:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:31:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:32:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:33:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:34:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:35:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:36:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:37:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:38:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:39:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:40:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:41:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:42:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9268,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:43:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:44:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:45:00+00:00,KXBTCD-25MAY1120-T101999.99,101999.99,0.9267,,88.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:00:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.8667,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:01:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.8665,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:02:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.926,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:03:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:04:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:05:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:06:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9262,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:07:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9262,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:08:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:09:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:10:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9263,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:11:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9266,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:12:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:13:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:14:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9264,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
2025-05-11T23:15:00+00:00,KXBTCD-25MAY1120-T102249.99,102249.99,0.9265,,84.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,500.0
