market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR2223-T91749.99,KXBTCD,1745373660,2025-04-23T02:01:00+00:00,,,,,95,96,0,94,100,100,100,100,0,0
KXBTCD-25APR2223-T91749.99,KXBTCD,1745373720,2025-04-23T02:02:00+00:00,96.0,96.0,96.0,96.0,94,96,81,96,100,100,100,100,24,24
KXBTCD-25APR2223-T91749.99,KXBTCD,1745374260,2025-04-23T02:11:00+00:00,,,,,96,97,96,97,100,100,98,98,0,24
KXBTCD-25APR2223-T91749.99,KXBTCD,1745374740,2025-04-23T02:19:00+00:00,98.0,98.0,98.0,98.0,97,97,97,97,98,98,98,98,30,54
KXBTCD-25APR2223-T91749.99,KXBTCD,1745374800,2025-04-23T02:20:00+00:00,,,,,97,98,96,96,98,100,98,100,0,54
KXBTCD-25APR2223-T91749.99,KXBTCD,1745375640,2025-04-23T02:34:00+00:00,96.0,96.0,96.0,96.0,96,96,96,96,100,100,100,100,23,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745376600,2025-04-23T02:50:00+00:00,,,,,96,97,96,97,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745376780,2025-04-23T02:53:00+00:00,,,,,97,98,96,97,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745376840,2025-04-23T02:54:00+00:00,,,,,97,98,96,97,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745376960,2025-04-23T02:56:00+00:00,,,,,97,97,81,87,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745377020,2025-04-23T02:57:00+00:00,,,,,87,89,81,89,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745377080,2025-04-23T02:58:00+00:00,,,,,89,98,81,98,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745377140,2025-04-23T02:59:00+00:00,,,,,98,98,81,91,100,100,100,100,0,77
KXBTCD-25APR2223-T91749.99,KXBTCD,1745377200,2025-04-23T03:00:00+00:00,,,,,91,93,81,93,100,100,100,100,0,77
