market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR2114-T85249.99,KXBTCD,1745254860,2025-04-21T17:01:00+00:00,,,,,95,95,95,95,100,100,100,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745254920,2025-04-21T17:02:00+00:00,,,,,95,96,84,95,100,100,100,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745254980,2025-04-21T17:03:00+00:00,,,,,95,96,95,96,100,100,100,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745255160,2025-04-21T17:06:00+00:00,,,,,96,96,96,96,100,100,98,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745255220,2025-04-21T17:07:00+00:00,,,,,96,96,96,96,100,100,98,98,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745255280,2025-04-21T17:08:00+00:00,,,,,96,96,96,96,98,100,98,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745255340,2025-04-21T17:09:00+00:00,,,,,96,96,96,96,100,100,98,100,0,0
KXBTCD-25APR2114-T85249.99,KXBTCD,1745256300,2025-04-21T17:25:00+00:00,,,,,96,97,96,97,100,100,100,100,0,0
