market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR2311-T91249.99,KXBTCD,1745416860,2025-04-23T14:01:00+00:00,,,,,0,95,0,94,98,100,97,97,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745416920,2025-04-23T14:02:00+00:00,,,,,94,95,93,95,97,98,97,98,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745416980,2025-04-23T14:03:00+00:00,,,,,95,95,95,95,98,98,97,98,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417040,2025-04-23T14:04:00+00:00,,,,,95,97,93,97,98,100,98,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417100,2025-04-23T14:05:00+00:00,,,,,97,97,97,97,100,100,98,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417160,2025-04-23T14:06:00+00:00,,,,,97,97,97,97,100,100,99,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417220,2025-04-23T14:07:00+00:00,,,,,97,97,97,97,99,100,99,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417280,2025-04-23T14:08:00+00:00,,,,,97,97,97,97,99,100,99,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417340,2025-04-23T14:09:00+00:00,,,,,97,97,97,97,99,100,98,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417460,2025-04-23T14:11:00+00:00,,,,,97,97,97,97,100,100,99,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417520,2025-04-23T14:12:00+00:00,,,,,97,97,97,97,100,100,99,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417760,2025-04-23T14:16:00+00:00,,,,,97,97,97,97,100,100,99,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417820,2025-04-23T14:17:00+00:00,,,,,97,97,95,95,99,100,99,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417880,2025-04-23T14:18:00+00:00,,,,,95,97,95,97,99,100,98,98,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745417940,2025-04-23T14:19:00+00:00,,,,,97,97,94,95,98,99,98,98,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745418060,2025-04-23T14:21:00+00:00,,,,,95,97,95,97,98,100,98,99,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745418120,2025-04-23T14:22:00+00:00,,,,,97,97,94,95,99,99,98,98,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745418180,2025-04-23T14:23:00+00:00,,,,,95,97,94,97,98,100,98,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745419500,2025-04-23T14:45:00+00:00,,,,,97,98,97,98,100,100,100,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745419680,2025-04-23T14:48:00+00:00,,,,,98,98,97,98,100,100,100,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745420160,2025-04-23T14:56:00+00:00,,,,,98,98,84,86,100,100,100,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745420220,2025-04-23T14:57:00+00:00,,,,,86,92,84,92,100,100,100,100,0,0
KXBTCD-25APR2311-T91249.99,KXBTCD,1745420280,2025-04-23T14:58:00+00:00,,,,,92,97,84,97,100,100,100,100,0,0
