market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346460,2025-05-15T22:01:00+00:00,,,,,0,0,0,0,84,84,39,39,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346520,2025-05-15T22:02:00+00:00,,,,,0,0,0,0,39,39,6,6,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346580,2025-05-15T22:03:00+00:00,,,,,0,0,0,0,6,6,6,6,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346640,2025-05-15T22:04:00+00:00,,,,,0,0,0,0,6,6,6,6,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346700,2025-05-15T22:05:00+00:00,,,,,0,0,0,0,6,6,6,6,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346760,2025-05-15T22:06:00+00:00,,,,,0,0,0,0,6,39,6,7,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346820,2025-05-15T22:07:00+00:00,,,,,0,0,0,0,7,39,6,6,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346880,2025-05-15T22:08:00+00:00,,,,,0,2,0,2,6,11,6,8,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747346940,2025-05-15T22:09:00+00:00,,,,,2,3,0,3,8,12,7,10,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347000,2025-05-15T22:10:00+00:00,9.0,9.0,9.0,9.0,3,5,3,5,10,13,9,10,75,75
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347060,2025-05-15T22:11:00+00:00,,,,,5,5,1,2,10,12,8,8,0,75
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347120,2025-05-15T22:12:00+00:00,,,,,2,5,1,5,8,8,6,8,0,75
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347180,2025-05-15T22:13:00+00:00,8.0,8.0,8.0,8.0,5,5,4,4,8,8,8,8,35,110
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347240,2025-05-15T22:14:00+00:00,,,,,4,4,3,4,8,8,7,8,0,110
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347300,2025-05-15T22:15:00+00:00,,,,,4,9,4,9,8,18,8,12,0,110
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347360,2025-05-15T22:16:00+00:00,,,,,9,11,5,9,12,18,11,13,0,110
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347420,2025-05-15T22:17:00+00:00,,,,,9,9,7,8,13,13,11,11,0,110
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347480,2025-05-15T22:18:00+00:00,12.0,12.0,12.0,12.0,8,13,8,11,11,18,11,14,20,130
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347540,2025-05-15T22:19:00+00:00,17.0,17.0,17.0,17.0,11,17,9,15,14,21,13,18,20,150
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347600,2025-05-15T22:20:00+00:00,22.0,22.0,22.0,22.0,15,20,13,19,18,26,18,22,33,183
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347660,2025-05-15T22:21:00+00:00,22.0,23.0,22.0,23.0,19,20,17,18,22,25,21,21,283,466
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347720,2025-05-15T22:22:00+00:00,21.0,21.0,21.0,21.0,18,18,12,12,21,24,15,15,31,497
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347780,2025-05-15T22:23:00+00:00,,,,,12,14,10,10,15,18,13,13,0,0
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347840,2025-05-15T22:24:00+00:00,10.0,10.0,8.0,8.0,10,10,7,7,13,18,8,9,85,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347900,2025-05-15T22:25:00+00:00,,,,,7,7,5,6,9,14,9,11,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747347960,2025-05-15T22:26:00+00:00,,,,,6,6,3,3,11,13,7,8,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348020,2025-05-15T22:27:00+00:00,,,,,3,3,3,3,8,8,8,8,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348080,2025-05-15T22:28:00+00:00,,,,,3,3,1,2,8,9,6,7,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348140,2025-05-15T22:29:00+00:00,,,,,2,2,1,1,7,7,5,6,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348200,2025-05-15T22:30:00+00:00,1.0,1.0,1.0,1.0,1,1,1,1,6,6,5,6,40,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348260,2025-05-15T22:31:00+00:00,1.0,1.0,1.0,1.0,1,1,1,1,6,6,5,6,10,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348320,2025-05-15T22:32:00+00:00,,,,,1,1,1,1,6,6,5,5,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348380,2025-05-15T22:33:00+00:00,,,,,1,1,0,0,5,39,5,8,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348440,2025-05-15T22:34:00+00:00,,,,,0,1,0,0,8,40,6,38,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348500,2025-05-15T22:35:00+00:00,,,,,0,0,0,0,38,39,6,7,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348560,2025-05-15T22:36:00+00:00,,,,,0,0,0,0,7,40,7,7,0,582
KXBTCD-25MAY1519-T104249.99,KXBTCD,1747348620,2025-05-15T22:37:00+00:00,,,,,0,0,0,0,7,39,7,7,0,582
