market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346460,2025-05-15T22:01:00+00:00,,,,,17,71,17,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346520,2025-05-15T22:02:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346580,2025-05-15T22:03:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346640,2025-05-15T22:04:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346700,2025-05-15T22:05:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346760,2025-05-15T22:06:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346820,2025-05-15T22:07:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346880,2025-05-15T22:08:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747346940,2025-05-15T22:09:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347000,2025-05-15T22:10:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347060,2025-05-15T22:11:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347120,2025-05-15T22:12:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347180,2025-05-15T22:13:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347240,2025-05-15T22:14:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347300,2025-05-15T22:15:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347360,2025-05-15T22:16:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347420,2025-05-15T22:17:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
KXBTCD-25MAY1519-T98999.99,KXBTCD,1747347480,2025-05-15T22:18:00+00:00,,,,,71,71,71,71,100,100,100,100,0,0
