market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381660,2025-05-04T18:01:00+00:00,,,,,0,81,0,81,87,87,85,85,0,0
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381720,2025-05-04T18:02:00+00:00,81.0,81.0,81.0,81.0,81,81,81,81,85,85,85,85,25,25
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381780,2025-05-04T18:03:00+00:00,89.0,89.0,89.0,89.0,81,88,81,88,85,93,85,93,1,26
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381840,2025-05-04T18:04:00+00:00,,,,,88,88,84,87,93,93,93,93,0,26
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381900,2025-05-04T18:05:00+00:00,,,,,87,87,87,87,93,93,93,93,0,26
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746381960,2025-05-04T18:06:00+00:00,,,,,87,88,85,88,93,93,93,93,0,26
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382020,2025-05-04T18:07:00+00:00,91.0,91.0,91.0,91.0,88,88,85,85,93,93,91,91,10,36
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382080,2025-05-04T18:08:00+00:00,91.0,91.0,91.0,91.0,85,86,85,86,91,91,91,91,10,46
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382140,2025-05-04T18:09:00+00:00,,,,,86,87,86,87,91,91,91,91,0,46
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382200,2025-05-04T18:10:00+00:00,,,,,87,88,87,88,91,93,91,93,0,46
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382260,2025-05-04T18:11:00+00:00,87.0,87.0,85.0,85.0,88,88,79,79,93,93,84,84,20,56
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382320,2025-05-04T18:12:00+00:00,77.0,77.0,77.0,77.0,79,80,73,77,84,88,80,83,20,76
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382380,2025-05-04T18:13:00+00:00,79.0,79.0,79.0,79.0,77,81,75,75,85,87,80,82,31,107
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382440,2025-05-04T18:14:00+00:00,,,,,75,78,75,77,82,84,82,83,0,107
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382500,2025-05-04T18:15:00+00:00,83.0,83.0,78.0,83.0,77,80,77,80,82,85,82,82,42,129
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382560,2025-05-04T18:16:00+00:00,85.0,85.0,85.0,85.0,80,84,80,84,82,88,82,88,50,179
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382620,2025-05-04T18:17:00+00:00,84.0,90.0,84.0,90.0,84,90,83,86,88,94,84,93,60,239
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382680,2025-05-04T18:18:00+00:00,91.0,94.0,91.0,94.0,86,91,85,90,93,95,91,95,120,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382740,2025-05-04T18:19:00+00:00,,,,,90,90,89,90,95,96,94,94,0,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382800,2025-05-04T18:20:00+00:00,,,,,90,91,86,87,94,96,93,93,0,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382860,2025-05-04T18:21:00+00:00,90.0,90.0,90.0,90.0,87,90,87,90,93,95,93,95,20,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382920,2025-05-04T18:22:00+00:00,92.0,92.0,92.0,92.0,90,92,87,92,95,97,95,97,50,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746382980,2025-05-04T18:23:00+00:00,,,,,92,94,89,92,97,98,97,98,0,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383040,2025-05-04T18:24:00+00:00,,,,,92,93,92,93,98,98,97,98,0,359
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383100,2025-05-04T18:25:00+00:00,98.0,98.0,98.0,98.0,93,94,92,94,98,99,98,98,20,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383160,2025-05-04T18:26:00+00:00,,,,,94,94,92,94,98,99,97,99,0,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383220,2025-05-04T18:27:00+00:00,,,,,94,94,93,93,99,99,97,98,0,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383280,2025-05-04T18:28:00+00:00,97.0,97.0,97.0,97.0,93,95,87,94,98,98,94,97,50,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383340,2025-05-04T18:29:00+00:00,96.0,96.0,96.0,96.0,94,94,94,94,97,99,96,96,14,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383400,2025-05-04T18:30:00+00:00,,,,,94,95,93,95,96,99,96,98,0,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383460,2025-05-04T18:31:00+00:00,,,,,95,95,95,95,98,100,98,100,0,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383520,2025-05-04T18:32:00+00:00,,,,,95,96,95,95,100,100,100,100,0,378
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383580,2025-05-04T18:33:00+00:00,96.0,96.0,96.0,96.0,95,97,95,96,100,100,100,100,37,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383640,2025-05-04T18:34:00+00:00,,,,,96,97,95,95,100,100,99,99,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383700,2025-05-04T18:35:00+00:00,,,,,95,95,95,95,99,99,97,98,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383760,2025-05-04T18:36:00+00:00,,,,,95,95,95,95,98,99,96,97,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383820,2025-05-04T18:37:00+00:00,95.0,95.0,95.0,95.0,95,95,95,95,97,99,97,98,20,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383880,2025-05-04T18:38:00+00:00,,,,,95,97,95,97,98,99,98,98,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746383940,2025-05-04T18:39:00+00:00,,,,,97,97,97,97,98,100,98,99,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746384000,2025-05-04T18:40:00+00:00,,,,,97,97,97,97,99,99,98,98,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746384060,2025-05-04T18:41:00+00:00,,,,,97,97,97,97,98,99,98,99,0,415
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746384120,2025-05-04T18:42:00+00:00,,,,,97,97,97,97,99,100,99,100,0,0
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746384180,2025-05-04T18:43:00+00:00,,,,,97,97,97,97,100,100,100,100,0,0
KXBTCD-25MAY0415-T95249.99,KXBTCD,1746384240,2025-05-04T18:44:00+00:00,,,,,97,97,97,97,100,100,100,100,0,0
