market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746993660,2025-05-11T20:01:00+00:00,,,,,10,50,10,50,100,100,71,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746993840,2025-05-11T20:04:00+00:00,,,,,50,50,50,50,71,98,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746993900,2025-05-11T20:05:00+00:00,,,,,50,50,50,50,69,69,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994080,2025-05-11T20:08:00+00:00,,,,,50,50,50,50,69,98,67,67,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994140,2025-05-11T20:09:00+00:00,,,,,50,50,50,50,67,67,67,67,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994320,2025-05-11T20:12:00+00:00,,,,,50,50,50,50,67,98,67,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994380,2025-05-11T20:13:00+00:00,,,,,50,50,50,50,69,69,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994440,2025-05-11T20:14:00+00:00,,,,,50,50,50,50,69,98,69,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994620,2025-05-11T20:17:00+00:00,,,,,50,50,50,50,71,71,71,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994680,2025-05-11T20:18:00+00:00,,,,,50,50,50,50,71,98,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994860,2025-05-11T20:21:00+00:00,,,,,50,50,50,50,69,98,69,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746994980,2025-05-11T20:23:00+00:00,,,,,50,50,50,50,71,98,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995100,2025-05-11T20:25:00+00:00,,,,,50,50,50,50,69,69,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995220,2025-05-11T20:27:00+00:00,,,,,50,50,50,50,69,98,69,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995340,2025-05-11T20:29:00+00:00,,,,,50,50,50,50,71,71,71,71,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995460,2025-05-11T20:31:00+00:00,,,,,50,50,50,50,71,98,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995580,2025-05-11T20:33:00+00:00,,,,,50,50,50,50,69,69,69,69,0,0
KXBTCD-25MAY1217-T103749.99,KXBTCD,1746995760,2025-05-11T20:36:00+00:00,,,,,50,50,50,50,69,98,69,71,0,0
