trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781100,15.00,BUY_YES,0.9608,96,5,1,20,50532,0.0193,489,480
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781100,15.00,BUY_YES,0.9640,96,26,1,104,50552,0.0988,2499,2496
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781160,14.00,BUY_YES,0.9608,96,5,1,20,50656,0.0199,503,480
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781220,13.00,BUY_YES,0.9641,96,27,1,108,50676,0.1026,2599,2592
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781220,13.00,BUY_YES,0.9623,96,15,1,60,50784,0.0580,1473,1440
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781340,11.00,BUY_YES,0.9638,96,25,1,100,50844,0.0949,2413,2400
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781340,11.00,BUY_YES,0.9626,96,17,1,68,50944,0.0652,1661,1632
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781400,10.00,BUY_YES,0.9636,96,23,1,92,51012,0.0894,2279,2208
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781460,9.00,BUY_YES,0.9630,96,19,1,76,51104,0.0747,1910,1824
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781460,9.00,BUY_YES,0.9645,96,29,1,116,51180,0.1123,2873,2784
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781580,7.00,BUY_YES,0.9610,96,6,1,24,51296,0.0257,660,576
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781700,5.00,BUY_YES,0.9642,96,27,1,108,51320,0.1044,2678,2592
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781700,5.00,BUY_YES,0.9637,96,25,1,100,51428,0.0934,2401,2400
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781760,4.00,BUY_YES,0.9635,96,23,1,92,51528,0.0876,2256,2208
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781760,4.00,BUY_YES,0.9631,96,20,1,80,51620,0.0766,1977,1920
2025-05-21T21:50:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864200,10.00,BUY_YES,0.9612,96,8,1,32,51700,0.0302,780,768
2025-05-21T21:51:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864260,9.00,BUY_YES,0.9640,96,27,1,108,51732,0.1007,2605,2592
2025-05-21T21:52:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864320,8.00,BUY_YES,0.9640,96,27,1,108,51840,0.1004,2602,2592
2025-05-21T21:54:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864440,6.00,BUY_YES,0.9608,96,5,1,20,51948,0.0208,539,480
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866660,29.00,BUY_YES,0.9614,96,9,1,36,51968,0.0346,900,864
2025-05-21T22:34:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866840,26.00,BUY_YES,0.9626,96,17,1,68,52004,0.0649,1687,1632
2025-05-21T22:35:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866900,25.00,BUY_YES,0.9624,96,16,1,64,52072,0.0606,1577,1536
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866960,24.00,BUY_YES,0.9608,96,5,1,20,52136,0.0210,548,480
2025-05-21T22:37:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867020,23.00,BUY_YES,0.9622,96,14,1,56,52156,0.0547,1426,1344
2025-05-21T22:38:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867080,22.00,BUY_YES,0.9642,96,28,1,112,52212,0.1060,2768,2688
2025-05-21T22:39:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867140,21.00,BUY_YES,0.9608,96,5,1,20,52324,0.0205,535,480
2025-05-21T22:40:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867200,20.00,BUY_YES,0.9630,96,20,1,80,52344,0.0756,1978,1920
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867320,18.00,BUY_YES,0.9637,96,25,1,100,52424,0.0917,2404,2400
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867380,17.00,BUY_YES,0.9637,96,25,1,100,52524,0.0916,2404,2400
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867440,16.00,BUY_YES,0.9637,96,25,1,100,52624,0.0914,2405,2400
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867680,12.00,BUY_YES,0.9650,96,34,1,136,52724,0.1249,3294,3264
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867680,12.00,BUY_YES,0.9624,96,16,1,64,52860,0.0592,1564,1536
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867740,11.00,BUY_YES,0.9618,96,12,1,48,52924,0.0455,1203,1152
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867740,11.00,BUY_YES,0.9638,96,26,1,104,52972,0.0955,2530,2496
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867800,10.00,BUY_YES,0.9628,96,19,1,76,53076,0.0698,1853,1824
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867800,10.00,BUY_YES,0.9608,96,5,1,20,53152,0.0189,502,480
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867860,9.00,BUY_YES,0.9650,96,34,1,136,53172,0.1249,3321,3264
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867860,9.00,BUY_YES,0.9624,96,16,1,64,53308,0.0599,1596,1536
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867920,8.00,BUY_YES,0.9631,96,21,1,84,53372,0.0767,2046,2016
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867920,8.00,BUY_YES,0.9647,96,32,1,128,53456,0.1163,3109,3072
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867980,7.00,BUY_YES,0.9631,96,21,1,84,53584,0.0765,2050,2016
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867980,7.00,BUY_YES,0.9646,96,32,1,128,53668,0.1162,3117,3072
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747868040,6.00,BUY_YES,0.9631,96,21,1,84,53796,0.0763,2053,2016
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747868040,6.00,BUY_YES,0.9646,96,32,1,128,53880,0.1160,3125,3072
2025-05-21T23:47:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747871220,13.00,BUY_YES,0.9636,96,25,1,100,54008,0.0896,2420,2400
2025-05-21T23:48:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747871280,12.00,BUY_YES,0.9605,96,3,1,12,54108,0.0134,362,288
2025-05-21T23:50:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747871400,10.00,BUY_YES,0.9649,96,34,1,136,54120,0.1225,3316,3264
2025-05-21T23:51:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747871460,9.00,BUY_YES,0.9613,96,9,1,36,54256,0.0319,865,864
2025-05-21T23:55:00+00:00,KXBTCD-25MAY2120-T109249.99,109249.99,1747872000,1747871700,5.00,BUY_YES,0.9607,96,5,1,20,54292,0.0177,482,480
2025-05-21T23:58:00+00:00,KXBTCD-25MAY2120-T109249.99,109249.99,1747872000,1747871880,2.00,BUY_YES,0.9642,96,29,1,116,54312,0.1050,2852,2784
2025-05-22T00:37:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874220,23.00,BUY_YES,0.9606,96,3,1,12,54428,0.0138,374,288
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874820,13.00,BUY_YES,0.9607,96,5,1,20,54440,0.0185,504,480
2025-05-22T00:52:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747875120,8.00,BUY_YES,0.9626,96,18,1,72,54460,0.0640,1742,1728
2025-05-22T00:56:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875360,4.00,BUY_YES,0.9615,96,10,1,40,54532,0.0375,1021,960
2025-05-22T01:46:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878360,14.00,BUY_YES,0.9606,96,4,1,16,54572,0.0144,394,384
2025-05-22T01:47:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878420,13.00,BUY_YES,0.9638,96,27,1,108,54588,0.0952,2597,2592
2025-05-22T01:51:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878660,9.00,BUY_YES,0.9638,96,27,1,108,54696,0.0951,2602,2592
2025-05-22T01:54:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878840,6.00,BUY_YES,0.9614,96,10,1,40,54804,0.0352,964,960
2025-05-22T01:55:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878900,5.00,BUY_YES,0.9643,96,30,1,120,54844,0.1077,2954,2880
2025-05-22T01:56:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878960,4.00,BUY_YES,0.9636,96,25,1,100,54964,0.0891,2450,2400
2025-05-22T01:58:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747879080,2.00,BUY_YES,0.9641,96,29,1,116,55064,0.1037,2854,2784
2025-05-22T02:31:00+00:00,KXBTCD-25MAY2123-T109749.99,109749.99,1747882800,1747881060,29.00,BUY_YES,0.9618,96,13,1,52,55180,0.0459,1266,1248
2025-05-22T02:31:00+00:00,KXBTCD-25MAY2123-T109499.99,109499.99,1747882800,1747881060,29.00,BUY_YES,0.9619,96,13,1,52,55232,0.0475,1311,1248
2025-05-22T22:32:00+00:00,KXBTCD-25MAY2219-T110749.99,110749.99,1747954800,1747953120,28.00,BUY_YES,0.9637,96,26,1,104,55284,0.0919,2540,2496
2025-05-22T22:33:00+00:00,KXBTCD-25MAY2219-T110749.99,110749.99,1747954800,1747953180,27.00,BUY_YES,0.9633,96,23,1,92,55388,0.0818,2267,2208
2025-05-22T22:34:00+00:00,KXBTCD-25MAY2219-T110749.99,110749.99,1747954800,1747953240,26.00,BUY_YES,0.9649,96,35,1,140,55480,0.1221,3388,3360
2025-05-22T22:35:00+00:00,KXBTCD-25MAY2219-T110749.99,110749.99,1747954800,1747953300,25.00,BUY_YES,0.9644,96,31,1,124,55620,0.1089,3027,2976
2025-05-22T22:58:00+00:00,KXBTCD-25MAY2219-T110999.99,110999.99,1747954800,1747954680,2.00,BUY_YES,0.9645,96,32,1,128,55744,0.1115,3107,3072
2025-05-23T00:41:00+00:00,KXBTCD-25MAY2221-T111249.99,111249.99,1747962000,1747960860,19.00,BUY_YES,0.9642,96,30,1,120,55872,0.1052,2940,2880
2025-05-23T00:42:00+00:00,KXBTCD-25MAY2221-T111249.99,111249.99,1747962000,1747960920,18.00,BUY_YES,0.9614,96,9,1,36,55992,0.0342,958,864
2025-05-23T00:46:00+00:00,KXBTCD-25MAY2221-T111249.99,111249.99,1747962000,1747961160,14.00,BUY_YES,0.9628,96,20,1,80,56028,0.0692,1938,1920
2025-05-23T00:48:00+00:00,KXBTCD-25MAY2221-T111249.99,111249.99,1747962000,1747961280,12.00,BUY_YES,0.9606,96,4,1,16,56108,0.0143,401,384
2025-05-23T00:58:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961880,2.00,BUY_YES,0.9711,97,10,1,30,56124,0.0359,1008,970
2025-05-23T02:31:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967460,29.00,BUY_YES,0.9639,96,28,1,112,56154,0.0978,2747,2688
2025-05-23T02:37:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967820,23.00,BUY_YES,0.9615,96,10,1,40,56266,0.0367,1032,960
2025-05-23T02:39:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967940,21.00,BUY_YES,0.9620,96,14,1,56,56306,0.0496,1397,1344
2025-05-23T03:50:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747972200,10.00,BUY_YES,0.9650,96,36,1,144,56362,0.1249,3521,3456
2025-05-23T03:57:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747972620,3.00,BUY_YES,0.9712,97,11,1,33,56506,0.0396,1120,1067
