trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777320,18.00,BUY_NO,0.0662,93,14,0,98,51577,0.0538,1388,1302
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777680,12.00,BUY_NO,0.0856,91,13,0,117,51675,0.0493,1273,1183
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777740,11.00,BUY_YES,0.9049,90,14,1,140,51792,0.0495,1281,1260
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777860,9.00,BUY_NO,0.0585,94,6,0,36,51932,0.0250,648,564
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777920,8.00,BUY_YES,0.9327,93,10,1,70,51968,0.0388,1008,930
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777920,8.00,BUY_NO,0.0598,94,1,0,6,52038,0.0041,106,94
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777980,7.00,BUY_YES,0.9640,96,26,1,104,52044,0.0996,2591,2496
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,1747778400,1747777980,7.00,BUY_NO,0.0861,91,12,0,108,52148,0.0439,1144,1092
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747778040,6.00,BUY_YES,0.9612,96,7,1,28,52256,0.0290,757,672
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747778100,5.00,BUY_NO,0.0579,94,9,0,54,52284,0.0356,931,846
2025-05-20T21:56:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747778160,4.00,BUY_NO,0.0972,90,8,0,80,52338,0.0283,742,720
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780440,26.00,BUY_YES,0.9602,96,1,1,4,52418,0.0055,144,96
2025-05-20T22:36:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747780560,24.00,BUY_NO,0.0496,95,2,1,-190,52422,0.0087,228,190
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780680,22.00,BUY_YES,0.9410,94,4,1,24,52232,0.0165,432,376
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780740,21.00,BUY_YES,0.9445,94,20,1,120,52256,0.0742,1940,1880
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780800,20.00,BUY_YES,0.9613,96,8,1,32,52376,0.0326,854,768
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780860,19.00,BUY_YES,0.9631,96,21,1,84,52408,0.0782,2049,2016
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747780920,18.00,BUY_NO,0.0857,91,13,1,-1183,52492,0.0473,1243,1183
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780920,18.00,BUY_YES,0.9619,96,12,1,48,51309,0.0472,1212,1152
2025-05-20T22:43:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780980,17.00,BUY_YES,0.9409,94,4,1,24,51357,0.0155,397,376
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781100,15.00,BUY_YES,0.9608,96,5,1,20,51381,0.0193,497,480
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781100,15.00,BUY_YES,0.9640,96,26,1,104,51401,0.0988,2540,2496
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781160,14.00,BUY_YES,0.9608,96,5,1,20,51505,0.0199,512,480
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781220,13.00,BUY_YES,0.9641,96,27,1,108,51525,0.1026,2642,2592
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781220,13.00,BUY_YES,0.9623,96,15,1,60,51633,0.0580,1498,1440
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781280,12.00,BUY_YES,0.9308,93,3,1,21,51693,0.0113,291,279
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,1747782000,1747781280,12.00,BUY_NO,0.0792,92,2,0,16,51714,0.0104,269,184
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781340,11.00,BUY_YES,0.9638,96,25,1,100,51730,0.0949,2455,2400
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781340,11.00,BUY_YES,0.9626,96,17,1,68,51830,0.0652,1690,1632
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781400,10.00,BUY_YES,0.9636,96,24,1,96,51898,0.0894,2319,2304
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781460,9.00,BUY_YES,0.9630,96,20,1,80,51994,0.0747,1943,1920
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781460,9.00,BUY_YES,0.9645,96,30,1,120,52074,0.1123,2923,2880
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781460,9.00,BUY_YES,0.9029,90,8,1,80,52194,0.0293,765,720
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781580,7.00,BUY_YES,0.9610,96,7,1,28,52274,0.0257,673,672
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781580,7.00,BUY_YES,0.9425,94,11,1,66,52302,0.0421,1101,1034
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781700,5.00,BUY_YES,0.9642,96,28,1,112,52368,0.1044,2733,2688
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781700,5.00,BUY_YES,0.9637,96,25,1,100,52480,0.0934,2450,2400
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781760,4.00,BUY_YES,0.9635,96,23,1,92,52580,0.0876,2302,2208
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781760,4.00,BUY_YES,0.9631,96,21,1,84,52672,0.0766,2017,2016
2025-05-20T22:57:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781820,3.00,BUY_YES,0.9433,94,15,1,90,52756,0.0555,1463,1410
2025-05-20T22:58:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781880,2.00,BUY_YES,0.9350,93,20,1,140,52846,0.0711,1878,1860
2025-05-21T20:33:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859580,27.00,BUY_NO,0.0761,92,13,0,104,52986,0.0483,1279,1196
2025-05-21T20:34:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859640,26.00,BUY_NO,0.0785,92,5,0,40,53090,0.0185,490,460
2025-05-21T20:36:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859760,24.00,BUY_NO,0.0773,92,9,0,72,53130,0.0342,909,828
2025-05-21T20:37:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859820,23.00,BUY_NO,0.0754,92,16,0,128,53202,0.0574,1528,1472
2025-05-21T20:38:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859880,22.00,BUY_NO,0.0797,92,1,0,8,53330,0.0036,95,92
2025-05-21T20:39:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859940,21.00,BUY_NO,0.0786,92,4,0,32,53338,0.0171,457,368
2025-05-21T20:40:00+00:00,KXBTCD-25MAY2117-T108999.99,108999.99,1747861200,1747860000,20.00,BUY_NO,0.0783,92,6,0,48,53370,0.0219,583,552
2025-05-21T20:41:00+00:00,KXBTCD-25MAY2117-T108999.99,108999.99,1747861200,1747860060,19.00,BUY_NO,0.0794,92,2,0,16,53418,0.0075,201,184
2025-05-21T20:43:00+00:00,KXBTCD-25MAY2117-T108999.99,108999.99,1747861200,1747860180,17.00,BUY_NO,0.0794,92,2,0,16,53434,0.0069,185,184
2025-05-21T20:43:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860180,17.00,BUY_NO,0.0979,90,6,0,60,53450,0.0208,555,540
2025-05-21T20:47:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860420,13.00,BUY_NO,0.0667,93,13,0,91,53510,0.0465,1245,1209
2025-05-21T20:48:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860480,12.00,BUY_NO,0.0889,91,3,0,27,53601,0.0124,334,273
2025-05-21T20:56:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860960,4.00,BUY_NO,0.0683,93,7,0,49,53628,0.0249,667,651
2025-05-21T20:57:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861020,3.00,BUY_NO,0.0757,92,15,0,120,53677,0.0538,1444,1380
2025-05-21T20:58:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861080,2.00,BUY_NO,0.0565,94,16,0,96,53797,0.0578,1556,1504
2025-05-21T20:59:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861140,1.00,BUY_NO,0.0565,94,16,0,96,53893,0.0580,1563,1504
2025-05-21T21:31:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863060,29.00,BUY_YES,0.9004,90,1,1,10,53989,0.0036,96,90
2025-05-21T21:32:00+00:00,KXBTCD-25MAY2118-T107749.99,107749.99,1747864800,1747863120,28.00,BUY_YES,0.9546,95,26,1,130,53999,0.0921,2487,2470
2025-05-21T21:32:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863120,28.00,BUY_NO,0.0862,91,12,0,108,54129,0.0417,1128,1092
2025-05-21T21:35:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863300,25.00,BUY_NO,0.0754,92,16,0,128,54237,0.0569,1544,1472
2025-05-21T21:36:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747863360,24.00,BUY_NO,0.0959,90,12,1,-1080,54365,0.0409,1110,1080
2025-05-21T21:36:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863360,24.00,BUY_NO,0.0679,93,8,0,56,53285,0.0303,806,744
2025-05-21T21:37:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863420,23.00,BUY_NO,0.0778,92,8,0,64,53341,0.0280,748,736
2025-05-21T21:38:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863480,22.00,BUY_YES,0.9343,93,17,1,119,53405,0.0618,1650,1581
2025-05-21T21:38:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863480,22.00,BUY_NO,0.0777,92,8,0,64,53524,0.0294,786,736
2025-05-21T21:39:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863540,21.00,BUY_YES,0.9447,94,22,1,132,53588,0.0783,2098,2068
2025-05-21T21:41:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863660,19.00,BUY_YES,0.9514,95,7,1,35,53720,0.0279,750,665
2025-05-21T21:44:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863840,16.00,BUY_YES,0.9331,93,12,1,84,53755,0.0446,1197,1116
2025-05-21T21:45:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863900,15.00,BUY_YES,0.9221,92,7,1,56,53839,0.0268,722,644
2025-05-21T21:46:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863960,14.00,BUY_YES,0.9549,95,28,1,140,53895,0.0989,2665,2660
2025-05-21T21:47:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864020,13.00,BUY_YES,0.9511,95,6,1,30,54035,0.0225,607,570
2025-05-21T21:50:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864200,10.00,BUY_YES,0.9612,96,8,1,32,54065,0.0302,816,768
2025-05-21T21:51:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864260,9.00,BUY_YES,0.9640,96,28,1,112,54097,0.1007,2724,2688
2025-05-21T21:52:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864320,8.00,BUY_YES,0.9640,96,28,1,112,54209,0.1004,2720,2688
2025-05-21T21:53:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864380,7.00,BUY_YES,0.9538,95,21,1,105,54321,0.0753,2046,1995
2025-05-21T21:53:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747864380,7.00,BUY_NO,0.0551,94,23,0,138,54426,0.0820,2233,2162
2025-05-21T21:54:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864440,6.00,BUY_YES,0.9608,96,5,1,20,54564,0.0208,567,480
2025-05-21T21:56:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747864560,4.00,BUY_NO,0.0693,93,3,0,21,54584,0.0102,279,279
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866660,29.00,BUY_YES,0.9614,96,9,1,36,54605,0.0346,946,864
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866660,29.00,BUY_YES,0.9145,91,15,1,135,54641,0.0501,1368,1365
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747866660,29.00,BUY_NO,0.0852,91,16,0,144,54776,0.0536,1468,1456
2025-05-21T22:32:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866720,28.00,BUY_YES,0.9413,94,6,1,36,54920,0.0212,582,564
2025-05-21T22:33:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866780,27.00,BUY_YES,0.9442,94,20,1,120,54956,0.0707,1942,1880
2025-05-21T22:34:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866840,26.00,BUY_YES,0.9626,96,18,1,72,55076,0.0649,1786,1728
2025-05-21T22:35:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866900,25.00,BUY_YES,0.9624,96,17,1,68,55148,0.0606,1670,1632
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866960,24.00,BUY_YES,0.9433,94,16,1,96,55216,0.0552,1523,1504
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866960,24.00,BUY_YES,0.9608,96,6,1,24,55312,0.0210,582,576
2025-05-21T22:37:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867020,23.00,BUY_YES,0.9622,96,15,1,60,55336,0.0547,1513,1440
2025-05-21T22:38:00+00:00,KXBTCD-25MAY2119-T108749.99,108749.99,1747868400,1747867080,22.00,BUY_YES,0.9112,91,4,1,36,55396,0.0133,369,364
2025-05-21T22:38:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867080,22.00,BUY_YES,0.9642,96,30,1,120,55432,0.1060,2938,2880
2025-05-21T22:39:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867140,21.00,BUY_YES,0.9608,96,5,1,20,55552,0.0205,568,480
2025-05-21T22:40:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867200,20.00,BUY_YES,0.9630,96,21,1,84,55572,0.0756,2100,2016
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867320,18.00,BUY_YES,0.9412,94,5,1,30,55656,0.0199,554,470
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867320,18.00,BUY_NO,0.0976,90,7,0,70,55686,0.0236,658,630
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867320,18.00,BUY_YES,0.9637,96,26,1,104,55756,0.0917,2557,2496
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867380,17.00,BUY_NO,0.0976,90,7,0,70,55860,0.0238,664,630
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867380,17.00,BUY_YES,0.9637,96,26,1,104,55930,0.0916,2560,2496
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867380,17.00,BUY_YES,0.9412,94,5,1,30,56034,0.0197,553,470
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867440,16.00,BUY_YES,0.9637,96,26,1,104,56064,0.0914,2562,2496
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867440,16.00,BUY_NO,0.0976,90,7,0,70,56168,0.0240,673,630
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867440,16.00,BUY_YES,0.9412,94,5,1,30,56238,0.0195,550,470
2025-05-21T22:47:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867620,13.00,BUY_YES,0.9524,95,14,1,70,56268,0.0475,1337,1330
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867680,12.00,BUY_YES,0.9650,96,36,1,144,56338,0.1249,3520,3456
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867680,12.00,BUY_YES,0.9624,96,17,1,68,56482,0.0592,1671,1632
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108749.99,108749.99,1747868400,1747867740,11.00,BUY_YES,0.9444,94,22,1,132,56550,0.0732,2069,2068
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867740,11.00,BUY_YES,0.9618,96,13,1,52,56682,0.0455,1289,1248
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867740,11.00,BUY_YES,0.9638,96,28,1,112,56734,0.0955,2709,2688
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108749.99,108749.99,1747868400,1747867800,10.00,BUY_YES,0.9429,94,14,1,84,56846,0.0483,1373,1316
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867800,10.00,BUY_YES,0.9628,96,20,1,80,56930,0.0698,1988,1920
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867800,10.00,BUY_YES,0.9608,96,5,1,20,57010,0.0189,539,480
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867860,9.00,BUY_YES,0.9650,96,37,1,148,57030,0.1249,3562,3552
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867860,9.00,BUY_NO,0.0884,91,5,0,45,57178,0.0173,496,455
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867860,9.00,BUY_YES,0.9624,96,17,1,68,57223,0.0599,1713,1632
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867920,8.00,BUY_YES,0.9631,96,22,1,88,57291,0.0767,2196,2112
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867920,8.00,BUY_YES,0.9647,96,34,1,136,57379,0.1163,3337,3264
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867980,7.00,BUY_YES,0.9631,96,22,1,88,57515,0.0765,2200,2112
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867980,7.00,BUY_YES,0.9646,96,34,1,136,57603,0.1162,3346,3264
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747868040,6.00,BUY_YES,0.9631,96,22,1,88,57739,0.0763,2204,2112
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747868040,6.00,BUY_YES,0.9646,96,34,1,136,57827,0.1160,3354,3264
2025-05-21T22:57:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747868220,3.00,BUY_NO,0.0862,91,13,0,117,57963,0.0422,1223,1183
2025-05-21T23:30:00+00:00,KXBTCD-25MAY2120-T108749.99,108749.99,1747872000,1747870200,30.00,BUY_YES,0.9231,92,12,1,96,58080,0.0381,1107,1104
2025-05-21T23:31:00+00:00,KXBTCD-25MAY2120-T109499.99,109499.99,1747872000,1747870260,29.00,BUY_YES,0.9226,92,10,1,80,58176,0.0330,960,920
2025-05-21T23:32:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747870320,28.00,BUY_YES,0.9533,95,20,1,100,58256,0.0662,1927,1900
2025-05-21T23:33:00+00:00,KXBTCD-25MAY2120-T108749.99,108749.99,1747872000,1747870380,27.00,BUY_YES,0.9434,94,17,1,102,58356,0.0571,1667,1598
2025-05-21T23:33:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747870380,27.00,BUY_YES,0.9416,94,8,1,48,58458,0.0270,790,752
2025-05-21T23:33:00+00:00,KXBTCD-25MAY2120-T109249.99,109249.99,1747872000,1747870380,27.00,BUY_YES,0.9241,92,16,1,128,58506,0.0518,1516,1472
2025-05-21T23:36:00+00:00,KXBTCD-25MAY2120-T108999.99,108999.99,1747872000,1747870560,24.00,BUY_YES,0.9446,94,24,1,144,58634,0.0774,2268,2256
