trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-19T23:49:00+00:00,KXBTCD-25MAY1920-T105749.99,105749.99,1747699200,1747698540,11.00,BUY_NO,0.1856,81,1,0,19,50240,0.0234,117,81
2025-05-19T23:50:00+00:00,KXBTCD-25MAY1920-T105999.99,105999.99,1747699200,1747698600,10.00,BUY_NO,0.0583,94,1,0,6,50259,0.0278,140,94
2025-05-19T23:55:00+00:00,KXBTCD-25MAY1920-T105499.99,105499.99,1747699200,1747698900,5.00,BUY_YES,0.9611,96,1,1,4,50265,0.0275,138,96
2025-05-19T23:57:00+00:00,KXBTCD-25MAY1920-T105499.99,105499.99,1747699200,1747699020,3.00,BUY_YES,0.9649,96,6,1,24,50269,0.1216,611,576
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747765920,28.00,BUY_NO,0.1459,85,1,0,15,50293,0.0276,139,85
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766160,24.00,BUY_NO,0.2456,75,1,0,25,50308,0.0176,88,75
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766160,24.00,BUY_NO,0.1262,87,1,0,13,50333,0.0293,147,87
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766340,21.00,BUY_NO,0.3155,68,1,0,32,50346,0.0141,71,68
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766400,20.00,BUY_NO,0.0684,93,1,0,7,50378,0.0228,115,93
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766520,18.00,BUY_NO,0.0581,94,1,0,6,50385,0.0316,159,94
2025-05-20T19:46:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,1747771200,1747770360,14.00,BUY_YES,0.8749,87,2,1,26,50391,0.0379,191,174
2025-05-20T19:51:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,1747771200,1747770660,9.00,BUY_YES,0.9624,96,3,1,12,50417,0.0599,302,288
2025-05-20T21:32:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747776720,28.00,BUY_NO,0.0459,95,4,0,20,50429,0.0815,411,380
2025-05-20T21:33:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,1747778400,1747776780,27.00,BUY_NO,0.0664,93,2,0,14,50449,0.0509,257,186
2025-05-20T21:33:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747776780,27.00,BUY_NO,0.1165,88,1,0,12,50463,0.0293,148,88
2025-05-20T21:34:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747776840,26.00,BUY_NO,0.1051,89,2,0,22,50475,0.0450,227,178
2025-05-20T21:34:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,1747778400,1747776840,26.00,BUY_NO,0.0679,93,1,0,7,50497,0.0304,154,93
2025-05-20T21:35:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747776900,25.00,BUY_NO,0.1060,89,2,0,22,50504,0.0367,185,178
2025-05-20T21:35:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,1747778400,1747776900,25.00,BUY_NO,0.0684,93,1,0,7,50526,0.0225,114,93
2025-05-20T21:36:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747776960,24.00,BUY_NO,0.0979,90,1,0,10,50533,0.0210,106,90
2025-05-20T21:39:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777140,21.00,BUY_NO,0.1253,87,2,0,26,50543,0.0361,182,174
2025-05-20T21:40:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777200,20.00,BUY_NO,0.0578,94,1,0,6,50569,0.0364,184,94
2025-05-20T21:41:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777260,19.00,BUY_NO,0.0570,94,2,0,12,50575,0.0496,251,188
2025-05-20T21:42:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777320,18.00,BUY_NO,0.0662,93,2,0,14,50587,0.0538,272,186
2025-05-20T21:45:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777500,15.00,BUY_YES,0.7240,72,1,1,28,50601,0.0144,73,72
2025-05-20T21:46:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777560,14.00,BUY_NO,0.1176,88,1,0,12,50629,0.0204,103,88
2025-05-20T21:48:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777680,12.00,BUY_NO,0.0856,91,2,0,18,50641,0.0493,250,182
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777740,11.00,BUY_NO,0.1163,88,1,0,12,50659,0.0308,156,88
2025-05-20T21:49:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777740,11.00,BUY_YES,0.9049,90,2,1,20,50671,0.0495,251,180
2025-05-20T21:50:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777800,10.00,BUY_NO,0.1252,87,2,0,26,50691,0.0368,186,174
2025-05-20T21:51:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747777860,9.00,BUY_NO,0.0585,94,1,0,6,50717,0.0250,127,94
2025-05-20T21:52:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777920,8.00,BUY_YES,0.9327,93,2,1,14,50723,0.0388,197,186
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747777980,7.00,BUY_YES,0.9640,96,5,1,20,50737,0.0996,505,480
2025-05-20T21:53:00+00:00,KXBTCD-25MAY2018-T107249.99,107249.99,1747778400,1747777980,7.00,BUY_NO,0.0861,91,2,0,18,50757,0.0439,223,182
2025-05-20T21:54:00+00:00,KXBTCD-25MAY2018-T106499.99,106499.99,1747778400,1747778040,6.00,BUY_YES,0.9612,96,1,1,4,50775,0.0290,147,96
2025-05-20T21:55:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747778100,5.00,BUY_NO,0.0579,94,1,0,6,50779,0.0356,181,94
2025-05-20T21:56:00+00:00,KXBTCD-25MAY2018-T106999.99,106999.99,1747778400,1747778160,4.00,BUY_NO,0.0972,90,1,0,10,50785,0.0283,144,90
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780380,27.00,BUY_YES,0.8636,86,1,1,14,50795,0.0260,132,86
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747780380,27.00,BUY_NO,0.1277,87,1,1,-87,50809,0.0177,90,87
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780440,26.00,BUY_YES,0.8748,87,2,1,26,50722,0.0373,189,174
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747780440,26.00,BUY_NO,0.1175,88,1,1,-88,50748,0.0205,104,88
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780680,22.00,BUY_YES,0.7342,73,1,1,27,50660,0.0155,78,73
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747780680,22.00,BUY_NO,0.2065,79,1,1,-79,50687,0.0167,85,79
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780740,21.00,BUY_YES,0.9445,94,4,1,24,50608,0.0742,376,376
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780740,21.00,BUY_YES,0.8035,80,1,1,20,50632,0.0177,90,80
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780800,20.00,BUY_YES,0.9613,96,1,1,4,50652,0.0326,165,96
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780860,19.00,BUY_YES,0.8529,85,1,1,15,50656,0.0194,98,85
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780860,19.00,BUY_YES,0.9631,96,4,1,16,50671,0.0782,396,384
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747780920,18.00,BUY_NO,0.0857,91,2,1,-182,50687,0.0473,240,182
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747780920,18.00,BUY_YES,0.8444,84,1,1,16,50505,0.0274,139,84
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747780920,18.00,BUY_YES,0.9619,96,2,1,8,50521,0.0472,239,192
2025-05-20T22:44:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781040,16.00,BUY_YES,0.7841,78,1,1,22,50529,0.0186,94,78
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781100,15.00,BUY_YES,0.9608,96,1,1,4,50551,0.0193,98,96
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781100,15.00,BUY_YES,0.9640,96,5,1,20,50555,0.0988,500,480
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781160,14.00,BUY_YES,0.9608,96,1,1,4,50575,0.0199,100,96
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781160,14.00,BUY_NO,0.1865,81,1,1,-81,50579,0.0186,94,81
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781220,13.00,BUY_YES,0.9641,96,5,1,20,50498,0.1026,518,480
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781220,13.00,BUY_YES,0.9623,96,3,1,12,50518,0.0580,293,288
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781340,11.00,BUY_YES,0.9638,96,5,1,20,50530,0.0949,480,480
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781340,11.00,BUY_YES,0.9626,96,3,1,12,50550,0.0652,330,288
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781400,10.00,BUY_YES,0.9636,96,4,1,16,50562,0.0894,452,384
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781460,9.00,BUY_YES,0.9630,96,3,1,12,50578,0.0747,378,288
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,1747782000,1747781460,9.00,BUY_YES,0.9645,96,5,1,20,50590,0.1123,568,480
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781460,9.00,BUY_YES,0.9029,90,1,1,10,50610,0.0293,148,90
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781580,7.00,BUY_YES,0.9610,96,1,1,4,50620,0.0257,130,96
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781580,7.00,BUY_YES,0.9425,94,2,1,12,50624,0.0421,213,188
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781700,5.00,BUY_YES,0.9642,96,5,1,20,50636,0.1044,529,480
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781700,5.00,BUY_YES,0.7544,75,1,1,25,50656,0.0175,89,75
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781700,5.00,BUY_YES,0.9637,96,4,1,16,50681,0.0934,473,384
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,1747782000,1747781760,4.00,BUY_YES,0.9635,96,4,1,16,50697,0.0876,444,384
2025-05-20T22:56:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,1747782000,1747781760,4.00,BUY_YES,0.9631,96,4,1,16,50713,0.0766,388,384
2025-05-20T22:57:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781820,3.00,BUY_YES,0.9433,94,2,1,12,50729,0.0555,281,188
2025-05-20T22:58:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,1747782000,1747781880,2.00,BUY_YES,0.9350,93,3,1,21,50741,0.0711,361,279
2025-05-21T20:31:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747859460,29.00,BUY_NO,0.2958,70,1,0,30,50762,0.0140,71,70
2025-05-21T20:33:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859580,27.00,BUY_NO,0.0761,92,2,0,16,50792,0.0483,245,184
2025-05-21T20:34:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859640,26.00,BUY_NO,0.0785,92,1,0,8,50808,0.0185,94,92
2025-05-21T20:36:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859760,24.00,BUY_NO,0.0773,92,1,0,8,50816,0.0342,174,92
2025-05-21T20:37:00+00:00,KXBTCD-25MAY2117-T109499.99,109499.99,1747861200,1747859820,23.00,BUY_NO,0.0754,92,3,0,24,50824,0.0574,292,276
2025-05-21T20:40:00+00:00,KXBTCD-25MAY2117-T108999.99,108999.99,1747861200,1747860000,20.00,BUY_NO,0.0783,92,1,0,8,50848,0.0219,111,92
2025-05-21T20:43:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860180,17.00,BUY_NO,0.0979,90,1,0,10,50856,0.0208,106,90
2025-05-21T20:47:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860420,13.00,BUY_NO,0.0667,93,2,0,14,50866,0.0465,237,186
2025-05-21T20:56:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747860960,4.00,BUY_NO,0.0683,93,1,0,7,50880,0.0249,126,93
2025-05-21T20:57:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861020,3.00,BUY_NO,0.0757,92,2,0,16,50887,0.0538,274,184
2025-05-21T20:58:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861080,2.00,BUY_NO,0.0565,94,3,0,18,50903,0.0578,294,282
2025-05-21T20:59:00+00:00,KXBTCD-25MAY2117-T108499.99,108499.99,1747861200,1747861140,1.00,BUY_NO,0.0565,94,3,0,18,50921,0.0580,295,282
2025-05-21T21:32:00+00:00,KXBTCD-25MAY2118-T107749.99,107749.99,1747864800,1747863120,28.00,BUY_YES,0.9546,95,4,1,20,50939,0.0921,469,380
2025-05-21T21:32:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863120,28.00,BUY_NO,0.0862,91,2,0,18,50959,0.0417,212,182
2025-05-21T21:32:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747863120,28.00,BUY_NO,0.1756,82,1,1,-82,50977,0.0244,124,82
2025-05-21T21:35:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863300,25.00,BUY_YES,0.8934,89,1,1,11,50895,0.0311,158,89
2025-05-21T21:35:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863300,25.00,BUY_NO,0.0754,92,3,0,24,50906,0.0569,290,276
2025-05-21T21:36:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747863360,24.00,BUY_NO,0.0959,90,2,1,-180,50930,0.0409,208,180
2025-05-21T21:36:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863360,24.00,BUY_NO,0.0679,93,1,0,7,50750,0.0303,154,93
2025-05-21T21:37:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747863420,23.00,BUY_NO,0.1361,86,1,1,-86,50757,0.0277,141,86
2025-05-21T21:37:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863420,23.00,BUY_NO,0.0778,92,1,0,8,50671,0.0280,142,92
2025-05-21T21:38:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863480,22.00,BUY_YES,0.9343,93,3,1,21,50679,0.0618,313,279
2025-05-21T21:38:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747863480,22.00,BUY_NO,0.1858,81,1,1,-81,50700,0.0219,111,81
2025-05-21T21:38:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863480,22.00,BUY_NO,0.0777,92,1,0,8,50619,0.0294,149,92
2025-05-21T21:39:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863540,21.00,BUY_YES,0.9447,94,4,1,24,50627,0.0783,396,376
2025-05-21T21:41:00+00:00,KXBTCD-25MAY2118-T107999.99,107999.99,1747864800,1747863660,19.00,BUY_YES,0.9514,95,1,1,5,50651,0.0279,141,95
2025-05-21T21:42:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747863720,18.00,BUY_NO,0.1952,80,1,0,20,50656,0.0240,121,80
2025-05-21T21:44:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863840,16.00,BUY_YES,0.9331,93,2,1,14,50676,0.0446,226,186
2025-05-21T21:45:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863900,15.00,BUY_YES,0.9221,92,1,1,8,50690,0.0268,136,92
2025-05-21T21:46:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747863960,14.00,BUY_YES,0.9549,95,5,1,25,50698,0.0989,501,475
2025-05-21T21:47:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747864020,13.00,BUY_NO,0.2957,70,1,0,30,50723,0.0144,73,70
2025-05-21T21:47:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864020,13.00,BUY_YES,0.9511,95,1,1,5,50753,0.0225,114,95
2025-05-21T21:48:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747864080,12.00,BUY_YES,0.8444,84,1,1,16,50758,0.0274,139,84
2025-05-21T21:50:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747864200,10.00,BUY_NO,0.2258,77,1,0,23,50774,0.0181,92,77
2025-05-21T21:50:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864200,10.00,BUY_YES,0.9612,96,1,1,4,50797,0.0302,153,96
2025-05-21T21:51:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864260,9.00,BUY_YES,0.9640,96,5,1,20,50801,0.1007,512,480
2025-05-21T21:51:00+00:00,KXBTCD-25MAY2118-T108499.99,108499.99,1747864800,1747864260,9.00,BUY_YES,0.7843,78,1,1,22,50821,0.0195,99,78
2025-05-21T21:52:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864320,8.00,BUY_YES,0.9640,96,5,1,20,50843,0.1004,510,480
2025-05-21T21:53:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864380,7.00,BUY_YES,0.9538,95,4,1,20,50863,0.0753,383,380
2025-05-21T21:53:00+00:00,KXBTCD-25MAY2118-T108749.99,108749.99,1747864800,1747864380,7.00,BUY_NO,0.0551,94,4,0,24,50883,0.0820,417,376
2025-05-21T21:54:00+00:00,KXBTCD-25MAY2118-T108249.99,108249.99,1747864800,1747864440,6.00,BUY_YES,0.9608,96,1,1,4,50907,0.0208,106,96
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866660,29.00,BUY_YES,0.9614,96,1,1,4,50911,0.0346,176,96
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866660,29.00,BUY_YES,0.9145,91,2,1,18,50915,0.0501,255,182
2025-05-21T22:31:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747866660,29.00,BUY_NO,0.0852,91,3,0,27,50933,0.0536,273,273
2025-05-21T22:32:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866720,28.00,BUY_YES,0.9413,94,1,1,6,50960,0.0212,108,94
2025-05-21T22:32:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747866720,28.00,BUY_NO,0.1164,88,1,0,12,50966,0.0297,152,88
2025-05-21T22:32:00+00:00,KXBTCD-25MAY2119-T108999.99,108999.99,1747868400,1747866720,28.00,BUY_NO,0.3654,63,1,0,37,50978,0.0124,63,63
2025-05-21T22:33:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866780,27.00,BUY_YES,0.9442,94,3,1,18,51015,0.0707,361,282
2025-05-21T22:34:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866840,26.00,BUY_YES,0.9626,96,3,1,12,51033,0.0649,331,288
2025-05-21T22:35:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866900,25.00,BUY_YES,0.9624,96,3,1,12,51045,0.0606,309,288
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747866960,24.00,BUY_NO,0.2352,76,1,0,24,51057,0.0201,103,76
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747866960,24.00,BUY_YES,0.9433,94,3,1,18,51081,0.0552,282,282
2025-05-21T22:36:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747866960,24.00,BUY_YES,0.9608,96,1,1,4,51099,0.0210,107,96
2025-05-21T22:37:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867020,23.00,BUY_YES,0.9622,96,2,1,8,51103,0.0547,279,192
2025-05-21T22:38:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867080,22.00,BUY_YES,0.9642,96,5,1,20,51111,0.1060,542,480
2025-05-21T22:39:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867140,21.00,BUY_YES,0.9608,96,1,1,4,51131,0.0205,105,96
2025-05-21T22:40:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867200,20.00,BUY_YES,0.9630,96,4,1,16,51135,0.0756,387,384
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867320,18.00,BUY_YES,0.9412,94,1,1,6,51151,0.0199,102,94
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867320,18.00,BUY_NO,0.0976,90,1,0,10,51157,0.0236,121,90
2025-05-21T22:42:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867320,18.00,BUY_YES,0.9637,96,4,1,16,51167,0.0917,469,384
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867380,17.00,BUY_NO,0.0976,90,1,0,10,51183,0.0238,122,90
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867380,17.00,BUY_YES,0.9637,96,4,1,16,51193,0.0916,469,384
2025-05-21T22:43:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867380,17.00,BUY_YES,0.9412,94,1,1,6,51209,0.0197,101,94
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867440,16.00,BUY_YES,0.9637,96,4,1,16,51215,0.0914,468,384
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T109249.99,109249.99,1747868400,1747867440,16.00,BUY_NO,0.0976,90,1,0,10,51231,0.0240,123,90
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867440,16.00,BUY_YES,0.9412,94,1,1,6,51241,0.0195,100,94
2025-05-21T22:47:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867620,13.00,BUY_YES,0.9524,95,2,1,10,51247,0.0475,244,190
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867680,12.00,BUY_YES,0.9650,96,6,1,24,51257,0.1249,640,576
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867680,12.00,BUY_YES,0.9624,96,3,1,12,51281,0.0592,303,288
