market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446460,2025-05-05T12:01:00+00:00,,,,,0,27,0,21,33,36,27,28,0,0
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446520,2025-05-05T12:02:00+00:00,23.0,23.0,23.0,23.0,21,23,20,21,28,32,26,27,38,38
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446580,2025-05-05T12:03:00+00:00,,,,,21,22,17,21,27,27,23,24,0,38
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446640,2025-05-05T12:04:00+00:00,19.0,19.0,16.0,16.0,21,21,13,13,24,24,19,19,110,148
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446700,2025-05-05T12:05:00+00:00,,,,,13,18,10,15,19,22,19,20,0,148
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446760,2025-05-05T12:06:00+00:00,20.0,20.0,20.0,20.0,15,20,15,18,20,27,19,26,1,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446820,2025-05-05T12:07:00+00:00,,,,,18,20,14,16,26,26,21,22,0,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446880,2025-05-05T12:08:00+00:00,,,,,16,22,16,22,22,29,22,29,0,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746446940,2025-05-05T12:09:00+00:00,,,,,22,32,22,30,29,37,29,36,0,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746447000,2025-05-05T12:10:00+00:00,,,,,30,32,28,32,36,36,35,36,0,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746447060,2025-05-05T12:11:00+00:00,,,,,32,34,32,33,36,39,34,34,0,149
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746447120,2025-05-05T12:12:00+00:00,33.0,39.0,32.0,32.0,33,35,31,33,34,40,33,39,80,218
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746447180,2025-05-05T12:13:00+00:00,,,,,33,35,31,31,39,41,37,37,0,218
KXBTCD-25MAY0509-T94249.99,KXBTCD,1746447240,2025-05-05T12:14:00+00:00,,,,,31,34,29,32,37,38,33,37,0,218
