timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-22T17:05:56.445354,KXBTCD-25MAY2221-T111749.99,SNAPSHOT,29,264,35,3000,1,,,
2025-05-22T17:05:57.607811,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,35,3000,2,no,64,-300
2025-05-22T17:05:57.624738,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,3,no,66,50
2025-05-22T17:05:57.664455,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,4,no,65,-2000
2025-05-22T17:05:57.684574,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,5,no,64,-1250
2025-05-22T17:05:57.725047,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,6,no,63,2000
2025-05-22T17:05:57.725219,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,7,no,65,-1000
2025-05-22T17:05:57.743853,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,34,50,8,no,63,1250
2025-05-22T17:05:57.784280,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,33,1000,9,no,67,1000
2025-05-22T17:05:58.104911,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,33,1000,10,yes,28,14
2025-05-22T17:05:58.105057,KXBTCD-25MAY2221-T111749.99,DELTA,29,264,33,1000,11,yes,28,-30
2025-05-22T17:05:58.105197,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,12,yes,29,-14
2025-05-22T17:05:58.105322,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,13,yes,27,30
2025-05-22T17:05:58.105414,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,14,no,62,30
2025-05-22T17:05:58.105485,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,15,no,62,-14
2025-05-22T17:05:58.105539,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,16,no,61,-30
2025-05-22T17:05:58.105588,KXBTCD-25MAY2221-T111749.99,DELTA,29,250,33,1000,17,no,63,14
