timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-20T14:01:53.079396,KXBTCD-25MAY2018-T106749.99,SNAPSHOT,69,1014,73,100,1,,,
2025-05-20T14:01:53.346774,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,73,100,2,yes,66,100
2025-05-20T14:01:53.365650,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,3,no,30,150
2025-05-20T14:01:53.366140,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,4,no,6,-5400
2025-05-20T14:01:53.366374,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,5,no,5,6480
2025-05-20T14:01:53.406753,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,6,yes,41,-2000
2025-05-20T14:01:53.425775,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,7,no,7,-20000
2025-05-20T14:01:53.428234,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,8,no,7,-2000
2025-05-20T14:01:53.446640,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,9,yes,67,2000
2025-05-20T14:01:53.486000,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,10,no,6,2000
2025-05-20T14:01:53.486160,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,11,no,6,20000
2025-05-20T14:01:53.666512,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,12,yes,66,-100
2025-05-20T14:01:53.727052,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,13,yes,67,-2000
2025-05-20T14:01:53.766705,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,14,yes,65,250
2025-05-20T14:01:53.766979,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,15,yes,41,2000
2025-05-20T14:01:53.826874,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,16,yes,66,1250
2025-05-20T14:01:53.845851,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,17,yes,41,-2000
2025-05-20T14:01:53.886538,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,18,yes,66,2000
2025-05-20T14:01:54.346442,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,19,yes,66,-1250
2025-05-20T14:01:54.367045,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,20,yes,65,1250
2025-05-20T14:01:54.505795,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,21,no,5,-6480
2025-05-20T14:01:54.506058,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,22,no,6,5400
2025-05-20T14:01:54.566329,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,23,no,6,-20000
2025-05-20T14:01:54.566533,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,24,no,6,-2000
2025-05-20T14:01:54.606510,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,25,no,7,20000
2025-05-20T14:01:54.606709,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,26,no,7,2000
2025-05-20T14:01:55.666638,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,27,no,6,-5400
2025-05-20T14:01:55.667705,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,28,no,5,6480
2025-05-20T14:01:55.726851,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,29,no,7,-20000
2025-05-20T14:01:55.727691,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,30,no,7,-2000
2025-05-20T14:01:55.786078,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,31,no,6,2000
2025-05-20T14:01:55.786364,KXBTCD-25MAY2018-T106749.99,DELTA,69,1014,70,150,32,no,6,20000
2025-05-20T14:01:56.107668,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,33,yes,69,-17
2025-05-20T14:01:56.827113,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,34,no,5,-6480
2025-05-20T14:01:56.827545,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,35,no,6,5400
2025-05-20T14:01:56.906745,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,36,no,6,-20000
2025-05-20T14:01:56.907716,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,37,no,6,-2000
2025-05-20T14:01:56.967529,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,38,no,7,20000
2025-05-20T14:01:56.967797,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,39,no,7,2000
2025-05-20T14:02:00.927107,KXBTCD-25MAY2018-T106749.99,DELTA,69,997,70,150,40,yes,66,-2000
