timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-23T17:00:32.611289,KXBTCD-25MAY2321-T106499.99,SNAPSHOT,81,100,89,100,1,,,
2025-05-23T17:00:35.572387,KXBTCD-25MAY2321-T106499.99,DELTA,70,200,89,100,2,yes,81,-100
2025-05-23T17:00:36.316092,KXBTCD-25MAY2321-T106499.99,DELTA,82,100,89,100,3,yes,82,100
2025-05-23T17:00:36.437067,KXBTCD-25MAY2321-T106499.99,DELTA,82,100,,0,4,no,11,-100
2025-05-23T17:00:37.936387,KXBTCD-25MAY2321-T106499.99,DELTA,82,100,90,100,5,no,10,100
2025-05-23T17:00:42.960872,KXBTCD-25MAY2321-T106499.99,DELTA,70,200,90,100,6,yes,82,-100
2025-05-23T17:00:44.277180,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,7,yes,83,100
2025-05-23T17:00:48.438608,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,8,yes,49,8000
2025-05-23T17:00:48.439177,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,9,yes,74,3000
2025-05-23T17:00:48.457003,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,10,no,3,80000
2025-05-23T17:00:48.458029,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,11,yes,3,80000
2025-05-23T17:00:49.057863,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,12,yes,1,-32400
2025-05-23T17:00:49.058598,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,13,yes,4,8100
2025-05-23T17:00:49.397865,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,14,yes,71,2000
2025-05-23T17:00:49.424047,KXBTCD-25MAY2321-T106499.99,DELTA,83,100,90,100,15,yes,5,20000
2025-05-23T17:00:49.438027,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,16,yes,84,1000
2025-05-23T17:00:51.986668,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,17,yes,4,-8100
2025-05-23T17:00:51.987321,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,18,yes,6,5400
2025-05-23T17:00:51.987669,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,19,yes,5,-20000
2025-05-23T17:00:52.017882,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,20,yes,7,20000
2025-05-23T17:00:54.738388,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,21,yes,74,-3000
2025-05-23T17:00:54.739422,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,22,yes,49,-8000
2025-05-23T17:00:54.817837,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,23,yes,48,8000
2025-05-23T17:00:54.818482,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,24,yes,73,3000
2025-05-23T17:00:55.797282,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,25,yes,6,-5400
2025-05-23T17:00:55.798129,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,26,yes,48,675
2025-05-23T17:00:55.857809,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,27,yes,7,-20000
2025-05-23T17:00:56.056460,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,90,100,28,yes,83,-100
2025-05-23T17:00:56.057081,KXBTCD-25MAY2321-T106499.99,DELTA,84,1000,97,80000,29,no,10,-100
2025-05-23T17:00:56.116984,KXBTCD-25MAY2321-T106499.99,DELTA,73,3000,97,80000,30,yes,84,-1000
2025-05-23T17:00:56.156932,KXBTCD-25MAY2321-T106499.99,DELTA,73,3000,97,80000,31,yes,71,1000
2025-05-23T17:00:57.056223,KXBTCD-25MAY2321-T106499.99,DELTA,81,100,97,80000,32,yes,81,100
2025-05-23T17:00:57.076631,KXBTCD-25MAY2321-T106499.99,DELTA,81,100,89,100,33,no,11,100
2025-05-23T17:00:57.117673,KXBTCD-25MAY2321-T106499.99,DELTA,81,100,89,100,34,yes,71,-1000
2025-05-23T17:00:57.155867,KXBTCD-25MAY2321-T106499.99,DELTA,82,1000,89,100,35,yes,82,1000
2025-05-23T17:00:59.479210,KXBTCD-25MAY2321-T106499.99,DELTA,82,1000,89,100,36,yes,73,-3000
2025-05-23T17:00:59.497417,KXBTCD-25MAY2321-T106499.99,DELTA,82,1000,89,100,37,yes,48,-8000
