timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-22T17:05:53.347812,KXBTCD-25MAY2221-T111499.99,SNAPSHOT,53,200,58,3000,1,,,
2025-05-22T17:05:53.425586,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,2,yes,8,-4050
2025-05-22T17:05:53.425740,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,3,yes,10,3240
2025-05-22T17:05:53.484168,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,4,yes,9,-20000
2025-05-22T17:05:53.745687,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,5,yes,11,20000
2025-05-22T17:05:53.786482,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,6,yes,45,-1000
2025-05-22T17:05:53.864205,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,7,yes,50,1000
2025-05-22T17:05:53.964468,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,3000,8,yes,46,-9
2025-05-22T17:05:54.184918,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,9,no,42,-2000
2025-05-22T17:05:54.185040,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,10,no,40,-1250
2025-05-22T17:05:54.370452,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,11,no,39,1250
2025-05-22T17:05:54.370656,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,12,no,41,2000
2025-05-22T17:05:54.584661,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,13,yes,10,-3240
2025-05-22T17:05:54.584871,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,14,yes,12,2700
2025-05-22T17:05:54.664664,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,15,yes,11,-20000
2025-05-22T17:05:54.886056,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,16,no,41,-250
2025-05-22T17:05:54.905829,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,17,no,40,250
2025-05-22T17:05:54.964691,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,18,yes,50,-1000
2025-05-22T17:05:54.984511,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,19,no,41,-2000
2025-05-22T17:05:54.984620,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,20,no,39,-1250
2025-05-22T17:05:55.065440,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,21,yes,51,1000
2025-05-22T17:05:55.065646,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,22,no,40,2000
2025-05-22T17:05:55.144213,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,23,no,38,1250
2025-05-22T17:05:55.184474,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,24,yes,46,250
2025-05-22T17:05:55.184581,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,25,yes,36,-250
2025-05-22T17:05:55.184657,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,26,no,30,250
2025-05-22T17:05:55.204970,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,27,no,40,-250
2025-05-22T17:05:55.247675,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,28,yes,45,-2000
2025-05-22T17:05:55.247812,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,29,yes,45,-1250
2025-05-22T17:05:55.304191,KXBTCD-25MAY2221-T111499.99,DELTA,53,200,58,1000,30,no,40,-2000
