timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-21T18:01:50.407036,KXBTCD-25MAY2122-T110499.99,SNAPSHOT,13,5,29,4,1,,,
2025-05-21T18:01:50.517651,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,29,4,2,yes,11,24
2025-05-21T18:01:50.518694,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,3,no,72,24
2025-05-21T18:01:50.538090,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,4,yes,12,-24
2025-05-21T18:01:50.557558,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,5,no,70,-24
2025-05-21T18:01:50.696608,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,6,yes,12,9
2025-05-21T18:01:50.697609,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,7,no,52,9
2025-05-21T18:01:51.016115,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,8,no,18,-8000
2025-05-21T18:01:51.057100,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,9,no,23,8000
2025-05-21T18:01:51.176338,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,10,no,71,-4
2025-05-21T18:01:51.176760,KXBTCD-25MAY2122-T110499.99,DELTA,13,5,28,24,11,no,52,4
2025-05-21T18:01:51.177001,KXBTCD-25MAY2122-T110499.99,DELTA,12,9,28,24,12,yes,13,-5
2025-05-21T18:01:51.177177,KXBTCD-25MAY2122-T110499.99,DELTA,12,9,28,24,13,yes,5,5
2025-05-21T18:01:51.177346,KXBTCD-25MAY2122-T110499.99,DELTA,11,24,28,24,14,yes,12,-9
2025-05-21T18:01:51.177500,KXBTCD-25MAY2122-T110499.99,DELTA,11,24,28,24,15,no,52,-9
2025-05-21T18:01:51.237808,KXBTCD-25MAY2122-T110499.99,DELTA,11,24,28,24,16,no,71,100
2025-05-21T18:01:51.238386,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,17,yes,21,100
2025-05-21T18:01:51.318763,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,18,no,51,-1000
2025-05-21T18:01:51.376033,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1024,19,no,72,1000
2025-05-21T18:01:51.396665,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1024,20,no,52,9
2025-05-21T18:01:51.757954,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1024,21,no,71,-100
2025-05-21T18:01:51.816421,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,22,no,72,-1000
2025-05-21T18:01:51.876211,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,23,no,51,1000
2025-05-21T18:01:51.977729,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,24,yes,5,-5
2025-05-21T18:01:51.978689,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,25,yes,12,5
2025-05-21T18:01:52.616835,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,26,no,71,100
2025-05-21T18:01:52.676453,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,24,27,no,51,-1000
2025-05-21T18:01:52.716112,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1024,28,no,72,1000
2025-05-21T18:01:52.736359,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1024,29,no,52,-4
2025-05-21T18:01:52.736635,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,1028,30,no,72,4
2025-05-21T18:01:52.796094,KXBTCD-25MAY2122-T110499.99,DELTA,21,100,28,28,31,no,72,-1000
