timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-21T13:01:52.375409,KXBTCD-25MAY2117-T108499.99,SNAPSHOT,57,200,67,24,1,,,
2025-05-21T13:01:52.395366,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,2,no,31,1000
2025-05-21T13:01:52.415259,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,3,no,30,-50
2025-05-21T13:01:52.415521,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,4,no,26,50
2025-05-21T13:01:52.474995,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,5,no,31,-1000
2025-05-21T13:01:52.475269,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,6,no,26,-50
2025-05-21T13:01:52.475603,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,7,no,32,50
2025-05-21T13:01:52.515489,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,8,no,27,1000
2025-05-21T13:01:52.555944,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,9,no,32,-50
2025-05-21T13:01:52.556206,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,10,no,26,50
2025-05-21T13:01:52.556318,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,11,no,27,-1000
2025-05-21T13:01:52.594650,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,1024,12,no,33,1000
2025-05-21T13:01:52.634577,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,13,no,33,-1000
2025-05-21T13:01:52.655505,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,14,no,26,-50
2025-05-21T13:01:52.655748,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,66,50,15,no,34,50
2025-05-21T13:01:52.674356,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,66,50,16,no,27,1000
2025-05-21T13:01:52.715184,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,66,50,17,no,27,-1000
2025-05-21T13:01:52.775238,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,65,1000,18,no,35,1000
2025-05-21T13:01:52.775566,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,65,1000,19,no,34,-50
2025-05-21T13:01:52.775958,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,65,1000,20,no,26,50
2025-05-21T13:01:52.895521,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,65,1000,21,no,26,-50
2025-05-21T13:01:52.895832,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,50,22,no,36,50
2025-05-21T13:01:52.896197,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,50,23,no,35,-1000
2025-05-21T13:01:52.934962,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,50,24,no,27,1000
2025-05-21T13:01:52.955026,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,25,no,36,-50
2025-05-21T13:01:52.955202,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,26,no,26,50
2025-05-21T13:01:52.974404,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,27,no,27,-1000
2025-05-21T13:01:52.995158,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,28,no,26,-50
2025-05-21T13:01:52.995409,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,50,29,no,37,50
2025-05-21T13:01:53.015466,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,50,30,no,27,1000
2025-05-21T13:01:53.035947,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,31,no,37,-50
2025-05-21T13:01:53.036315,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,32,no,26,50
2025-05-21T13:01:53.055519,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,33,no,27,-1000
2025-05-21T13:01:53.055818,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,34,no,29,-9
2025-05-21T13:01:53.074855,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,35,no,28,9
2025-05-21T13:01:53.095877,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,36,no,26,-50
2025-05-21T13:01:53.096222,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,50,37,no,38,50
2025-05-21T13:01:53.096309,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1050,38,no,38,1000
2025-05-21T13:01:53.114076,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1050,39,yes,10,-3240
2025-05-21T13:01:53.114343,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1050,40,yes,12,2700
2025-05-21T13:01:53.134684,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,50,41,no,38,-1000
2025-05-21T13:01:53.134915,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,42,no,38,-50
2025-05-21T13:01:53.134985,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,43,no,26,50
2025-05-21T13:01:53.174408,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,44,yes,11,-20000
2025-05-21T13:01:53.174658,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,1000,45,no,39,1000
2025-05-21T13:01:53.194538,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,1000,46,no,26,-50
2025-05-21T13:01:53.194714,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,1050,47,no,39,50
2025-05-21T13:01:53.215119,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,48,no,39,-1000
2025-05-21T13:01:53.215386,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,49,yes,5,20000
2025-05-21T13:01:53.234715,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,67,24,50,no,39,-50
2025-05-21T13:01:53.234931,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,50,51,no,40,50
2025-05-21T13:01:53.235020,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,50,52,yes,56,100
2025-05-21T13:01:53.256576,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,50,53,no,36,100
2025-05-21T13:01:53.275110,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,1050,54,no,40,1000
2025-05-21T13:01:53.295476,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,1000,55,no,40,-50
2025-05-21T13:01:53.295669,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,60,1000,56,no,26,50
2025-05-21T13:01:53.314840,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,100,57,no,40,-1000
2025-05-21T13:01:53.353879,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,100,58,no,26,-50
2025-05-21T13:01:53.354154,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,59,50,59,no,41,50
2025-05-21T13:01:53.354264,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,59,1050,60,no,41,1000
2025-05-21T13:01:53.394121,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,59,50,61,no,41,-1000
2025-05-21T13:01:53.414512,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,64,100,62,no,41,-50
2025-05-21T13:01:53.414753,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,58,50,63,no,42,50
2025-05-21T13:01:53.434808,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,58,50,64,yes,56,-100
2025-05-21T13:01:53.454748,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,58,50,65,no,41,1000
2025-05-21T13:01:53.495255,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,59,1000,66,no,42,-50
2025-05-21T13:01:53.495533,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,59,1000,67,no,37,50
2025-05-21T13:01:53.515002,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,50,68,no,41,-1000
2025-05-21T13:01:53.560638,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,69,no,38,1000
2025-05-21T13:01:53.561913,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,70,no,37,-50
2025-05-21T13:01:53.562798,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,58,50,71,no,42,50
2025-05-21T13:01:53.615641,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,72,no,42,-50
2025-05-21T13:01:53.616265,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,73,no,39,50
2025-05-21T13:01:53.616988,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,74,no,38,-1000
2025-05-21T13:01:53.654851,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,75,no,37,1000
2025-05-21T13:01:53.674420,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,1000,76,no,39,-50
2025-05-21T13:01:53.674611,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,1050,77,no,37,50
2025-05-21T13:01:53.714548,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,63,50,78,no,37,-1000
2025-05-21T13:01:53.754661,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,79,no,38,1000
2025-05-21T13:01:53.774888,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,80,no,37,-50
2025-05-21T13:01:53.775146,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1050,81,no,38,50
2025-05-21T13:01:53.834710,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,62,1000,82,no,38,-50
2025-05-21T13:01:53.834895,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,83,no,39,50
2025-05-21T13:01:53.834977,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,84,no,26,9
2025-05-21T13:01:53.835035,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,50,85,no,38,-1000
2025-05-21T13:01:53.876401,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,1050,86,no,39,1000
2025-05-21T13:01:53.894526,KXBTCD-25MAY2117-T108499.99,DELTA,57,200,61,1050,87,yes,12,-2700
