timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-20T14:00:26.475563,KXBTCD-25MAY2018-T106499.99,SNAPSHOT,78,100,85,100,1,,,
2025-05-20T14:00:27.408669,KXBTCD-25MAY2018-T106499.99,DELTA,78,100,85,100,2,yes,50,200
2025-05-20T14:00:27.486689,KXBTCD-25MAY2018-T106499.99,DELTA,78,100,85,100,3,yes,2,-9
2025-05-20T14:00:27.506093,KXBTCD-25MAY2018-T106499.99,DELTA,78,100,85,100,4,yes,51,9
2025-05-20T14:00:34.075753,KXBTCD-25MAY2018-T106499.99,DELTA,78,100,,0,5,no,15,-100
2025-05-20T14:00:34.076693,KXBTCD-25MAY2018-T106499.99,DELTA,51,9,,0,6,yes,78,-100
2025-05-20T14:00:34.206558,KXBTCD-25MAY2018-T106499.99,DELTA,51,9,,0,7,yes,2,9
2025-05-20T14:00:34.206919,KXBTCD-25MAY2018-T106499.99,DELTA,50,200,,0,8,yes,51,-9
2025-05-20T14:00:35.566023,KXBTCD-25MAY2018-T106499.99,DELTA,50,200,84,100,9,no,16,100
2025-05-20T14:00:35.586356,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,84,100,10,yes,76,100
2025-05-20T14:00:35.686574,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,83,9,11,no,17,9
2025-05-20T14:00:35.687226,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,83,9,12,yes,51,9
2025-05-20T14:00:37.366262,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,83,9,13,no,16,-100
2025-05-20T14:00:37.502416,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,83,9,14,yes,51,9
2025-05-20T14:00:37.502724,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,83,9,15,yes,2,-9
2025-05-20T14:00:37.507773,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,,0,16,no,17,-9
2025-05-20T14:00:37.527288,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,,0,17,yes,51,-9
2025-05-20T14:00:37.685916,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,,0,18,yes,50,-200
2025-05-20T14:00:37.686833,KXBTCD-25MAY2018-T106499.99,DELTA,76,100,,0,19,yes,40,200
2025-05-20T14:00:38.673064,KXBTCD-25MAY2018-T106499.99,DELTA,51,9,,0,20,yes,76,-100
2025-05-20T14:00:40.927809,KXBTCD-25MAY2018-T106499.99,DELTA,70,100,,0,21,yes,70,100
2025-05-20T14:00:40.929118,KXBTCD-25MAY2018-T106499.99,DELTA,70,100,78,100,22,no,22,100
2025-05-20T14:00:41.027039,KXBTCD-25MAY2018-T106499.99,DELTA,70,100,78,100,23,yes,51,-9
2025-05-20T14:00:41.027492,KXBTCD-25MAY2018-T106499.99,DELTA,70,100,78,100,24,yes,41,9
2025-05-20T14:00:41.641193,KXBTCD-25MAY2018-T106499.99,DELTA,41,9,78,100,25,yes,70,-100
2025-05-20T14:00:41.641477,KXBTCD-25MAY2018-T106499.99,DELTA,41,9,,0,26,no,22,-100
2025-05-20T14:00:43.506331,KXBTCD-25MAY2018-T106499.99,DELTA,41,9,,0,27,yes,40,-200
2025-05-20T14:00:43.506684,KXBTCD-25MAY2018-T106499.99,DELTA,50,200,,0,28,yes,50,200
2025-05-20T14:00:43.626105,KXBTCD-25MAY2018-T106499.99,DELTA,50,200,,0,29,yes,2,9
