timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-20T13:04:05.201618,KXBTCD-25MAY2017-T105999.99,SNAPSHOT,89,1000,91,14,1,,,
2025-05-20T13:04:05.248321,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,2,yes,4,-8100
2025-05-20T13:04:05.248711,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,3,yes,6,5400
2025-05-20T13:04:05.307597,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,4,yes,5,-20000
2025-05-20T13:04:05.347297,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,5,yes,7,20000
2025-05-20T13:04:05.347498,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,6,no,3,-9
2025-05-20T13:04:06.789491,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,7,yes,6,-5400
2025-05-20T13:04:06.790614,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,8,yes,8,4050
2025-05-20T13:04:06.849596,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,9,yes,7,-20000
2025-05-20T13:04:06.938621,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,10,yes,9,20000
2025-05-20T13:04:07.486954,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,11,no,1,-2000
2025-05-20T13:04:07.487772,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,12,no,4,-1000
2025-05-20T13:04:07.507602,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,13,no,2,-80000
2025-05-20T13:04:07.567399,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,14,no,1,80000
2025-05-20T13:04:07.568142,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,15,no,2,1000
2025-05-20T13:04:07.587243,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,16,yes,8,-4050
2025-05-20T13:04:07.587692,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,17,yes,10,3240
2025-05-20T13:04:07.750045,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,18,yes,9,-20000
2025-05-20T13:04:07.750906,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,19,yes,11,20000
2025-05-20T13:04:07.751631,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,20,yes,81,-14
2025-05-20T13:04:07.752285,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,91,14,21,yes,83,14
2025-05-20T13:04:07.768798,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,94,500,22,no,9,-14
2025-05-20T13:04:07.769466,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,23,no,7,14
2025-05-20T13:04:08.412619,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,24,yes,10,-3240
2025-05-20T13:04:08.413372,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,25,yes,12,2700
2025-05-20T13:04:08.469479,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,26,yes,11,-20000
2025-05-20T13:04:08.580264,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,27,yes,88,-100
2025-05-20T13:04:08.653670,KXBTCD-25MAY2017-T105999.99,DELTA,83,44,93,14,28,yes,89,-1000
2025-05-20T13:04:08.678043,KXBTCD-25MAY2017-T105999.99,DELTA,84,1000,93,14,29,yes,84,1000
2025-05-20T13:04:09.207018,KXBTCD-25MAY2017-T105999.99,DELTA,84,1000,93,14,30,yes,12,-2700
2025-05-20T13:04:09.207431,KXBTCD-25MAY2017-T105999.99,DELTA,84,1000,93,14,31,yes,4,8100
2025-05-20T13:04:09.320696,KXBTCD-25MAY2017-T105999.99,DELTA,84,1000,93,14,32,yes,5,20000
2025-05-20T13:04:09.488155,KXBTCD-25MAY2017-T105999.99,DELTA,88,100,93,14,33,yes,88,100
2025-05-20T13:04:09.548278,KXBTCD-25MAY2017-T105999.99,DELTA,88,100,93,14,34,yes,84,-1000
2025-05-20T13:04:09.568572,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,35,yes,89,1000
2025-05-20T13:04:09.848920,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,36,no,2,-1000
2025-05-20T13:04:09.849975,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,37,yes,81,-2000
2025-05-20T13:04:09.850748,KXBTCD-25MAY2017-T105999.99,DELTA,89,1000,93,14,38,yes,5,-20000
2025-05-20T13:04:09.851423,KXBTCD-25MAY2017-T105999.99,DELTA,88,100,93,14,39,yes,89,-1000
