timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-21T15:01:24.822951,KXBTCD-25MAY2119-T108999.99,SNAPSHOT,14,1000,17,100,1,,,
2025-05-21T15:01:25.413797,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,100,2,yes,9,-100
2025-05-21T15:01:25.533601,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,100,3,no,68,-9
2025-05-21T15:01:25.554047,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,100,4,no,78,9
2025-05-21T15:01:26.433348,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,100,5,yes,10,100
2025-05-21T15:01:27.593093,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,6,no,83,-27
2025-05-21T15:01:28.153891,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,7,no,39,-830
2025-05-21T15:01:28.154456,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,8,no,6,5400
2025-05-21T15:01:28.214100,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,9,no,5,-20000
2025-05-21T15:01:28.273961,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,10,no,7,20000
2025-05-21T15:01:28.534333,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,17,73,11,yes,10,-100
2025-05-21T15:01:28.535351,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,22,9,12,no,83,-73
2025-05-21T15:01:28.652391,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,22,9,13,no,68,9
2025-05-21T15:01:28.652513,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,23,24,14,no,78,-9
2025-05-21T15:01:29.605184,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,23,24,15,yes,11,100
2025-05-21T15:01:29.605787,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,16,no,81,100
2025-05-21T15:01:30.295744,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,17,yes,11,-100
2025-05-21T15:01:30.474812,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,18,no,6,-5400
2025-05-21T15:01:30.475664,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,19,no,8,4050
2025-05-21T15:01:30.539391,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,20,no,7,-20000
2025-05-21T15:01:30.594460,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,21,no,9,20000
2025-05-21T15:01:31.713742,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,22,no,8,-4050
2025-05-21T15:01:31.714041,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,23,no,10,3240
2025-05-21T15:01:31.773389,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,24,no,9,-20000
2025-05-21T15:01:31.814239,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,25,no,11,20000
2025-05-21T15:01:31.917067,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,26,yes,12,100
2025-05-21T15:01:32.895792,KXBTCD-25MAY2119-T108999.99,DELTA,14,1000,19,100,27,no,10,-3240
