timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-22T15:01:24.408378,KXBTCD-25MAY2219-T110749.99,SNAPSHOT,74,1000,80,1014,1,,,
2025-05-22T15:01:26.904575,KXBTCD-25MAY2219-T110749.99,DELTA,74,1000,80,1014,2,yes,73,-100
2025-05-22T15:01:26.963111,KXBTCD-25MAY2219-T110749.99,DELTA,71,14,80,1014,3,yes,74,-1000
2025-05-22T15:01:27.022450,KXBTCD-25MAY2219-T110749.99,DELTA,71,1014,80,1014,4,yes,71,1000
2025-05-22T15:01:27.736284,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,5,yes,74,100
2025-05-22T15:01:27.843383,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,6,yes,71,-1000
2025-05-22T15:01:27.843599,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,7,no,4,-8100
2025-05-22T15:01:27.843742,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,8,no,3,10800
2025-05-22T15:01:27.881281,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,9,yes,74,1000
2025-05-22T15:01:27.902701,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,10,no,5,-20000
2025-05-22T15:01:27.922051,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,11,no,5,-2000
2025-05-22T15:01:27.922360,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,12,no,5,-1250
2025-05-22T15:01:27.963084,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,13,no,4,2000
2025-05-22T15:01:27.963411,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,14,no,4,1250
2025-05-22T15:01:27.982860,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,15,no,4,20000
2025-05-22T15:01:28.904703,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,16,yes,74,-1000
2025-05-22T15:01:28.905553,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,17,yes,75,1000
2025-05-22T15:01:28.922175,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,18,yes,51,9
2025-05-22T15:01:29.223442,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,19,no,3,-10800
2025-05-22T15:01:29.223751,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,20,no,1,32400
2025-05-22T15:01:29.283622,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,21,no,4,-20000
2025-05-22T15:01:29.284370,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,22,no,4,-2000
2025-05-22T15:01:29.302939,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,23,no,4,-1250
2025-05-22T15:01:29.342897,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,24,no,2,2000
2025-05-22T15:01:29.402366,KXBTCD-25MAY2219-T110749.99,DELTA,75,1000,80,1014,25,no,2,20000
2025-05-22T15:01:29.423649,KXBTCD-25MAY2219-T110749.99,DELTA,74,100,80,1014,26,yes,75,-1000
2025-05-22T15:01:29.464017,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,27,yes,74,1000
2025-05-22T15:01:33.420035,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,28,no,1,-32400
2025-05-22T15:01:33.420238,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,29,no,2,16200
2025-05-22T15:01:33.480780,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,30,no,2,-20000
2025-05-22T15:01:33.480998,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,31,no,2,-2000
2025-05-22T15:01:33.522181,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,32,yes,51,-9
2025-05-22T15:01:33.522360,KXBTCD-25MAY2219-T110749.99,DELTA,74,1100,80,1014,33,no,3,2000
