timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-21T14:01:00.194547,KXBTCD-25MAY2118-T108249.99,SNAPSHOT,44,50,47,1000,1,,,
2025-05-21T14:01:02.221332,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,2,no,52,-2000
2025-05-21T14:01:02.259395,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,3,no,31,2000
2025-05-21T14:01:02.580568,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,4,yes,12,-2700
2025-05-21T14:01:02.581314,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,5,yes,4,8100
2025-05-21T14:01:02.641431,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,6,no,8,-4050
2025-05-21T14:01:02.642082,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,7,no,10,3240
2025-05-21T14:01:02.719770,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,8,no,9,-20000
2025-05-21T14:01:02.739595,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,9,yes,5,20000
2025-05-21T14:01:02.779557,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,10,no,11,20000
2025-05-21T14:01:03.122305,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,48,250,11,no,53,-1000
2025-05-21T14:01:03.159983,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,48,1250,12,no,52,1000
2025-05-21T14:01:03.183903,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,48,1050,13,no,52,-200
2025-05-21T14:01:03.239594,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,48,1050,14,yes,43,-250
2025-05-21T14:01:03.240218,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,48,1050,15,no,32,9
2025-05-21T14:01:03.301318,KXBTCD-25MAY2118-T108249.99,DELTA,45,150,48,1050,16,yes,45,150
2025-05-21T14:01:03.302241,KXBTCD-25MAY2118-T108249.99,DELTA,45,150,48,1050,17,no,51,50
2025-05-21T14:01:03.421628,KXBTCD-25MAY2118-T108249.99,DELTA,45,150,48,1050,18,yes,44,-50
2025-05-21T14:01:03.422008,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,48,1050,19,yes,46,50
2025-05-21T14:01:03.740017,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,48,50,20,no,52,-1000
2025-05-21T14:01:03.780068,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,21,no,53,1000
2025-05-21T14:01:03.979966,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,22,yes,45,-150
2025-05-21T14:01:04.001248,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,23,no,51,-50
2025-05-21T14:01:04.041188,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,24,yes,44,250
2025-05-21T14:01:04.060165,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,25,no,51,200
2025-05-21T14:01:04.099716,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,26,yes,36,9
2025-05-21T14:01:04.100374,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,27,yes,22,-9
2025-05-21T14:01:04.120480,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,28,no,32,-9
2025-05-21T14:01:04.480004,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,29,no,31,-2000
2025-05-21T14:01:04.519760,KXBTCD-25MAY2118-T108249.99,DELTA,46,50,47,1000,30,no,51,2000
2025-05-21T14:01:04.680651,KXBTCD-25MAY2118-T108249.99,DELTA,44,250,47,1000,31,yes,46,-50
2025-05-21T14:01:04.681304,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,32,yes,45,50
2025-05-21T14:01:04.799702,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,33,yes,44,-250
2025-05-21T14:01:04.840628,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,34,yes,43,250
2025-05-21T14:01:05.081488,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,35,no,51,-2000
2025-05-21T14:01:05.141033,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,36,no,52,2000
2025-05-21T14:01:05.680357,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,37,yes,4,-8100
2025-05-21T14:01:05.680651,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,38,yes,6,5400
2025-05-21T14:01:05.721093,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,39,yes,43,-100
2025-05-21T14:01:05.740597,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,40,no,10,-3240
2025-05-21T14:01:05.741076,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,41,no,12,2700
2025-05-21T14:01:05.760420,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,42,yes,5,-20000
2025-05-21T14:01:05.781001,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,43,no,51,-200
2025-05-21T14:01:05.803180,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,44,yes,22,9
2025-05-21T14:01:05.804187,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,45,yes,36,-9
2025-05-21T14:01:05.822650,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,46,no,11,-20000
2025-05-21T14:01:05.823490,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,47,yes,7,20000
2025-05-21T14:01:05.842486,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1050,48,no,53,50
2025-05-21T14:01:05.921806,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1050,49,no,52,-2000
2025-05-21T14:01:05.980662,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1050,50,no,31,2000
2025-05-21T14:01:06.041345,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1050,51,no,5,20000
2025-05-21T14:01:06.104446,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,50,52,no,53,-1000
2025-05-21T14:01:06.142595,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,46,1000,53,no,54,1000
2025-05-21T14:01:06.601954,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,46,1000,54,no,53,-50
2025-05-21T14:01:06.660548,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,46,1000,55,no,52,250
2025-05-21T14:01:06.680696,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,48,300,56,no,54,-1000
2025-05-21T14:01:06.742910,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,57,no,53,1000
2025-05-21T14:01:06.780837,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,58,no,31,-2000
2025-05-21T14:01:06.839331,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,59,no,52,2000
2025-05-21T14:01:06.921385,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,60,yes,43,100
2025-05-21T14:01:06.981861,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,61,yes,6,-5400
2025-05-21T14:01:06.982531,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,62,yes,8,4050
2025-05-21T14:01:07.040773,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,63,no,12,-2700
2025-05-21T14:01:07.041300,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,64,no,6,5400
2025-05-21T14:01:07.080056,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,65,yes,7,-20000
2025-05-21T14:01:07.121329,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,66,yes,9,20000
2025-05-21T14:01:07.220577,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,67,no,5,-20000
2025-05-21T14:01:07.280432,KXBTCD-25MAY2118-T108249.99,DELTA,45,50,47,1000,68,no,7,20000
2025-05-21T14:01:07.921441,KXBTCD-25MAY2118-T108249.99,DELTA,43,350,47,1000,69,yes,45,-50
2025-05-21T14:01:07.922376,KXBTCD-25MAY2118-T108249.99,DELTA,44,50,47,1000,70,yes,44,50
