timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-21T13:02:42.730146,KXBTCD-25MAY2117-T109499.99,SNAPSHOT,13,50,15,1100,1,,,
2025-05-21T13:02:45.374962,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,100,2,no,85,-1000
2025-05-21T13:02:45.453639,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,14,1000,3,no,86,1000
2025-05-21T13:02:45.857028,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,100,4,no,86,-1000
2025-05-21T13:02:45.873451,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,1100,5,no,85,1000
2025-05-21T13:02:46.675478,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,100,6,no,85,-1000
2025-05-21T13:02:46.675727,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,14,1000,7,no,86,1000
2025-05-21T13:02:46.713494,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,100,8,no,86,-1000
2025-05-21T13:02:46.773251,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,1100,9,no,85,1000
2025-05-21T13:02:47.804483,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,15,100,10,no,85,-1000
2025-05-21T13:02:47.805240,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,14,1000,11,no,86,1000
2025-05-21T13:02:53.213839,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,14,1000,12,yes,12,-500
2025-05-21T13:02:53.272989,KXBTCD-25MAY2117-T109499.99,DELTA,13,50,14,1000,13,yes,11,500
2025-05-21T13:02:53.273442,KXBTCD-25MAY2117-T109499.99,DELTA,11,500,14,1000,14,yes,13,-50
2025-05-21T13:02:53.273873,KXBTCD-25MAY2117-T109499.99,DELTA,11,500,14,1000,15,yes,10,50
2025-05-21T13:02:53.412996,KXBTCD-25MAY2117-T109499.99,DELTA,11,500,14,1000,16,yes,8,-100
2025-05-21T13:02:53.413966,KXBTCD-25MAY2117-T109499.99,DELTA,11,500,14,1000,17,yes,10,-50
2025-05-21T13:02:53.414661,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,18,yes,12,50
2025-05-21T13:02:53.415075,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,19,no,85,-100
2025-05-21T13:02:53.493160,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,20,yes,9,-1000
2025-05-21T13:02:53.493714,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,74,21,no,86,-1000
2025-05-21T13:02:53.554152,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,22,no,83,1000
2025-05-21T13:02:53.554951,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,23,yes,2,1000
2025-05-21T13:02:54.225382,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,24,yes,7,100
2025-05-21T13:02:54.226051,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,25,no,85,100
2025-05-21T13:02:54.294064,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,26,yes,2,-1000
2025-05-21T13:02:54.294739,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,27,no,83,-1000
2025-05-21T13:02:54.335407,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,28,yes,8,1000
2025-05-21T13:02:54.335674,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,29,no,86,1000
2025-05-21T13:02:54.734662,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,30,no,86,-1000
2025-05-21T13:02:54.793783,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,1100,31,no,85,1000
2025-05-21T13:02:54.953283,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,1100,32,no,75,-1
2025-05-21T13:02:54.953674,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,1100,33,no,74,1
2025-05-21T13:02:55.574047,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,1100,34,no,74,-1
2025-05-21T13:02:55.575251,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,1100,35,no,75,1
2025-05-21T13:02:57.453058,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,15,100,36,no,85,-1000
2025-05-21T13:02:57.473733,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,74,37,no,85,-100
2025-05-21T13:02:57.532780,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,38,no,86,1000
2025-05-21T13:02:57.572696,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,14,1000,39,no,80,-500
2025-05-21T13:02:57.592502,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,74,40,no,86,-1000
2025-05-21T13:02:57.613412,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,424,41,no,82,350
2025-05-21T13:02:57.652481,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,424,42,no,81,-2000
2025-05-21T13:02:57.653124,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,18,424,43,no,81,-1250
2025-05-21T13:02:57.653607,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,44,no,83,1000
2025-05-21T13:02:57.733855,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,2250,45,no,83,1250
2025-05-21T13:02:57.735007,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,4250,46,no,83,2000
2025-05-21T13:02:58.033506,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,4250,47,no,82,-350
2025-05-21T13:02:58.074592,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,4250,48,no,81,500
2025-05-21T13:02:58.094684,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,2250,49,no,83,-2000
2025-05-21T13:02:58.095421,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,50,no,83,-1250
2025-05-21T13:02:58.153177,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,51,no,82,1250
2025-05-21T13:02:58.154230,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,52,no,82,2000
2025-05-21T13:02:58.734628,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,53,no,75,-1
2025-05-21T13:02:58.734895,KXBTCD-25MAY2117-T109499.99,DELTA,12,50,17,1000,54,no,74,1
