market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464460,2025-05-05T17:01:00+00:00,,,,,0,0,0,0,7,83,7,7,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464520,2025-05-05T17:02:00+00:00,,,,,0,0,0,0,7,30,6,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464580,2025-05-05T17:03:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464640,2025-05-05T17:04:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464700,2025-05-05T17:05:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464760,2025-05-05T17:06:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464820,2025-05-05T17:07:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464880,2025-05-05T17:08:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746464940,2025-05-05T17:09:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465000,2025-05-05T17:10:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465060,2025-05-05T17:11:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465120,2025-05-05T17:12:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465180,2025-05-05T17:13:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465240,2025-05-05T17:14:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465300,2025-05-05T17:15:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465360,2025-05-05T17:16:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465420,2025-05-05T17:17:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465480,2025-05-05T17:18:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465540,2025-05-05T17:19:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465600,2025-05-05T17:20:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465660,2025-05-05T17:21:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465720,2025-05-05T17:22:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465780,2025-05-05T17:23:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465840,2025-05-05T17:24:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465900,2025-05-05T17:25:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
KXBTCD-25MAY0514-T95249.99,KXBTCD,1746465960,2025-05-05T17:26:00+00:00,,,,,0,0,0,0,18,18,18,18,0,0
