decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_btc_diff_from_strike,trade_action,num_contracts_sim,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,simulated_entry_price_cents,pnl_cents
2025-05-20T18:16:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,815.65,BUY_YES,46,62.0,65,65.0,-2990.0
2025-05-20T18:17:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,590.08,NO_TRADE,0,41.0,44,,
2025-05-20T18:18:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,607.68,NO_TRADE,0,40.0,48,,
2025-05-20T18:19:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,415.48,NO_TRADE,0,46.0,50,,
2025-05-20T18:20:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,514.7,NO_TRADE,0,47.0,51,,
2025-05-20T18:21:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,275.4,NO_TRADE,0,44.0,48,,
2025-05-20T18:22:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,44.92,NO_TRADE,0,23.0,28,,
2025-05-20T18:23:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-27.5,NO_TRADE,0,17.0,21,,
2025-05-20T18:24:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,13.14,NO_TRADE,0,22.0,26,,
2025-05-20T18:25:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-45.58,NO_TRADE,0,23.0,25,,
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-89.76,NO_TRADE,0,36.0,37,,
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-237.82,NO_TRADE,0,27.0,30,,
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-220.23,NO_TRADE,0,18.0,22,,
2025-05-20T18:29:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-393.65,NO_TRADE,0,8.0,14,,
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-299.97,NO_TRADE,0,7.0,12,,
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-433.83,NO_TRADE,0,5.0,11,,
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-493.66,NO_TRADE,0,8.0,14,,
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-623.92,NO_TRADE,0,9.0,12,,
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-476.75,NO_TRADE,0,14.0,22,,
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-483.77,NO_TRADE,0,13.0,17,,
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-358.36,NO_TRADE,0,17.0,20,,
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-317.52,NO_TRADE,0,20.0,25,,
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-154.24,NO_TRADE,0,25.0,30,,
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-201.51,NO_TRADE,0,23.0,27,,
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-276.5,NO_TRADE,0,12.0,17,,
2025-05-20T18:41:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-323.1,NO_TRADE,0,10.0,12,,
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-414.68,NO_TRADE,0,2.0,6,,
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-198.0,NO_TRADE,0,,6,,
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-318.16,NO_TRADE,0,,7,,
2025-05-20T18:45:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-389.0,NO_TRADE,0,,6,,
2025-05-20T18:49:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-533.97,NO_TRADE,0,,1,,
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-575.57,NO_TRADE,0,,1,,
2025-05-20T18:51:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-516.53,NO_TRADE,0,,1,,
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,-418.63,NO_TRADE,0,,1,,
2025-05-20T18:02:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-252.09,NO_TRADE,0,18.0,23,,
2025-05-20T18:03:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-168.55,NO_TRADE,0,21.0,24,,
2025-05-20T18:04:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-71.66,NO_TRADE,0,25.0,29,,
2025-05-20T18:05:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-112.31,NO_TRADE,0,25.0,27,,
2025-05-20T18:06:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-114.2,NO_TRADE,0,27.0,28,,
2025-05-20T18:07:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,59.04,NO_TRADE,0,37.0,40,,
2025-05-20T18:08:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,13.28,NO_TRADE,0,31.0,36,,
2025-05-20T18:09:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,98.01,NO_TRADE,0,36.0,38,,
2025-05-20T18:10:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,46.54,NO_TRADE,0,34.0,35,,
2025-05-20T18:11:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,314.04,NO_TRADE,0,42.0,47,,
2025-05-20T18:12:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,158.13,NO_TRADE,0,38.0,41,,
2025-05-20T18:13:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,289.1,NO_TRADE,0,43.0,46,,
2025-05-20T18:14:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,211.62,NO_TRADE,0,40.0,42,,
2025-05-20T18:15:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,173.44,NO_TRADE,0,26.0,30,,
2025-05-20T18:16:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,159.65,NO_TRADE,0,30.0,34,,
2025-05-20T18:17:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-31.23,NO_TRADE,0,17.0,21,,
2025-05-20T18:18:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-50.86,NO_TRADE,0,17.0,22,,
2025-05-20T18:19:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-198.84,NO_TRADE,0,19.0,24,,
2025-05-20T18:20:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-131.76,NO_TRADE,0,23.0,25,,
2025-05-20T18:21:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-284.58,NO_TRADE,0,19.0,23,,
2025-05-20T18:22:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-473.18,NO_TRADE,0,10.0,12,,
2025-05-20T18:23:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-547.06,NO_TRADE,0,7.0,9,,
2025-05-20T18:24:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-462.07,NO_TRADE,0,9.0,11,,
2025-05-20T18:25:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-501.1,NO_TRADE,0,9.0,11,,
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-481.96,NO_TRADE,0,13.0,15,,
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-564.8,NO_TRADE,0,9.0,13,,
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-594.94,NO_TRADE,0,6.0,9,,
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-692.01,NO_TRADE,0,2.0,6,,
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-745.27,NO_TRADE,0,1.0,5,,
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-755.54,BUY_NO,7,3.0,6,97.0,21.0
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-811.37,BUY_NO,28,2.0,5,98.0,56.0
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-701.03,NO_TRADE,0,3.0,7,,
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-678.36,NO_TRADE,0,4.0,7,,
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-610.08,NO_TRADE,0,5.0,7,,
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-576.1,NO_TRADE,0,6.0,9,,
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-513.13,NO_TRADE,0,7.0,10,,
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-521.08,NO_TRADE,0,5.0,9,,
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-609.59,NO_TRADE,0,2.0,6,,
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-493.14,NO_TRADE,0,,5,,
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-504.74,NO_TRADE,0,,5,,
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-651.82,NO_TRADE,0,,1,,
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,-494.87,NO_TRADE,0,,1,,
