decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_btc_diff_from_strike,trade_action,num_contracts_sim,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,simulated_entry_price_cents,pnl_cents
2025-05-20T20:04:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,680.06,NO_TRADE,0,61.0,64.0,,
2025-05-20T20:05:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1026.03,BUY_YES,50,72.0,78.0,78.0,1100.0
2025-05-20T20:06:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1076.52,BUY_YES,50,76.0,81.0,81.0,950.0
2025-05-20T20:07:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,947.84,BUY_YES,50,73.0,78.0,78.0,1100.0
2025-05-20T20:08:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,932.05,BUY_YES,50,75.0,81.0,81.0,950.0
2025-05-20T20:09:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1013.45,BUY_YES,50,77.0,78.0,78.0,1100.0
2025-05-20T20:10:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1168.73,BUY_YES,50,82.0,85.0,85.0,750.0
2025-05-20T20:11:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1190.54,BUY_YES,50,85.0,88.0,88.0,600.0
2025-05-20T20:12:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1265.83,BUY_YES,50,89.0,90.0,90.0,500.0
2025-05-20T20:13:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1247.9,BUY_YES,50,88.0,91.0,91.0,450.0
2025-05-20T20:14:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1147.82,BUY_YES,50,75.0,81.0,81.0,950.0
2025-05-20T20:15:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1066.53,BUY_YES,50,67.0,71.0,71.0,1450.0
2025-05-20T20:16:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,979.93,BUY_YES,50,61.0,63.0,63.0,1850.0
2025-05-20T20:17:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,824.05,BUY_YES,50,49.0,53.0,53.0,2350.0
2025-05-20T20:18:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,749.27,NO_TRADE,0,57.0,59.0,,
2025-05-20T20:19:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,754.33,BUY_YES,9,67.0,69.0,69.0,279.0
2025-05-20T20:20:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,860.8,BUY_YES,50,77.0,80.0,80.0,1000.0
2025-05-20T20:21:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,807.68,BUY_YES,32,81.0,82.0,82.0,576.0
2025-05-20T20:22:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,952.68,BUY_YES,50,82.0,86.0,86.0,700.0
2025-05-20T20:23:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1014.34,BUY_YES,50,79.0,82.0,82.0,900.0
2025-05-20T20:24:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1100.52,BUY_YES,50,76.0,80.0,80.0,1000.0
2025-05-20T20:25:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1102.05,BUY_YES,50,76.0,81.0,81.0,950.0
2025-05-20T20:26:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1045.37,BUY_YES,50,72.0,76.0,76.0,1200.0
2025-05-20T20:27:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,994.68,BUY_YES,50,70.0,75.0,75.0,1250.0
2025-05-20T20:28:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,980.2,BUY_YES,50,71.0,76.0,76.0,1200.0
2025-05-20T20:29:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1097.74,BUY_YES,50,81.0,85.0,85.0,750.0
2025-05-20T20:40:00+00:00,KXBTCD-25MAY2017-T106499.99,106499.99,1049.28,BUY_YES,50,71.0,75.0,75.0,1250.0
2025-05-20T20:04:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-284.07,NO_TRADE,0,19.0,23.0,,
2025-05-20T20:05:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,18.35,NO_TRADE,0,27.0,33.0,,
2025-05-20T20:06:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,19.27,NO_TRADE,0,27.0,35.0,,
2025-05-20T20:07:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-78.01,NO_TRADE,0,22.0,29.0,,
2025-05-20T20:08:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-103.73,NO_TRADE,0,23.0,31.0,,
2025-05-20T20:09:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-76.9,NO_TRADE,0,21.0,27.0,,
2025-05-20T20:10:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,51.48,NO_TRADE,0,29.0,35.0,,
2025-05-20T20:11:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,40.21,NO_TRADE,0,35.0,39.0,,
2025-05-20T20:12:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,112.63,NO_TRADE,0,36.0,41.0,,
2025-05-20T20:13:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,64.48,NO_TRADE,0,36.0,40.0,,
2025-05-20T20:14:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-40.39,NO_TRADE,0,23.0,26.0,,
2025-05-20T20:15:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-90.94,NO_TRADE,0,17.0,18.0,,
2025-05-20T20:16:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-181.6,NO_TRADE,0,12.0,14.0,,
2025-05-20T20:17:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-287.85,NO_TRADE,0,8.0,13.0,,
2025-05-20T20:18:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-395.57,NO_TRADE,0,12.0,15.0,,
2025-05-20T20:19:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-353.99,NO_TRADE,0,17.0,21.0,,
2025-05-20T20:20:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-236.06,NO_TRADE,0,28.0,32.0,,
2025-05-20T20:21:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-217.85,NO_TRADE,0,29.0,33.0,,
2025-05-20T20:22:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-136.43,NO_TRADE,0,28.0,33.0,,
2025-05-20T20:23:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-148.98,NO_TRADE,0,22.0,26.0,,
2025-05-20T20:24:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-80.02,NO_TRADE,0,18.0,22.0,,
2025-05-20T20:25:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-134.1,NO_TRADE,0,15.0,19.0,,
2025-05-20T20:26:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-230.53,NO_TRADE,0,12.0,14.0,,
2025-05-20T20:28:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-326.99,NO_TRADE,0,14.0,20.0,,
2025-05-20T20:29:00+00:00,KXBTCD-25MAY2017-T106999.99,106999.99,-256.94,NO_TRADE,0,21.0,27.0,,
