market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761660,2025-04-16T00:01:00+00:00,,,,,0,10,0,9,16,44,14,15,0,0
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761720,2025-04-16T00:02:00+00:00,8.0,8.0,8.0,8.0,9,9,3,7,15,30,8,14,60,60
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761780,2025-04-16T00:03:00+00:00,,,,,7,12,7,12,14,17,14,16,0,60
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761840,2025-04-16T00:04:00+00:00,,,,,12,12,12,12,16,32,15,16,0,60
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761900,2025-04-16T00:05:00+00:00,,,,,12,12,4,8,16,16,13,13,0,60
KXBTCD-25APR1521-T83999.99,KXBTCD,1744761960,2025-04-16T00:06:00+00:00,7.0,7.0,7.0,7.0,8,8,3,3,13,13,5,7,1,61
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762020,2025-04-16T00:07:00+00:00,,,,,3,3,0,3,7,7,5,5,0,61
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762140,2025-04-16T00:09:00+00:00,5.0,5.0,5.0,5.0,3,3,0,2,5,5,5,5,71,132
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762200,2025-04-16T00:10:00+00:00,,,,,2,3,0,3,5,5,5,5,0,132
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762260,2025-04-16T00:11:00+00:00,5.0,5.0,5.0,5.0,3,3,0,0,5,5,4,5,18,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762320,2025-04-16T00:12:00+00:00,,,,,0,2,0,1,5,5,4,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762380,2025-04-16T00:13:00+00:00,,,,,1,1,0,0,5,5,5,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762440,2025-04-16T00:14:00+00:00,,,,,0,0,0,0,5,5,4,4,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762500,2025-04-16T00:15:00+00:00,,,,,0,0,0,0,4,5,4,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762560,2025-04-16T00:16:00+00:00,,,,,0,0,0,0,5,5,4,4,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762620,2025-04-16T00:17:00+00:00,,,,,0,0,0,0,4,5,4,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762920,2025-04-16T00:22:00+00:00,,,,,0,0,0,0,5,5,4,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744762980,2025-04-16T00:23:00+00:00,,,,,0,3,0,3,5,5,4,5,0,150
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763040,2025-04-16T00:24:00+00:00,5.0,5.0,5.0,5.0,3,4,0,0,5,9,4,4,10,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763100,2025-04-16T00:25:00+00:00,,,,,0,3,0,0,4,9,4,5,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763160,2025-04-16T00:26:00+00:00,,,,,0,0,0,0,5,9,3,4,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763220,2025-04-16T00:27:00+00:00,,,,,0,0,0,0,4,9,3,3,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763280,2025-04-16T00:28:00+00:00,,,,,0,0,0,0,3,9,2,2,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763340,2025-04-16T00:29:00+00:00,,,,,0,0,0,0,2,9,2,3,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763460,2025-04-16T00:31:00+00:00,,,,,0,0,0,0,3,9,2,2,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763580,2025-04-16T00:33:00+00:00,,,,,0,0,0,0,2,9,2,2,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763640,2025-04-16T00:34:00+00:00,,,,,0,1,0,0,2,10,2,4,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763700,2025-04-16T00:35:00+00:00,,,,,0,0,0,0,4,9,2,2,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744763760,2025-04-16T00:36:00+00:00,,,,,0,0,0,0,2,8,1,1,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744764000,2025-04-16T00:40:00+00:00,,,,,0,0,0,0,1,9,1,2,0,160
KXBTCD-25APR1521-T83999.99,KXBTCD,1744764060,2025-04-16T00:41:00+00:00,,,,,0,0,0,0,2,8,1,1,0,160
