market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321260,2025-05-15T15:01:00+00:00,,,,,0,73,0,73,70,99,67,77,0,0
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321320,2025-05-15T15:02:00+00:00,73.0,73.0,73.0,73.0,73,73,72,73,77,86,74,76,4,4
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321380,2025-05-15T15:03:00+00:00,72.0,72.0,72.0,72.0,73,73,64,69,76,76,72,76,500,504
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321440,2025-05-15T15:04:00+00:00,,,,,69,76,68,76,76,87,75,82,0,504
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321500,2025-05-15T15:05:00+00:00,,,,,76,77,73,77,82,87,80,81,0,504
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321560,2025-05-15T15:06:00+00:00,80.0,80.0,80.0,80.0,77,77,70,73,81,83,78,81,1,505
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321620,2025-05-15T15:07:00+00:00,79.0,79.0,79.0,79.0,73,77,70,72,81,82,76,76,1,506
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321680,2025-05-15T15:08:00+00:00,,,,,72,72,66,67,76,76,71,71,0,506
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321740,2025-05-15T15:09:00+00:00,,,,,67,71,67,70,71,74,71,74,0,0
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321800,2025-05-15T15:10:00+00:00,,,,,70,71,67,68,74,75,71,72,0,0
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321860,2025-05-15T15:11:00+00:00,,,,,68,74,64,71,72,77,69,74,0,0
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321920,2025-05-15T15:12:00+00:00,,,,,71,79,71,76,74,82,74,79,0,0
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747321980,2025-05-15T15:13:00+00:00,81.0,81.0,80.0,80.0,76,82,74,79,79,85,79,80,251,757
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747322040,2025-05-15T15:14:00+00:00,81.0,81.0,78.0,78.0,79,81,77,80,80,84,78,82,620,1377
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747322100,2025-05-15T15:15:00+00:00,82.0,82.0,82.0,82.0,80,82,77,80,82,85,79,82,600,1977
KXBTCD-25MAY1512-T101749.99,KXBTCD,1747322160,2025-05-15T15:16:00+00:00,,,,,80,87,78,87,82,89,81,89,0,1977
