market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812060,2025-04-16T14:01:00+00:00,10.0,10.0,10.0,10.0,0,11,0,10,15,16,10,15,60,60
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812120,2025-04-16T14:02:00+00:00,,,,,10,11,7,10,15,15,13,14,0,60
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812180,2025-04-16T14:03:00+00:00,,,,,10,12,9,10,14,14,14,14,0,60
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812240,2025-04-16T14:04:00+00:00,14.0,15.0,14.0,15.0,10,12,9,11,14,16,14,15,12,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812300,2025-04-16T14:05:00+00:00,,,,,11,16,8,15,15,21,15,20,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812360,2025-04-16T14:06:00+00:00,,,,,15,18,14,18,20,23,19,23,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812420,2025-04-16T14:07:00+00:00,,,,,18,20,16,20,23,24,21,24,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812480,2025-04-16T14:08:00+00:00,,,,,20,26,20,22,24,31,24,26,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812540,2025-04-16T14:09:00+00:00,,,,,22,23,18,20,26,28,23,23,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812600,2025-04-16T14:10:00+00:00,,,,,20,20,16,20,23,25,21,25,0,72
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812660,2025-04-16T14:11:00+00:00,23.0,25.0,23.0,25.0,20,24,20,22,25,30,23,27,7,79
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812720,2025-04-16T14:12:00+00:00,,,,,22,25,22,24,27,28,24,25,0,79
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812780,2025-04-16T14:13:00+00:00,24.0,24.0,24.0,24.0,24,27,18,19,25,28,21,21,5,84
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812840,2025-04-16T14:14:00+00:00,20.0,20.0,20.0,20.0,19,19,14,15,21,21,17,17,4,88
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812900,2025-04-16T14:15:00+00:00,,,,,15,16,14,14,17,18,16,17,0,88
KXBTCD-25APR1611-T84499.99,KXBTCD,1744812960,2025-04-16T14:16:00+00:00,,,,,14,18,14,16,17,21,17,18,0,88
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813020,2025-04-16T14:17:00+00:00,14.0,14.0,14.0,14.0,16,16,11,11,18,19,13,14,2,88
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813080,2025-04-16T14:18:00+00:00,11.0,11.0,11.0,11.0,11,14,10,13,14,17,13,15,2,90
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813140,2025-04-16T14:19:00+00:00,,,,,13,14,10,12,15,17,14,14,0,90
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813200,2025-04-16T14:20:00+00:00,,,,,12,15,11,15,14,18,14,18,0,90
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813260,2025-04-16T14:21:00+00:00,,,,,15,20,13,20,18,21,17,21,0,90
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813320,2025-04-16T14:22:00+00:00,21.0,28.0,21.0,28.0,20,32,20,32,21,34,21,34,20,110
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813380,2025-04-16T14:23:00+00:00,34.0,34.0,28.0,28.0,32,35,24,30,34,37,28,32,118,220
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813440,2025-04-16T14:24:00+00:00,,,,,30,32,24,30,32,36,28,31,0,220
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813500,2025-04-16T14:25:00+00:00,37.0,44.0,37.0,44.0,30,44,28,41,31,48,31,44,1908,2128
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813560,2025-04-16T14:26:00+00:00,44.0,44.0,41.0,41.0,41,46,37,46,44,50,39,47,675,2790
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813620,2025-04-16T14:27:00+00:00,46.0,46.0,38.0,39.0,46,46,36,37,47,47,38,39,103,2870
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813680,2025-04-16T14:28:00+00:00,40.0,40.0,39.0,39.0,37,42,36,40,39,47,39,42,17,2874
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813740,2025-04-16T14:29:00+00:00,41.0,41.0,37.0,39.0,40,42,35,39,42,46,37,41,202,2886
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813800,2025-04-16T14:30:00+00:00,40.0,40.0,37.0,37.0,39,41,37,37,42,45,38,38,33,2886
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813860,2025-04-16T14:31:00+00:00,38.0,47.0,38.0,47.0,37,47,37,42,38,48,38,45,1404,4163
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813920,2025-04-16T14:32:00+00:00,37.0,48.0,37.0,47.0,42,48,37,47,45,53,38,49,53,4153
KXBTCD-25APR1611-T84499.99,KXBTCD,1744813980,2025-04-16T14:33:00+00:00,51.0,52.0,48.0,48.0,47,52,43,46,49,53,45,49,45,4173
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814040,2025-04-16T14:34:00+00:00,45.0,47.0,42.0,42.0,46,48,38,39,49,52,40,40,2386,6492
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814100,2025-04-16T14:35:00+00:00,41.0,47.0,40.0,40.0,39,44,37,44,40,48,40,47,3522,9854
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814160,2025-04-16T14:36:00+00:00,44.0,51.0,43.0,51.0,44,52,39,52,47,53,43,53,270,10100
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814220,2025-04-16T14:37:00+00:00,53.0,60.0,41.0,41.0,52,59,37,40,53,62,41,44,78,10161
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814280,2025-04-16T14:38:00+00:00,38.0,38.0,33.0,36.0,40,40,31,33,44,44,34,35,720,10840
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814340,2025-04-16T14:39:00+00:00,34.0,34.0,32.0,32.0,33,37,23,23,35,39,27,27,294,11132
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814400,2025-04-16T14:40:00+00:00,22.0,22.0,21.0,21.0,23,30,17,30,27,35,20,35,80,11202
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814460,2025-04-16T14:41:00+00:00,34.0,38.0,34.0,38.0,30,41,28,37,35,47,30,38,38,11230
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814520,2025-04-16T14:42:00+00:00,47.0,56.0,47.0,56.0,37,55,37,55,38,59,38,59,49,11225
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814580,2025-04-16T14:43:00+00:00,55.0,56.0,55.0,56.0,55,55,49,54,58,62,51,59,31,11202
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814640,2025-04-16T14:44:00+00:00,59.0,70.0,57.0,70.0,54,70,54,69,59,73,58,72,188,11128
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814700,2025-04-16T14:45:00+00:00,72.0,79.0,72.0,76.0,69,79,69,71,72,82,71,76,409,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814760,2025-04-16T14:46:00+00:00,70.0,70.0,70.0,70.0,71,76,67,71,76,81,72,76,21,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814820,2025-04-16T14:47:00+00:00,72.0,72.0,72.0,72.0,71,80,63,80,76,83,68,83,13,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814880,2025-04-16T14:48:00+00:00,84.0,84.0,75.0,78.0,80,84,69,84,83,86,75,86,351,11471
KXBTCD-25APR1611-T84499.99,KXBTCD,1744814940,2025-04-16T14:49:00+00:00,86.0,86.0,84.0,84.0,84,85,81,82,86,88,84,84,199,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744815000,2025-04-16T14:50:00+00:00,85.0,85.0,79.0,79.0,82,84,76,76,84,88,78,78,75,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744815060,2025-04-16T14:51:00+00:00,76.0,82.0,76.0,82.0,76,82,74,78,78,86,76,80,524,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744815120,2025-04-16T14:52:00+00:00,80.0,80.0,80.0,80.0,78,79,68,74,80,84,74,76,30,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744815180,2025-04-16T14:53:00+00:00,77.0,93.0,77.0,93.0,74,92,74,90,76,96,76,96,404,11462
KXBTCD-25APR1611-T84499.99,KXBTCD,1744815240,2025-04-16T14:54:00+00:00,96.0,96.0,95.0,95.0,90,95,90,90,96,99,92,93,134,11480
