trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-22T22:50:00+00:00,KXBTCD-25MAY2219-T111499.99,111499.99,1747954800,1747954200,10.00,BUY_NO,0.0692,93,4,0,28,67180,0.0115 if live_cfg.USE_KELLY_CRITERION else '',385,372
2025-05-22T22:51:00+00:00,KXBTCD-25MAY2219-T110999.99,110999.99,1747954800,1747954260,9.00,BUY_YES,0.9421,94,12,1,72,67208,0.0346 if live_cfg.USE_KELLY_CRITERION else '',1163,1128
2025-05-22T22:51:00+00:00,KXBTCD-25MAY2219-T111499.99,111499.99,1747954800,1747954260,9.00,BUY_NO,0.0692,93,4,0,28,67280,0.0120 if live_cfg.USE_KELLY_CRITERION else '',403,372
2025-05-22T22:52:00+00:00,KXBTCD-25MAY2219-T111499.99,111499.99,1747954800,1747954320,8.00,BUY_NO,0.0691,93,4,0,28,67308,0.0123 if live_cfg.USE_KELLY_CRITERION else '',414,372
2025-05-22T22:53:00+00:00,KXBTCD-25MAY2219-T111499.99,111499.99,1747954800,1747954380,7.00,BUY_NO,0.0687,93,6,0,42,67336,0.0187 if live_cfg.USE_KELLY_CRITERION else '',629,558
2025-05-22T22:53:00+00:00,KXBTCD-25MAY2219-T110999.99,110999.99,1747954800,1747954380,7.00,BUY_YES,0.9441,94,24,1,144,67378,0.0686 if live_cfg.USE_KELLY_CRITERION else '',2313,2256
2025-05-22T22:54:00+00:00,KXBTCD-25MAY2219-T111499.99,111499.99,1747954800,1747954440,6.00,BUY_NO,0.0657,93,22,0,154,67522,0.0611 if live_cfg.USE_KELLY_CRITERION else '',2063,2046
2025-05-22T22:55:00+00:00,KXBTCD-25MAY2219-T111249.99,111249.99,1747954800,1747954500,5.00,BUY_NO,0.0673,93,14,0,98,67676,0.0389 if live_cfg.USE_KELLY_CRITERION else '',1317,1302
2025-05-22T22:56:00+00:00,KXBTCD-25MAY2219-T110999.99,110999.99,1747954800,1747954560,4.00,BUY_YES,0.9438,94,23,1,138,67774,0.0640 if live_cfg.USE_KELLY_CRITERION else '',2168,2162
2025-05-22T22:58:00+00:00,KXBTCD-25MAY2219-T110999.99,110999.99,1747954800,1747954680,2.00,BUY_YES,0.9645,96,39,1,156,67912,0.1115 if live_cfg.USE_KELLY_CRITERION else '',3785,3744
