reception_timestamp_utc,kline_start_time_ms,kline_close_time_ms,symbol,interval,open_price,close_price,high_price,low_price,base_asset_volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,stream_name
2025-05-22T02:00:22.065119Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109967.05000000,109978.02000000,109920.68000000,7.09622000,1398,False,780289.56877720,5.98865000,658493.73085910,btcusdt@kline_1m
2025-05-22T02:00:24.057835Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109967.04000000,109978.02000000,109920.68000000,7.49712000,1441,False,824375.35636690,6.11402000,672280.29991760,btcusdt@kline_1m
2025-05-22T02:00:26.052949Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109967.05000000,109978.02000000,109920.68000000,7.57570000,1451,False,833016.56638000,6.11501000,672389.16729710,btcusdt@kline_1m
2025-05-22T02:00:28.110153Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109957.29000000,109978.02000000,109920.68000000,8.58323000,1588,False,943810.41936140,6.12817000,673836.20858260,btcusdt@kline_1m
2025-05-22T02:00:30.061655Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109956.53000000,109978.02000000,109920.68000000,11.65622000,1744,False,1281707.99488080,6.23422000,685497.18007050,btcusdt@kline_1m
2025-05-22T02:00:32.055073Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109956.53000000,109978.02000000,109920.68000000,11.75893000,1758,False,1293001.63000590,6.32981000,696007.92477320,btcusdt@kline_1m
2025-05-22T02:00:34.078121Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.83000000,109978.02000000,109920.68000000,15.39075000,1923,False,1692330.82415840,6.32989000,696016.72036040,btcusdt@kline_1m
2025-05-22T02:00:36.055261Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.84000000,109978.02000000,109920.68000000,15.49340000,1930,False,1703616.66187980,6.42208000,706152.53516000,btcusdt@kline_1m
2025-05-22T02:00:38.067023Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.83000000,109978.02000000,109920.68000000,15.62077000,1939,False,1717620.33487970,6.42236000,706183.31971520,btcusdt@kline_1m
2025-05-22T02:00:40.057424Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.83000000,109978.02000000,109920.68000000,15.81165000,1949,False,1738606.60437800,6.45715000,710008.30069880,btcusdt@kline_1m
2025-05-22T02:00:42.064037Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.83000000,109978.02000000,109920.68000000,15.83205000,1959,False,1740849.47903410,6.46956000,711372.71616320,btcusdt@kline_1m
2025-05-22T02:00:44.054107Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109954.55000000,109978.02000000,109920.68000000,16.28152000,2250,False,1790266.81860120,6.86772000,755148.76018890,btcusdt@kline_1m
2025-05-22T02:00:46.054344Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109979.99000000,109979.99000000,109920.68000000,17.60327000,2803,False,1935609.81286920,8.11006000,891758.46149190,btcusdt@kline_1m
2025-05-22T02:00:48.054521Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109968.00000000,109980.00000000,109920.68000000,30.30284000,3085,False,3332274.76865550,8.42362000,926243.61269190,btcusdt@kline_1m
2025-05-22T02:00:50.056697Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109955.17000000,109980.00000000,109920.68000000,30.56218000,3344,False,3360791.51902530,8.58717000,944226.83848040,btcusdt@kline_1m
2025-05-22T02:00:52.067831Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109955.16000000,109980.00000000,109920.68000000,31.00588000,3400,False,3409578.62442680,8.67812000,954227.26119190,btcusdt@kline_1m
2025-05-22T02:00:54.053392Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109955.16000000,109980.00000000,109920.68000000,31.13129000,3409,False,3423368.10117080,8.69096000,955639.08557470,btcusdt@kline_1m
2025-05-22T02:00:56.057743Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.84000000,109980.00000000,109920.68000000,32.35001000,3679,False,3557369.25287500,8.69246000,955804.01832970,btcusdt@kline_1m
2025-05-22T02:00:58.068389Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.85000000,109980.00000000,109920.68000000,32.76981000,3705,False,3603524.09865380,8.88714000,977208.08172770,btcusdt@kline_1m
2025-05-22T02:01:00.072978Z,1747879200000,1747879259999,BTCUSDT,1m,109920.69000000,109944.84000000,109980.00000000,109920.68000000,32.86999000,3734,True,3614538.37275390,8.89003000,977525.82234420,btcusdt@kline_1m
2025-05-22T02:01:00.073275Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109944.84000000,109944.84000000,109944.84000000,0.00000000,0,False,0.00000000,0.00000000,0.00000000,btcusdt@kline_1m
2025-05-22T02:01:02.054784Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109944.85000000,109944.85000000,109944.84000000,0.08186000,17,False,9000.08536530,0.07629000,8387.69260650,btcusdt@kline_1m
2025-05-22T02:01:04.058495Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109944.85000000,109944.85000000,109944.84000000,0.16755000,63,False,18421.25948050,0.15385000,16915.01517250,btcusdt@kline_1m
2025-05-22T02:01:06.052862Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109944.85000000,109944.85000000,109944.84000000,0.22916000,84,False,25194.96160270,0.20683000,22739.89332550,btcusdt@kline_1m
2025-05-22T02:01:08.054968Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109944.84000000,109944.85000000,109944.84000000,1.32764000,151,False,145967.16972590,0.23483000,25818.34912550,btcusdt@kline_1m
2025-05-22T02:01:10.054147Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109920.01000000,109944.85000000,109920.00000000,2.57324000,440,False,282900.59153930,0.35435000,38958.24791870,btcusdt@kline_1m
2025-05-22T02:01:12.052435Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109880.01000000,109944.85000000,109880.01000000,5.14940000,1326,False,566039.91005280,0.70988000,78038.01939700,btcusdt@kline_1m
2025-05-22T02:01:14.058683Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109878.97000000,109944.85000000,109878.96000000,5.34180000,1410,False,587180.68125430,0.84335000,92703.56552290,btcusdt@kline_1m
2025-05-22T02:01:16.069095Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109878.97000000,109944.85000000,109878.96000000,5.34577000,1414,False,587616.90072880,0.84368000,92739.82558300,btcusdt@kline_1m
2025-05-22T02:01:18.055192Z,1747879260000,1747879319999,BTCUSDT,1m,109944.84000000,109900.05000000,109944.85000000,109878.96000000,8.38515000,1657,False,921588.10719150,3.87890000,426253.84787930,btcusdt@kline_1m
