reception_timestamp_utc,kline_start_time_ms,kline_close_time_ms,symbol,interval,open_price,close_price,high_price,low_price,base_asset_volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,stream_name
2025-05-22T22:01:10.071226Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111007.80000000,110985.91000000,3.52635000,699,False,391435.61347570,2.17249000,241148.16280160,btcusdt@kline_1m
2025-05-22T22:01:12.065323Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111007.80000000,110985.91000000,3.56533000,713,False,395762.69728500,2.18800000,242869.89377960,btcusdt@kline_1m
2025-05-22T22:01:14.065286Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111007.80000000,110985.91000000,3.61091000,724,False,400822.43272090,2.22477000,246951.65058560,btcusdt@kline_1m
2025-05-22T22:01:16.065717Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111007.80000000,110985.91000000,3.61261000,725,False,401011.14598090,2.22647000,247140.36384560,btcusdt@kline_1m
2025-05-22T22:01:18.057218Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111007.80000000,110985.91000000,3.80069000,749,False,421889.49299210,2.41327000,267876.62088560,btcusdt@kline_1m
2025-05-22T22:01:20.069254Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.79000000,111007.80000000,110985.91000000,3.85713000,760,False,428154.77289540,2.43684000,270493.07473160,btcusdt@kline_1m
2025-05-22T22:01:22.057429Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111009.35000000,111009.36000000,110985.91000000,3.97894000,980,False,441676.67874360,2.55591000,283710.81714480,btcusdt@kline_1m
2025-05-22T22:01:24.061527Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111012.75000000,111012.75000000,110985.91000000,4.19761000,1139,False,465951.29258410,2.77259000,307764.51939380,btcusdt@kline_1m
2025-05-22T22:01:26.059825Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111018.32000000,111018.33000000,110985.91000000,4.38029000,1260,False,486231.81542520,2.95470000,327981.76179250,btcusdt@kline_1m
2025-05-22T22:01:28.057377Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111032.94000000,111032.94000000,110985.91000000,4.85962000,1585,False,539449.33609660,3.38442000,375691.20173960,btcusdt@kline_1m
2025-05-22T22:01:30.059519Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.94000000,111034.94000000,110985.91000000,5.07377000,1674,False,563227.37360650,3.57021000,396320.28863470,btcusdt@kline_1m
2025-05-22T22:01:32.076334Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.94000000,111034.94000000,110985.91000000,5.25687000,1688,False,583557.87111810,3.75307000,416624.13776310,btcusdt@kline_1m
2025-05-22T22:01:34.058583Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.93000000,111034.94000000,110985.91000000,5.25863000,1692,False,583753.29260160,3.75374000,416698.53117290,btcusdt@kline_1m
2025-05-22T22:01:36.061109Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.93000000,111034.94000000,110985.91000000,5.27014000,1698,False,585031.30465440,3.75459000,416792.91087190,btcusdt@kline_1m
2025-05-22T22:01:38.072015Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.93000000,111034.94000000,110985.91000000,5.27212000,1713,False,585251.15382700,3.75571000,416917.27000470,btcusdt@kline_1m
2025-05-22T22:01:40.058072Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.94000000,111034.94000000,110985.91000000,5.32707000,1721,False,591352.52326430,3.75909000,417292.56810190,btcusdt@kline_1m
2025-05-22T22:01:42.060585Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.94000000,111034.94000000,110985.91000000,5.52768000,1751,False,613627.24257440,3.95937000,439530.64588510,btcusdt@kline_1m
2025-05-22T22:01:44.063844Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111034.93000000,111034.94000000,110985.91000000,5.58166000,1765,False,619620.90812640,3.96243000,439870.41280150,btcusdt@kline_1m
2025-05-22T22:01:46.066130Z,1747951260000,1747951319999,BTCUSDT,1m,110985.91000000,111007.80000000,111034.94000000,110985.91000000,8.42722000,2157,False,935568.72595620,3.96555000,440216.80940950,btcusdt@kline_1m
