reception_timestamp_utc,kline_start_time_ms,kline_close_time_ms,symbol,interval,open_price,close_price,high_price,low_price,base_asset_volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,stream_name
2025-05-23T02:00:08.147904Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.33000000,111327.69000000,0.72250000,163,False,80434.95595540,0.69329000,77182.90967820,btcusdt@kline_1m
2025-05-23T02:00:10.044960Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.32000000,111333.33000000,111327.69000000,0.75460000,175,False,84008.75558800,0.69935000,77857.58965800,btcusdt@kline_1m
2025-05-23T02:00:12.050409Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.33000000,111327.69000000,0.76273000,184,False,84913.89550500,0.70189000,78140.37631620,btcusdt@kline_1m
2025-05-23T02:00:14.046174Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.33000000,111327.69000000,0.76759000,191,False,85454.97548880,0.70675000,78681.45630000,btcusdt@kline_1m
2025-05-23T02:00:16.047860Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.32000000,111333.33000000,111327.69000000,0.77101000,197,False,85835.73544850,0.70728000,78740.46296490,btcusdt@kline_1m
2025-05-23T02:00:18.076918Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.32000000,111333.33000000,111327.69000000,0.85248000,206,False,94906.06109220,0.71361000,79445.20294380,btcusdt@kline_1m
2025-05-23T02:00:20.056577Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.33000000,111327.69000000,0.99332000,237,False,110586.24689860,0.81537000,90774.48260460,btcusdt@kline_1m
2025-05-23T02:00:22.052242Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.33000000,111327.69000000,1.24973000,331,False,139133.22597870,1.06526000,118595.56843830,btcusdt@kline_1m
2025-05-23T02:00:24.047698Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.34000000,111333.34000000,111327.69000000,1.28949000,378,False,143559.83946900,1.10241000,122731.60194760,btcusdt@kline_1m
2025-05-23T02:00:26.114820Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.33000000,111333.34000000,111327.69000000,1.30735000,387,False,145548.25286370,1.11450000,124077.62202820,btcusdt@kline_1m
2025-05-23T02:00:28.051315Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111333.34000000,111333.34000000,111327.69000000,1.49598000,407,False,166549.06059620,1.28396000,142944.16982460,btcusdt@kline_1m
2025-05-23T02:00:30.044449Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111339.99000000,111339.99000000,111327.69000000,1.67612000,584,False,186605.00174240,1.40954000,156925.76448600,btcusdt@kline_1m
2025-05-23T02:00:32.106628Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111359.43000000,111359.44000000,111327.69000000,1.88703000,914,False,210089.76308700,1.52772000,170084.94319550,btcusdt@kline_1m
2025-05-23T02:00:34.046237Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111337.78000000,111359.44000000,111327.69000000,3.34006000,1368,False,371892.87594130,1.53807000,171237.29998710,btcusdt@kline_1m
2025-05-23T02:00:36.043285Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111337.78000000,111359.44000000,111327.69000000,3.63137000,1374,False,404326.68753170,1.82793000,203509.67179650,btcusdt@kline_1m
2025-05-23T02:00:38.050675Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111337.78000000,111359.44000000,111327.69000000,3.79055000,1385,False,422049.43536960,1.82968000,203704.51292900,btcusdt@kline_1m
2025-05-23T02:00:40.047364Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111337.79000000,111359.44000000,111327.69000000,3.87086000,1390,False,430990.97320070,1.90161000,211713.04016370,btcusdt@kline_1m
2025-05-23T02:00:42.086475Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111347.99000000,111359.44000000,111327.69000000,4.00309000,1473,False,445713.71324120,2.00672000,223416.03384430,btcusdt@kline_1m
2025-05-23T02:00:44.050766Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111348.00000000,111359.44000000,111327.69000000,4.09055000,1488,False,455452.20930720,2.09278000,232998.64272430,btcusdt@kline_1m
2025-05-23T02:00:46.046804Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111348.00000000,111359.44000000,111327.69000000,4.09098000,1490,False,455500.08894720,2.09321000,233046.52236430,btcusdt@kline_1m
2025-05-23T02:00:48.047059Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111348.00000000,111359.44000000,111327.69000000,4.09997000,1496,False,456501.10743730,2.09921000,233714.61036430,btcusdt@kline_1m
2025-05-23T02:00:50.051911Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111348.00000000,111359.44000000,111327.69000000,4.12532000,1506,False,459323.77901310,2.10214000,234040.86000430,btcusdt@kline_1m
2025-05-23T02:00:52.044846Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111348.00000000,111359.44000000,111327.69000000,4.15561000,1518,False,462696.50979380,2.11850000,235862.51328430,btcusdt@kline_1m
2025-05-23T02:00:54.044416Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111347.82000000,111359.44000000,111327.69000000,5.69216000,1610,False,633788.26375170,2.11850000,235862.51328430,btcusdt@kline_1m
2025-05-23T02:00:56.046426Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111347.82000000,111359.44000000,111327.69000000,5.69299000,1620,False,633880.68244230,2.11850000,235862.51328430,btcusdt@kline_1m
2025-05-23T02:00:58.117723Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111347.83000000,111359.44000000,111327.69000000,5.69325000,1621,False,633909.63287810,2.11876000,235891.46372010,btcusdt@kline_1m
2025-05-23T02:01:00.047705Z,1747965600000,1747965659999,BTCUSDT,1m,111327.69000000,111347.82000000,111359.44000000,111327.69000000,5.71740000,1632,True,636598.68273640,2.11929000,235950.47807000,btcusdt@kline_1m
2025-05-23T02:01:00.048649Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.82000000,111347.82000000,111347.82000000,0.00000000,0,False,0.00000000,0.00000000,0.00000000,btcusdt@kline_1m
2025-05-23T02:01:02.046921Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.64000000,111347.82000000,111336.64000000,2.93712000,273,False,327029.29435490,0.01610000,1792.52006500,btcusdt@kline_1m
2025-05-23T02:01:04.063499Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.65000000,111347.82000000,111336.64000000,2.95998000,278,False,329574.44994980,0.01655000,1842.62155750,btcusdt@kline_1m
2025-05-23T02:01:06.104405Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.64000000,111347.82000000,111336.64000000,2.96753000,283,False,330415.04165680,0.02405000,2677.64643250,btcusdt@kline_1m
2025-05-23T02:01:08.045021Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.65000000,111347.82000000,111336.64000000,2.96804000,286,False,330471.82334430,0.02416000,2689.89346400,btcusdt@kline_1m
2025-05-23T02:01:10.049546Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.65000000,111347.82000000,111336.64000000,2.98188000,292,False,332012.72257980,0.03795000,4225.22586750,btcusdt@kline_1m
2025-05-23T02:01:12.145424Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111333.41000000,111347.82000000,111333.41000000,3.05919000,588,False,340620.04922410,0.05730000,6379.52880420,btcusdt@kline_1m
2025-05-23T02:01:14.043480Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111304.42000000,111347.82000000,111304.42000000,4.44866000,1081,False,495306.17180400,0.05793000,6449.66885880,btcusdt@kline_1m
2025-05-23T02:01:16.242265Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111304.35000000,111347.82000000,111304.34000000,4.57485000,1142,False,509351.66853320,0.15943000,17747.06101240,btcusdt@kline_1m
2025-05-23T02:01:18.047015Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111298.36000000,111347.82000000,111298.35000000,4.69086000,1294,False,522263.59709450,0.19716000,21946.36694380,btcusdt@kline_1m
2025-05-23T02:01:20.051849Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111298.36000000,111347.82000000,111298.35000000,4.74146000,1297,False,527895.29361060,0.19777000,22014.25894340,btcusdt@kline_1m
2025-05-23T02:01:22.076399Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111298.35000000,111347.82000000,111298.35000000,4.81156000,1314,False,535697.30794780,0.19799000,22038.74458260,btcusdt@kline_1m
2025-05-23T02:01:24.082591Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111298.36000000,111347.82000000,111298.35000000,4.81352000,1320,False,535915.45273090,0.19970000,22229.06477820,btcusdt@kline_1m
2025-05-23T02:01:26.062673Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111304.34000000,111347.82000000,111298.35000000,4.88575000,1453,False,543954.63230940,0.26805000,29836.38535030,btcusdt@kline_1m
2025-05-23T02:01:28.056766Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111304.34000000,111347.82000000,111298.35000000,4.90611000,1482,False,546220.78859030,0.28026000,31195.41134170,btcusdt@kline_1m
2025-05-23T02:01:30.056879Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111315.55000000,111347.82000000,111298.35000000,5.42580000,1725,False,604066.44645750,0.75257000,83767.47005350,btcusdt@kline_1m
2025-05-23T02:01:32.053594Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111330.03000000,111347.82000000,111298.35000000,6.05853000,2005,False,674500.21435570,1.38530000,154201.23795170,btcusdt@kline_1m
2025-05-23T02:01:34.049953Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.83000000,111347.83000000,111298.35000000,6.32974000,2441,False,704696.47372170,1.64328000,182924.39508700,btcusdt@kline_1m
2025-05-23T02:01:36.047329Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.82000000,111347.83000000,111298.35000000,6.33070000,2446,False,704803.36763000,1.64339000,182936.64334830,btcusdt@kline_1m
2025-05-23T02:01:38.155476Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.83000000,111347.83000000,111298.35000000,6.34104000,2450,False,705954.70408990,1.64350000,182948.89160960,btcusdt@kline_1m
2025-05-23T02:01:40.052579Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.82000000,111347.83000000,111298.35000000,6.34692000,2457,False,706609.42927370,1.64372000,182973.38813220,btcusdt@kline_1m
2025-05-23T02:01:42.051731Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111347.82000000,111347.83000000,111298.35000000,6.34743000,2459,False,706666.21666410,1.64394000,182997.88465480,btcusdt@kline_1m
2025-05-23T02:01:44.044900Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.70000000,111347.83000000,111298.35000000,6.46832000,2714,False,720126.51781960,1.65303000,184009.93525780,btcusdt@kline_1m
2025-05-23T02:01:46.048108Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.69000000,111347.83000000,111298.35000000,6.49018000,2758,False,722560.33786500,1.65323000,184032.20259780,btcusdt@kline_1m
2025-05-23T02:01:48.087596Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.70000000,111347.83000000,111298.35000000,6.49073000,2761,False,722621.57304530,1.65331000,184041.10953380,btcusdt@kline_1m
2025-05-23T02:01:50.135645Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.69000000,111347.83000000,111298.35000000,6.49193000,2766,False,722755.17707390,1.65337000,184047.78973580,btcusdt@kline_1m
2025-05-23T02:01:52.053996Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.70000000,111347.83000000,111298.35000000,6.49998000,2776,False,723651.43743400,1.65393000,184110.13828780,btcusdt@kline_1m
2025-05-23T02:01:54.064549Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111336.70000000,111347.83000000,111298.35000000,6.51192000,2785,False,724980.79752560,1.65523000,184254.87599780,btcusdt@kline_1m
2025-05-23T02:01:56.179360Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111333.34000000,111347.83000000,111298.35000000,6.64234000,2899,False,739501.13970870,1.71018000,190372.64370280,btcusdt@kline_1m
2025-05-23T02:01:58.051968Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111333.34000000,111347.83000000,111298.35000000,6.64524000,2906,False,739824.00638530,1.71214000,190590.85704920,btcusdt@kline_1m
2025-05-23T02:02:00.051009Z,1747965660000,1747965719999,BTCUSDT,1m,111347.82000000,111333.34000000,111347.83000000,111298.35000000,6.64614000,2914,True,739924.20638570,1.71248000,190628.71038480,btcusdt@kline_1m
2025-05-23T02:02:00.051528Z,1747965720000,1747965779999,BTCUSDT,1m,111333.34000000,111333.34000000,111333.34000000,111333.34000000,0.00000000,0,False,0.00000000,0.00000000,0.00000000,btcusdt@kline_1m
2025-05-23T02:02:02.042263Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.10160000,20,False,11311.46645180,0.01238000,1378.30674920,btcusdt@kline_1m
2025-05-23T02:02:04.044807Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.14553000,29,False,16202.33991880,0.04039000,4496.75360260,btcusdt@kline_1m
2025-05-23T02:02:06.110359Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.28748000,61,False,32006.10631550,0.06071000,6759.04707140,btcusdt@kline_1m
2025-05-23T02:02:08.054033Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.32340000,69,False,36005.19964650,0.07245000,8066.10048300,btcusdt@kline_1m
2025-05-23T02:02:10.044421Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.33093000,73,False,36843.53969670,0.07998000,8904.44053320,btcusdt@kline_1m
2025-05-23T02:02:12.042625Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.38378000,87,False,42727.50670140,0.13140000,14629.20087600,btcusdt@kline_1m
2025-05-23T02:02:14.044028Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.44231000,130,False,49243.84709160,0.18993000,21145.54126620,btcusdt@kline_1m
2025-05-23T02:02:16.044702Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.44248000,133,False,49262.77375940,0.19010000,21164.46793400,btcusdt@kline_1m
2025-05-23T02:02:18.053377Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.47470000,138,False,52849.93365570,0.19047000,21205.66126980,btcusdt@kline_1m
2025-05-23T02:02:20.043859Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.49597000,154,False,55217.99365860,0.19785000,22027.30131900,btcusdt@kline_1m
2025-05-23T02:02:22.050863Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.50139000,171,False,55821.42033260,0.20039000,22310.08800260,btcusdt@kline_1m
2025-05-23T02:02:24.048131Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.51786000,200,False,57655.08034630,0.20725000,23073.83471500,btcusdt@kline_1m
2025-05-23T02:02:26.045274Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.64114000,215,False,71380.25402090,0.28247000,31448.32854980,btcusdt@kline_1m
2025-05-23T02:02:28.045397Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.33000000,111333.34000000,111333.33000000,0.64665000,219,False,71993.70067940,0.28349000,31561.88855660,btcusdt@kline_1m
2025-05-23T02:02:30.070258Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.65817000,224,False,73276.26074360,0.29375000,32704.16862500,btcusdt@kline_1m
2025-05-23T02:02:32.050590Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111333.34000000,111333.34000000,111333.33000000,0.67855000,230,False,75545.23403250,0.29610000,32965.80197400,btcusdt@kline_1m
2025-05-23T02:02:34.076531Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111340.18000000,111340.19000000,111333.33000000,0.80341000,369,False,89446.64267500,0.40772000,45393.06663330,btcusdt@kline_1m
2025-05-23T02:02:36.044456Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111340.19000000,111340.19000000,111333.33000000,0.80471000,373,False,89591.38491450,0.40827000,45454.30373780,btcusdt@kline_1m
2025-05-23T02:02:38.047070Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111340.18000000,111340.19000000,111333.33000000,0.87023000,379,False,96886.39352370,0.40983000,45627.99443420,btcusdt@kline_1m
2025-05-23T02:02:40.043576Z,1747965720000,1747965779999,BTCUSDT,1m,111333.33000000,111340.18000000,111340.19000000,111333.33000000,0.87148000,382,False,97025.56874870,0.40983000,45627.99443420,btcusdt@kline_1m
