reception_timestamp_utc,kline_start_time_ms,kline_close_time_ms,symbol,interval,open_price,close_price,high_price,low_price,base_asset_volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,stream_name
2025-05-21T20:00:56.087690Z,1747857600000,1747857659999,BTCUSDT,1m,108603.79000000,108724.18000000,108739.14000000,108582.21000000,32.65573000,7053,False,3548784.51481280,15.63812000,1699361.97614870,btcusdt@kline_1m
2025-05-21T20:00:58.070894Z,1747857600000,1747857659999,BTCUSDT,1m,108603.79000000,108710.15000000,108739.14000000,108582.21000000,33.59146000,7321,False,3650514.59073360,15.63821000,1699371.76132580,btcusdt@kline_1m
2025-05-21T20:01:00.078892Z,1747857600000,1747857659999,BTCUSDT,1m,108603.79000000,108698.40000000,108739.14000000,108582.21000000,34.24864000,7451,True,3721953.94076180,15.71836000,1708084.87853480,btcusdt@kline_1m
2025-05-21T20:01:00.079614Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108698.40000000,108698.40000000,108698.40000000,0.01181000,2,False,1283.72810400,0.00000000,0.00000000,btcusdt@kline_1m
2025-05-21T20:01:02.075069Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108686.50000000,108698.41000000,108686.50000000,0.56472000,243,False,61383.30909540,0.05371000,5838.17171860,btcusdt@kline_1m
2025-05-21T20:01:04.072052Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108681.36000000,108698.41000000,108681.35000000,2.81373000,499,False,305816.29486250,0.07631000,8294.42507200,btcusdt@kline_1m
2025-05-21T20:01:06.083083Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108703.55000000,108709.99000000,108678.26000000,3.64492000,997,False,396162.32971580,0.44129000,47963.44362920,btcusdt@kline_1m
2025-05-21T20:01:08.070914Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108739.13000000,108739.14000000,108678.26000000,3.94878000,1335,False,429197.83665720,0.68934000,74930.87148850,btcusdt@kline_1m
2025-05-21T20:01:10.116568Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108718.98000000,108739.14000000,108678.26000000,4.47509000,1573,False,486426.85177530,0.69356000,75389.75060100,btcusdt@kline_1m
2025-05-21T20:01:12.072625Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108706.65000000,108739.14000000,108678.26000000,4.76910000,1914,False,518390.31861130,0.79575000,86499.56488630,btcusdt@kline_1m
2025-05-21T20:01:14.080132Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108672.77000000,108739.14000000,108672.77000000,6.38479000,2367,False,694005.90902180,0.79633000,86562.59929790,btcusdt@kline_1m
2025-05-21T20:01:16.077045Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108666.66000000,108739.14000000,108666.66000000,6.76963000,2507,False,735825.79872790,1.05920000,115127.81124000,btcusdt@kline_1m
2025-05-21T20:01:18.095600Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108660.86000000,108739.14000000,108660.86000000,7.13513000,2731,False,775543.26138150,1.06194000,115425.55707330,btcusdt@kline_1m
2025-05-21T20:01:20.074641Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108660.86000000,108739.14000000,108660.86000000,7.14662000,2755,False,776791.77474470,1.07012000,116314.40298990,btcusdt@kline_1m
2025-05-21T20:01:22.095542Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108666.61000000,108739.14000000,108660.86000000,7.42405000,2881,False,806938.01819610,1.33874000,145503.30614220,btcusdt@kline_1m
2025-05-21T20:01:24.072635Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108660.87000000,108739.14000000,108660.86000000,7.79426000,3151,False,847166.27449680,1.35918000,147724.40716050,btcusdt@kline_1m
2025-05-21T20:01:26.087978Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108660.87000000,108739.14000000,108660.86000000,8.08288000,3219,False,878527.97201740,1.36992000,148891.42490430,btcusdt@kline_1m
2025-05-21T20:01:28.069700Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108630.76000000,108739.14000000,108630.76000000,10.16673000,3626,False,1104931.28401970,1.37230000,149150.00315990,btcusdt@kline_1m
2025-05-21T20:01:30.072512Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108618.70000000,108739.14000000,108583.43000000,13.15859000,4834,False,1429865.54964790,1.85287000,201335.39069270,btcusdt@kline_1m
2025-05-21T20:01:32.071133Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108617.05000000,108739.14000000,108583.43000000,14.52972000,5086,False,1578795.34385280,2.08236000,226262.00190600,btcusdt@kline_1m
2025-05-21T20:01:34.076174Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108617.05000000,108739.14000000,108583.43000000,14.55201000,5098,False,1581216.41785920,2.10084000,228269.24499000,btcusdt@kline_1m
2025-05-21T20:01:36.083870Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108583.18000000,108739.14000000,108583.18000000,16.78681000,5631,False,1823919.52545150,2.21705000,240887.73976190,btcusdt@kline_1m
2025-05-21T20:01:38.075318Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108582.53000000,108739.14000000,108582.53000000,16.79891000,5648,False,1825233.37413470,2.22407000,241649.98919270,btcusdt@kline_1m
2025-05-21T20:01:40.119461Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108582.53000000,108739.14000000,108582.53000000,16.81992000,5670,False,1827514.69312700,2.22777000,242051.74459070,btcusdt@kline_1m
2025-05-21T20:01:42.080812Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108565.73000000,108739.14000000,108565.73000000,18.57831000,6112,False,2018435.32869280,2.25521000,245031.21162110,btcusdt@kline_1m
2025-05-21T20:01:44.124478Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108565.73000000,108739.14000000,108565.73000000,19.01723000,6147,False,2066086.99892760,2.25753000,245283.08413790,btcusdt@kline_1m
2025-05-21T20:01:46.070621Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108565.74000000,108739.14000000,108565.73000000,19.07465000,6193,False,2072320.84369850,2.31296000,251300.88310610,btcusdt@kline_1m
2025-05-21T20:01:48.104219Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108565.73000000,108739.14000000,108565.73000000,19.15457000,6219,False,2080997.41696790,2.32574000,252688.35326330,btcusdt@kline_1m
2025-05-21T20:01:50.078012Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108565.73000000,108739.14000000,108565.73000000,19.25560000,6235,False,2091965.81296110,2.35487000,255850.87326950,btcusdt@kline_1m
2025-05-21T20:01:52.073451Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108581.09000000,108739.14000000,108565.73000000,19.66236000,6403,False,2136127.22641930,2.74301000,297990.56787610,btcusdt@kline_1m
2025-05-21T20:01:54.092745Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108581.09000000,108739.14000000,108565.73000000,19.68096000,6417,False,2138146.83452340,2.74462000,298165.38343100,btcusdt@kline_1m
2025-05-21T20:01:56.083225Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108606.43000000,108739.14000000,108565.73000000,22.10092000,6661,False,2400912.74087580,5.15858000,560279.69799020,btcusdt@kline_1m
2025-05-21T20:01:58.083022Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108617.06000000,108739.14000000,108565.73000000,22.26844000,6882,False,2419107.00681300,5.26804000,572168.12330780,btcusdt@kline_1m
2025-05-21T20:02:00.085745Z,1747857660000,1747857719999,BTCUSDT,1m,108698.40000000,108611.64000000,108739.14000000,108565.73000000,22.35921000,6956,True,2428966.02070140,5.27218000,572617.78118840,btcusdt@kline_1m
2025-05-21T20:02:00.086528Z,1747857720000,1747857779999,BTCUSDT,1m,108611.64000000,108611.64000000,108611.64000000,108611.64000000,0.00000000,0,False,0.00000000,0.00000000,0.00000000,btcusdt@kline_1m
2025-05-21T20:02:02.076033Z,1747857720000,1747857779999,BTCUSDT,1m,108611.63000000,108611.63000000,108611.64000000,108611.63000000,0.02529000,19,False,2746.78813450,0.00118000,128.16173520,btcusdt@kline_1m
2025-05-21T20:02:04.072780Z,1747857720000,1747857779999,BTCUSDT,1m,108611.63000000,108626.40000000,108635.62000000,108611.63000000,2.74528000,286,False,298201.84967590,1.66586000,180948.72122490,btcusdt@kline_1m
2025-05-21T20:02:06.069925Z,1747857720000,1747857779999,BTCUSDT,1m,108611.63000000,108593.80000000,108635.62000000,108593.80000000,5.05007000,969,False,548542.46164010,1.79014000,194447.47386190,btcusdt@kline_1m
