market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227660,2025-05-14T13:01:00+00:00,,,,,0,5,0,3,13,13,10,10,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227720,2025-05-14T13:02:00+00:00,,,,,3,4,0,2,10,22,8,10,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227780,2025-05-14T13:03:00+00:00,,,,,2,4,2,4,10,23,10,12,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227840,2025-05-14T13:04:00+00:00,,,,,4,4,4,4,12,23,10,10,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227900,2025-05-14T13:05:00+00:00,,,,,4,4,4,4,10,23,10,12,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747227960,2025-05-14T13:06:00+00:00,,,,,4,4,1,3,12,13,10,10,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228020,2025-05-14T13:07:00+00:00,,,,,3,3,3,3,10,10,8,9,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228080,2025-05-14T13:08:00+00:00,,,,,3,3,2,3,9,10,7,8,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228140,2025-05-14T13:09:00+00:00,,,,,3,3,2,3,8,8,7,8,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228200,2025-05-14T13:10:00+00:00,,,,,3,3,3,3,8,10,8,8,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228260,2025-05-14T13:11:00+00:00,,,,,3,4,3,4,8,10,8,10,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228320,2025-05-14T13:12:00+00:00,,,,,4,5,4,4,10,11,8,8,0,0
KXBTCD-25MAY1410-T104749.99,KXBTCD,1747228380,2025-05-14T13:13:00+00:00,,,,,4,5,4,5,8,10,8,9,0,0
