market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975660,2025-05-11T15:01:00+00:00,,,,,8,66,2,66,100,100,72,72,0,0
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975720,2025-05-11T15:02:00+00:00,62.0,62.0,62.0,62.0,66,66,60,62,72,83,67,67,17,17
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975780,2025-05-11T15:03:00+00:00,63.0,67.0,63.0,67.0,62,67,60,67,67,84,67,71,12,29
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975840,2025-05-11T15:04:00+00:00,71.0,87.0,71.0,72.0,67,73,64,72,71,89,71,81,63,83
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975900,2025-05-11T15:05:00+00:00,84.0,88.0,78.0,82.0,72,86,72,82,81,92,81,90,94,177
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746975960,2025-05-11T15:06:00+00:00,,,,,82,85,81,82,90,93,87,88,0,177
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976020,2025-05-11T15:07:00+00:00,82.0,82.0,82.0,82.0,82,84,81,83,88,92,82,89,189,364
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976080,2025-05-11T15:08:00+00:00,,,,,83,85,83,85,89,91,89,91,0,364
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976140,2025-05-11T15:09:00+00:00,,,,,85,90,85,90,91,95,88,94,0,364
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976200,2025-05-11T15:10:00+00:00,,,,,90,91,89,90,94,97,90,95,0,364
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976260,2025-05-11T15:11:00+00:00,91.0,92.0,91.0,92.0,90,90,87,89,95,95,91,93,126,490
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976320,2025-05-11T15:12:00+00:00,90.0,90.0,90.0,90.0,89,90,87,90,93,95,90,95,12,492
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976380,2025-05-11T15:13:00+00:00,97.0,97.0,97.0,97.0,90,93,90,93,95,98,95,97,6,486
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976440,2025-05-11T15:14:00+00:00,,,,,93,96,91,94,97,100,97,99,0,486
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976500,2025-05-11T15:15:00+00:00,,,,,94,94,90,93,99,100,99,99,0,486
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976560,2025-05-11T15:16:00+00:00,,,,,93,95,90,95,99,100,99,99,0,486
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976620,2025-05-11T15:17:00+00:00,95.0,95.0,93.0,95.0,95,95,90,95,99,99,97,99,73,433
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976680,2025-05-11T15:18:00+00:00,,,,,95,97,92,97,99,99,99,99,0,433
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976740,2025-05-11T15:19:00+00:00,,,,,97,97,97,97,99,99,99,99,0,433
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976800,2025-05-11T15:20:00+00:00,97.0,97.0,94.0,94.0,97,97,94,95,99,99,98,98,227,517
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976860,2025-05-11T15:21:00+00:00,95.0,95.0,94.0,94.0,95,95,92,94,98,99,98,98,130,633
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976920,2025-05-11T15:22:00+00:00,,,,,94,94,94,94,98,98,98,98,0,633
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746976980,2025-05-11T15:23:00+00:00,,,,,94,95,94,95,98,98,98,98,0,633
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977040,2025-05-11T15:24:00+00:00,95.0,95.0,95.0,95.0,95,95,93,95,98,99,98,98,55,633
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977100,2025-05-11T15:25:00+00:00,94.0,94.0,94.0,94.0,95,95,92,92,98,99,95,95,41,674
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977160,2025-05-11T15:26:00+00:00,,,,,92,93,90,93,95,98,95,97,0,674
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977220,2025-05-11T15:27:00+00:00,,,,,93,93,90,91,97,98,94,95,0,674
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977280,2025-05-11T15:28:00+00:00,95.0,95.0,95.0,95.0,91,91,91,91,95,95,95,95,50,674
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977340,2025-05-11T15:29:00+00:00,91.0,91.0,91.0,91.0,91,91,90,91,95,97,91,95,33,707
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977400,2025-05-11T15:30:00+00:00,91.0,91.0,91.0,91.0,91,94,90,94,95,98,94,96,10,717
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977460,2025-05-11T15:31:00+00:00,,,,,94,94,94,94,96,98,95,96,0,717
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977520,2025-05-11T15:32:00+00:00,94.0,94.0,94.0,94.0,94,94,90,92,96,98,93,96,30,717
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977580,2025-05-11T15:33:00+00:00,,,,,92,94,90,93,96,98,93,97,0,0
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977640,2025-05-11T15:34:00+00:00,97.0,97.0,97.0,97.0,93,94,93,94,97,99,97,99,24,693
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977700,2025-05-11T15:35:00+00:00,,,,,94,96,94,94,99,99,99,99,0,693
KXBTCD-25MAY1112-T103999.99,KXBTCD,1746977760,2025-05-11T15:36:00+00:00,,,,,94,95,94,95,99,99,99,99,0,693
