market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335660,2025-05-15T19:01:00+00:00,,,,,0,51,0,49,53,58,46,54,0,0
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335720,2025-05-15T19:02:00+00:00,,,,,49,56,49,54,54,65,54,58,0,0
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335780,2025-05-15T19:03:00+00:00,,,,,54,64,54,61,58,71,58,64,0,0
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335840,2025-05-15T19:04:00+00:00,64.0,64.0,64.0,64.0,61,65,58,61,64,71,63,65,20,20
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335900,2025-05-15T19:05:00+00:00,67.0,72.0,67.0,72.0,61,69,61,67,65,74,65,69,2340,2360
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747335960,2025-05-15T19:06:00+00:00,,,,,67,68,60,66,69,71,63,69,0,2360
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336020,2025-05-15T19:07:00+00:00,64.0,64.0,64.0,64.0,66,70,59,61,69,73,61,62,50,2410
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336080,2025-05-15T19:08:00+00:00,61.0,61.0,58.0,58.0,61,61,56,60,62,63,59,63,16,2426
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336140,2025-05-15T19:09:00+00:00,60.0,60.0,60.0,60.0,60,63,54,62,63,65,58,65,20,2446
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336200,2025-05-15T19:10:00+00:00,59.0,60.0,59.0,60.0,62,62,57,60,65,65,60,64,22,2458
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336260,2025-05-15T19:11:00+00:00,57.0,67.0,57.0,67.0,60,64,54,61,64,69,59,65,68,2526
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336320,2025-05-15T19:12:00+00:00,,,,,61,64,56,57,65,69,60,61,0,0
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336380,2025-05-15T19:13:00+00:00,60.0,63.0,60.0,63.0,57,67,55,67,61,72,61,72,200,2726
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336440,2025-05-15T19:14:00+00:00,75.0,75.0,75.0,75.0,67,80,65,79,72,83,72,82,100,2626
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336500,2025-05-15T19:15:00+00:00,76.0,80.0,76.0,80.0,79,83,75,78,82,86,79,81,225,2851
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336560,2025-05-15T19:16:00+00:00,77.0,77.0,77.0,77.0,78,78,70,78,81,84,76,82,200,3051
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336620,2025-05-15T19:17:00+00:00,,,,,78,86,78,86,82,88,82,87,0,3051
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336680,2025-05-15T19:18:00+00:00,88.0,89.0,88.0,89.0,86,87,86,86,87,92,87,88,20,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336740,2025-05-15T19:19:00+00:00,86.0,86.0,86.0,86.0,86,86,81,85,88,89,86,89,100,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336800,2025-05-15T19:20:00+00:00,,,,,85,87,83,87,89,91,86,90,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336860,2025-05-15T19:21:00+00:00,,,,,87,87,84,86,90,90,87,90,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336920,2025-05-15T19:22:00+00:00,,,,,86,88,84,86,90,92,88,90,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747336980,2025-05-15T19:23:00+00:00,,,,,86,87,79,81,90,90,82,84,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747337040,2025-05-15T19:24:00+00:00,,,,,81,81,69,74,84,84,75,77,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747337100,2025-05-15T19:25:00+00:00,,,,,74,74,64,69,77,80,72,73,0,3071
KXBTCD-25MAY1516-T102749.99,KXBTCD,1747337160,2025-05-15T19:26:00+00:00,,,,,69,69,57,57,73,73,61,61,0,3071
