1708819200000,51568.21000000,51572.71000000,51553.23000000,51553.23000000,13.05138000,1708819259999,673022.76707920,844,2.34866000,121111.66250570,0
1708819260000,51553.23000000,51568.21000000,51553.23000000,51568.20000000,8.64373000,1708819319999,445657.74428810,501,6.32439000,326065.40591390,0
1708819320000,51568.21000000,51581.10000000,51568.20000000,51581.10000000,7.27650000,1708819379999,375280.60960000,812,4.96079000,255845.56036700,0
1708819380000,51581.09000000,51581.10000000,51576.63000000,51576.63000000,4.99195000,1708819439999,257486.90615650,429,0.73589000,37957.84663580,0
1708819440000,51576.63000000,51576.64000000,51568.15000000,51568.16000000,6.16010000,1708819499999,317680.71527400,562,3.02837000,156171.65656050,0
1708819500000,51568.15000000,51568.16000000,51565.58000000,51565.59000000,5.01956000,1708819559999,258844.93186250,464,1.55761000,80322.14179720,0
1708819560000,51565.58000000,51565.59000000,51544.42000000,51547.08000000,11.93956000,1708819619999,615481.09808830,636,4.53677000,233864.14255500,0
1708819620000,51547.09000000,51554.83000000,51547.08000000,51554.82000000,6.56124000,1708819679999,338219.36919560,350,6.07848000,313332.81864320,0
1708819680000,51554.82000000,51554.83000000,51554.82000000,51554.82000000,2.77943000,1708819739999,143293.03490210,252,2.15495000,111098.08090850,0
1708819740000,51554.83000000,51554.83000000,51553.28000000,51553.28000000,6.60651000,1708819799999,340595.62713820,311,3.00962000,155159.15801660,0
1708819800000,51553.28000000,51553.29000000,51541.67000000,51541.67000000,4.81686000,1708819859999,248296.72908230,543,2.45769000,126690.16525370,0
1708819860000,51541.67000000,51541.68000000,51538.99000000,51539.00000000,3.06319000,1708819919999,157875.09142410,322,1.00053000,51566.59513930,0
1708819920000,51539.00000000,51540.78000000,51538.99000000,51540.78000000,5.77122000,1708819979999,297448.55781680,314,4.23282000,218158.27523400,0
1708819980000,51540.77000000,51540.78000000,51535.71000000,51535.71000000,2.07191000,1708820039999,106783.75041850,395,0.41296000,21283.40465670,0
1708820040000,51535.72000000,51535.72000000,51529.39000000,51529.39000000,3.30101000,1708820099999,170108.32574250,486,1.62893000,83940.86706980,0
1708820100000,51529.40000000,51529.40000000,51528.71000000,51528.71000000,6.28369000,1708820159999,323793.16875020,343,2.02023000,104100.45963820,0
1708820160000,51528.72000000,51528.72000000,51520.00000000,51520.00000000,19.40588000,1708820219999,999921.98239840,789,6.05397000,311932.43845130,0
1708820220000,51520.01000000,51520.01000000,51505.30000000,51505.30000000,11.89347000,1708820279999,612621.04956970,868,3.06323000,157793.95237750,0
1708820280000,51505.30000000,51506.02000000,51500.17000000,51500.18000000,20.23894000,1708820339999,1042395.79101200,690,5.55600000,286158.25777270,0
1708820340000,51500.17000000,51500.18000000,51491.00000000,51491.05000000,12.39217000,1708820399999,638126.00451600,812,8.25944000,425304.42580100,0
1708820400000,51491.05000000,51500.94000000,51491.04000000,51491.06000000,7.25307000,1708820459999,373514.33967370,827,5.16629000,266048.78851270,0
1708820460000,51491.05000000,51491.06000000,51490.99000000,51490.99000000,7.17259000,1708820519999,369324.18005870,335,1.86808000,96189.40338500,0
1708820520000,51490.99000000,51491.00000000,51490.99000000,51491.00000000,3.64213000,1708820579999,187536.90196170,254,2.25530000,116127.65230000,0
1708820580000,51491.00000000,51491.00000000,51464.05000000,51484.41000000,26.30743000,1708820639999,1354198.03138970,1115,14.92605000,768283.01955800,0
1708820640000,51484.42000000,51504.27000000,51484.41000000,51504.27000000,16.45415000,1708820699999,847228.24057870,665,15.52599000,799434.01882950,0
1708820700000,51504.26000000,51517.65000000,51504.26000000,51517.65000000,8.20818000,1708820759999,422816.14987230,449,6.81783000,351195.99756540,0
1708820760000,51517.65000000,51526.94000000,51517.64000000,51526.93000000,5.49041000,1708820819999,282890.14286410,285,4.28709000,220888.18134010,0
1708820820000,51526.94000000,51526.94000000,51514.15000000,51514.17000000,12.69033000,1708820879999,653870.39369750,429,4.06915000,209670.47540010,0
1708820880000,51514.16000000,51514.17000000,51501.21000000,51501.21000000,8.90240000,1708820939999,458509.13423900,785,4.79538000,246978.09602920,0
1708820940000,51501.22000000,51501.22000000,51469.22000000,51489.23000000,20.28053000,1708820999999,1044186.35680560,698,7.33156000,377432.34904150,0
1708821000000,51489.23000000,51497.44000000,51489.23000000,51497.44000000,4.06316000,1708821059999,209234.15957560,518,2.13053000,109709.41371950,0
1708821060000,51497.44000000,51497.44000000,51497.38000000,51497.39000000,4.62383000,1708821119999,238115.32355700,234,2.72899000,140535.94490710,0
1708821120000,51497.39000000,51497.39000000,51495.29000000,51495.29000000,4.01884000,1708821179999,206954.83199920,361,1.64221000,84566.90968460,0
1708821180000,51495.29000000,51495.30000000,51461.10000000,51461.11000000,14.51880000,1708821239999,747465.29698210,749,5.17137000,266233.83954270,0
1708821240000,51461.10000000,51467.33000000,51453.72000000,51456.73000000,10.39875000,1708821299999,535131.74097830,676,4.98863000,256713.12796960,0
1708821300000,51456.72000000,51475.95000000,51456.72000000,51475.95000000,8.64734000,1708821359999,445038.52462020,490,4.02060000,206918.96888200,0
1708821360000,51475.94000000,51478.72000000,51475.94000000,51478.72000000,7.60375000,1708821419999,391414.59464750,392,2.57771000,132691.40775210,0
1708821420000,51478.72000000,51478.72000000,51468.45000000,51468.45000000,7.18315000,1708821479999,369771.32918360,306,1.25668000,64689.82673560,0
1708821480000,51468.46000000,51468.46000000,51468.45000000,51468.45000000,3.32575000,1708821539999,171171.21587470,294,1.82872000,94121.40217120,0
1708821540000,51468.46000000,51468.46000000,51465.28000000,51465.28000000,6.50185000,1708821599999,334630.99103830,287,2.41552000,124317.22867250,0
1708821600000,51465.28000000,51465.29000000,51444.83000000,51444.83000000,11.13062000,1708821659999,572754.40234340,556,1.78340000,91767.47856010,0
1708821660000,51444.84000000,51444.84000000,51444.83000000,51444.84000000,5.24567000,1708821719999,269862.63558390,259,3.41978000,175930.03493520,0
1708821720000,51444.84000000,51451.36000000,51442.31000000,51451.35000000,15.93394000,1708821779999,819738.53228930,543,5.60249000,288228.05271140,0
1708821780000,51451.35000000,51455.85000000,51451.35000000,51455.81000000,10.13805000,1708821839999,521652.81104040,306,3.17777000,163513.97551640,0
1708821840000,51455.82000000,51455.82000000,51450.66000000,51450.66000000,3.17399000,1708821899999,163307.43380270,415,2.01431000,103640.43110650,0
1708821900000,51450.67000000,51450.67000000,51443.81000000,51443.82000000,7.63861000,1708821959999,392977.47311640,451,1.72873000,88936.31632000,0
1708821960000,51443.81000000,51443.86000000,51443.81000000,51443.86000000,10.46439000,1708822019999,538328.14544710,400,2.74805000,141370.21545950,0
1708822020000,51443.86000000,51459.52000000,51443.85000000,51459.51000000,8.58032000,1708822079999,441465.28179010,696,7.30329000,375762.32254980,0
1708822080000,51459.52000000,51459.52000000,51459.51000000,51459.52000000,3.28242000,1708822139999,168911.73848640,267,1.36722000,70356.48493440,0
1708822140000,51459.51000000,51459.52000000,51459.51000000,51459.52000000,3.08761000,1708822199999,158886.91436720,236,1.66961000,85917.32918720,0
1708822200000,51459.52000000,51459.52000000,51459.51000000,51459.51000000,3.25358000,1708822259999,167427.65688130,297,2.43355000,125229.31489600,0
1708822260000,51459.52000000,51483.91000000,51459.51000000,51483.91000000,7.24505000,1708822319999,372907.15227600,611,6.04433000,311102.69906870,0
1708822320000,51483.90000000,51483.95000000,51483.90000000,51483.95000000,7.12066000,1708822379999,366599.49592950,274,4.26502000,219579.92437070,0
1708822380000,51483.94000000,51500.00000000,51483.94000000,51499.99000000,4.45625000,1708822439999,229471.78287930,334,2.97783000,153342.77527110,0
