market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR1822-T85999.99,KXBTCD,1745024460,2025-04-19T01:01:00+00:00,,,,,0,0,0,0,83,83,16,16,0,0
KXBTCD-25APR1822-T85999.99,KXBTCD,1745026380,2025-04-19T01:33:00+00:00,,,,,0,0,0,0,16,16,8,8,0,0
KXBTCD-25APR1822-T85999.99,KXBTCD,1745026440,2025-04-19T01:34:00+00:00,,,,,0,0,0,0,8,15,2,2,0,0
KXBTCD-25APR1822-T85999.99,KXBTCD,1745027640,2025-04-19T01:54:00+00:00,,,,,0,0,0,0,2,2,1,1,0,0
