market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25APR1720-T86749.99,KXBTCD,1744930860,2025-04-17T23:01:00+00:00,,,,,0,0,0,0,83,83,30,30,0,0
KXBTCD-25APR1720-T86749.99,KXBTCD,1744931100,2025-04-17T23:05:00+00:00,,,,,0,0,0,0,30,88,30,83,0,0
KXBTCD-25APR1720-T86749.99,KXBTCD,1744931160,2025-04-17T23:06:00+00:00,,,,,0,0,0,0,83,83,30,30,0,0
KXBTCD-25APR1720-T86749.99,KXBTCD,1744931460,2025-04-17T23:11:00+00:00,,,,,0,0,0,0,30,88,30,84,0,0
KXBTCD-25APR1720-T86749.99,KXBTCD,1744931520,2025-04-17T23:12:00+00:00,,,,,0,0,0,0,84,84,30,30,0,0
KXBTCD-25APR1720-T86749.99,KXBTCD,1744931760,2025-04-17T23:16:00+00:00,,,,,0,0,0,0,30,30,1,1,0,0
